onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.012118	0.501000	fixation	1.000000	na	na	na	na	na	na	na	na
8.513118	1.499000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.816000	0.000000
10.012118	0.500000	fixation	2.000000	na	na	na	na	na	na	na	na
10.512118	1.501000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.883000	0.000000
12.013118	0.499000	fixation	3.000000	na	na	na	na	na	na	na	na
12.512118	1.500000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.878000	0.000000
14.012118	0.500000	fixation	4.000000	na	na	na	na	na	na	na	na
14.512118	1.500000	stimulus	4.000000	signal	0.650000	0.650000	signal_respond	right	no_response	0.801000	0.000000
16.012118	0.500000	fixation	5.000000	na	na	na	na	na	na	na	na
16.512118	1.500000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.022000	0.000000
18.012118	0.500000	fixation	6.000000	na	na	na	na	na	na	na	na
18.512118	1.500000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.919000	0.000000
20.012118	0.500000	fixation	7.000000	na	na	na	na	na	na	na	na
20.512118	1.500000	stimulus	7.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.980000	0.000000
22.012118	0.500000	fixation	8.000000	na	na	na	na	na	na	na	na
22.512118	1.501000	stimulus	8.000000	signal	0.600000	0.600000	correct	no_response	no_response	0.000000	0.000000
24.013118	0.499000	fixation	9.000000	na	na	na	na	na	na	na	na
24.512118	1.500000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.830000	0.000000
26.012118	0.500000	fixation	10.000000	na	na	na	na	na	na	na	na
26.512118	1.500000	stimulus	10.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.063000	0.000000
28.012118	0.500000	fixation	11.000000	na	na	na	na	na	na	na	na
28.512118	1.500000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.958000	0.000000
