onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.033524	1.000382	1.000000	scene	nontarget	correct	0.528516
14.033905	0.999410	1.000000	fixation	nontarget	na	na
15.033316	1.000380	2.000000	scene	nontarget	correct	0.491777
16.033696	0.999885	2.000000	fixation	nontarget	na	na
17.033581	1.000001	3.000000	scene	target	correct	 NaN
18.033582	1.000013	3.000000	fixation	target	na	na
19.033595	0.999188	4.000000	scene	target	correct	 NaN
20.032783	1.000796	4.000000	fixation	target	na	na
21.033579	0.999305	5.000000	scene	nontarget	correct	0.546139
22.032884	1.000414	5.000000	fixation	nontarget	na	na
23.033299	1.000304	6.000000	scene	nontarget	correct	0.700795
24.033603	0.999344	6.000000	fixation	nontarget	na	na
25.032948	1.000365	7.000000	scene	nontarget	correct	0.609788
26.033313	1.000323	7.000000	fixation	nontarget	na	na
27.033635	0.999292	8.000000	scene	nontarget	correct	0.579095
28.032927	1.000521	8.000000	fixation	nontarget	na	na
29.033448	0.999384	9.000000	scene	nontarget	correct	0.463952
30.032832	1.000563	9.000000	fixation	nontarget	na	na
31.033395	1.000313	10.000000	scene	nontarget	correct	0.576484
32.033707	0.999731	10.000000	fixation	nontarget	na	na
33.033438	0.999968	11.000000	scene	nontarget	correct	0.606455
34.033406	1.000004	11.000000	fixation	nontarget	na	na
35.033410	0.999366	12.000000	scene	nontarget	correct	0.524517
36.032776	1.000616	12.000000	fixation	nontarget	na	na
37.033391	0.999932	13.000000	scene	nontarget	correct	0.623200
38.033323	1.000256	13.000000	fixation	nontarget	na	na
39.033579	0.999686	14.000000	scene	nontarget	correct	0.547051
40.033265	1.000258	14.000000	fixation	nontarget	na	na
41.033523	0.999351	15.000000	scene	nontarget	correct	0.517173
42.032874	1.000396	15.000000	fixation	nontarget	na	na
43.033270	1.000262	16.000000	scene	nontarget	correct	0.572308
44.033532	0.999658	16.000000	fixation	nontarget	na	na
45.033190	0.999266	17.000000	scene	nontarget	correct	0.602020
46.032457	1.000077	17.000000	fixation	nontarget	na	na
47.032533	1.000202	18.000000	scene	nontarget	correct	0.491640
48.032735	1.000289	18.000000	fixation	nontarget	na	na
49.033025	1.000399	19.000000	scene	nontarget	correct	0.537115
50.033424	0.999382	19.000000	fixation	nontarget	na	na
51.032805	1.000705	20.000000	scene	nontarget	correct	0.654675
52.033510	0.999632	20.000000	fixation	nontarget	na	na
53.033142	1.000254	21.000000	scene	nontarget	correct	0.632073
54.033397	0.999689	21.000000	fixation	nontarget	na	na
55.033086	0.999053	22.000000	scene	nontarget	correct	0.812603
56.032139	1.000930	22.000000	fixation	nontarget	na	na
57.033069	0.999966	23.000000	scene	nontarget	correct	0.796643
58.033035	1.000007	23.000000	fixation	nontarget	na	na
59.033042	0.999098	24.000000	scene	nontarget	correct	0.714989
60.032140	1.000875	24.000000	fixation	nontarget	na	na
61.033015	0.999239	25.000000	scene	nontarget	correct	0.733560
62.032255	1.000704	25.000000	fixation	nontarget	na	na
63.032959	0.999957	26.000000	scene	nontarget	correct	0.511381
64.032916	0.999996	26.000000	fixation	nontarget	na	na
65.032912	0.999236	27.000000	scene	nontarget	correct	0.836264
66.032147	1.000344	27.000000	fixation	nontarget	na	na
67.032492	1.000391	28.000000	scene	nontarget	correct	0.734992
68.032883	1.000016	28.000000	fixation	nontarget	na	na
69.032899	0.999976	29.000000	scene	nontarget	correct	0.756603
70.032876	0.999987	29.000000	fixation	nontarget	na	na
71.032862	0.999956	30.000000	scene	nontarget	correct	0.710680
72.032818	1.000013	30.000000	fixation	nontarget	na	na
73.032831	0.999303	31.000000	scene	nontarget	correct	0.652078
74.032135	1.000678	31.000000	fixation	nontarget	na	na
75.032813	0.999953	32.000000	scene	nontarget	correct	0.724480
76.032766	0.999994	32.000000	fixation	nontarget	na	na
77.032760	0.999408	33.000000	scene	nontarget	incorrect	 NaN
78.032168	1.000578	33.000000	fixation	nontarget	na	na
79.032746	0.999415	34.000000	scene	nontarget	correct	0.329182
80.032160	1.000565	34.000000	fixation	nontarget	na	na
81.032725	0.999433	35.000000	scene	nontarget	correct	0.804324
82.032158	1.000014	35.000000	fixation	nontarget	na	na
83.032172	1.000490	36.000000	scene	target	correct	 NaN
84.032661	0.999519	36.000000	fixation	target	na	na
85.032180	0.999992	37.000000	scene	nontarget	correct	0.445795
86.032172	1.000021	37.000000	fixation	nontarget	na	na
87.032193	0.999977	38.000000	scene	nontarget	correct	0.839984
88.032170	1.000021	38.000000	fixation	nontarget	na	na
89.032191	1.000162	39.000000	scene	nontarget	correct	0.816839
90.032353	0.999834	39.000000	fixation	nontarget	na	na
91.032188	1.000314	40.000000	scene	nontarget	correct	0.834686
92.032502	0.999966	40.000000	fixation	nontarget	na	na
93.032468	0.999809	41.000000	scene	target	correct	 NaN
94.032277	0.999928	41.000000	fixation	target	na	na
95.032204	0.999980	42.000000	scene	nontarget	correct	0.375535
96.032185	1.000007	42.000000	fixation	nontarget	na	na
97.032192	0.999993	43.000000	scene	target	correct	 NaN
98.032185	1.000325	43.000000	fixation	target	na	na
99.032510	0.999669	44.000000	scene	nontarget	correct	0.344466
100.032179	1.000011	44.000000	fixation	nontarget	na	na
101.032190	0.999988	45.000000	scene	nontarget	correct	0.511301
102.032178	1.000036	45.000000	fixation	nontarget	na	na
103.032213	1.000351	46.000000	scene	nontarget	correct	0.734623
104.032564	0.999623	46.000000	fixation	nontarget	na	na
105.032187	1.000324	47.000000	scene	nontarget	correct	0.809072
106.032511	0.999744	47.000000	fixation	nontarget	na	na
107.032254	0.999984	48.000000	scene	nontarget	correct	0.749872
108.032238	1.000022	48.000000	fixation	nontarget	na	na
109.032260	0.999294	49.000000	scene	nontarget	correct	0.558374
110.031554	1.000702	49.000000	fixation	nontarget	na	na
111.032256	0.999305	50.000000	scene	nontarget	correct	0.553177
112.031561	1.000668	50.000000	fixation	nontarget	na	na
113.032230	0.999974	51.000000	scene	nontarget	correct	0.514906
114.032204	1.000020	51.000000	fixation	nontarget	na	na
115.032223	0.999250	52.000000	scene	nontarget	correct	0.555900
116.031474	1.000707	52.000000	fixation	nontarget	na	na
117.032181	0.999316	53.000000	scene	nontarget	correct	0.628856
118.031496	1.000672	53.000000	fixation	nontarget	na	na
119.032168	0.999979	54.000000	scene	nontarget	correct	0.690359
120.032147	0.999957	54.000000	fixation	nontarget	na	na
121.032104	0.999991	55.000000	scene	nontarget	correct	0.805045
122.032095	1.000012	55.000000	fixation	nontarget	na	na
123.032107	0.999955	56.000000	scene	nontarget	correct	0.563029
124.032062	1.000016	56.000000	fixation	nontarget	na	na
125.032078	0.999388	57.000000	scene	nontarget	correct	0.609643
126.031466	1.000579	57.000000	fixation	nontarget	na	na
127.032045	0.999400	58.000000	scene	nontarget	correct	0.754626
128.031444	1.000350	58.000000	fixation	nontarget	na	na
129.031794	1.000332	59.000000	scene	nontarget	correct	0.611693
130.032126	0.999853	59.000000	fixation	nontarget	na	na
131.031979	1.000229	60.000000	scene	nontarget	correct	0.601950
132.032208	0.999735	60.000000	fixation	nontarget	na	na
133.031943	0.999373	61.000000	scene	nontarget	correct	0.694378
134.031316	1.000609	61.000000	fixation	nontarget	na	na
135.031925	0.999945	62.000000	scene	nontarget	correct	0.629767
136.031870	1.000018	62.000000	fixation	nontarget	na	na
137.031888	0.999972	63.000000	scene	nontarget	correct	0.703262
138.031860	1.000023	63.000000	fixation	nontarget	na	na
139.031883	0.999959	64.000000	scene	target	correct	 NaN
140.031843	1.000014	64.000000	fixation	target	na	na
141.031856	0.999967	65.000000	scene	nontarget	correct	0.398392
142.031823	0.999375	65.000000	fixation	nontarget	na	na
143.031199	1.000577	66.000000	scene	nontarget	correct	0.826697
144.031775	1.000017	66.000000	fixation	nontarget	na	na
145.031792	0.999233	67.000000	scene	nontarget	correct	0.842906
146.031025	1.000413	67.000000	fixation	nontarget	na	na
147.031438	1.000274	68.000000	scene	nontarget	correct	0.860099
148.031712	0.999369	68.000000	fixation	nontarget	na	na
149.031082	1.000614	69.000000	scene	nontarget	correct	0.640104
150.031696	1.000000	69.000000	fixation	nontarget	na	na
151.031696	0.999973	70.000000	scene	nontarget	correct	0.682680
152.031669	1.000011	70.000000	fixation	nontarget	na	na
153.031680	0.999940	71.000000	scene	nontarget	correct	0.696277
154.031621	1.000003	71.000000	fixation	nontarget	na	na
155.031624	0.999359	72.000000	scene	nontarget	correct	0.598829
156.030983	1.000625	72.000000	fixation	nontarget	na	na
157.031609	0.999968	73.000000	scene	nontarget	correct	0.651262
158.031576	1.000010	73.000000	fixation	nontarget	na	na
159.031587	0.999353	74.000000	scene	nontarget	correct	0.630959
160.030939	1.000622	74.000000	fixation	nontarget	na	na
161.031561	0.999456	75.000000	scene	target	incorrect	0.950208
162.031017	1.000521	75.000000	fixation	target	na	na
163.031538	0.999456	76.000000	scene	nontarget	correct	0.691286
164.030994	1.000513	76.000000	fixation	nontarget	na	na
165.031507	1.000073	77.000000	scene	nontarget	correct	0.672731
166.031580	1.000017	77.000000	fixation	nontarget	na	na
167.031597	0.999478	78.000000	scene	nontarget	correct	0.687533
168.031075	1.000506	78.000000	fixation	nontarget	na	na
169.031581	0.999461	79.000000	scene	nontarget	correct	0.567610
170.031042	1.000507	79.000000	fixation	nontarget	na	na
171.031549	1.000009	80.000000	scene	nontarget	correct	0.542435
172.031559	1.000007	80.000000	fixation	nontarget	na	na
173.031566	0.999477	81.000000	scene	nontarget	correct	0.711844
174.031044	1.000508	81.000000	fixation	nontarget	na	na
175.031552	0.999413	82.000000	scene	nontarget	correct	0.598014
176.030965	1.000531	82.000000	fixation	nontarget	na	na
177.031496	0.999429	83.000000	scene	nontarget	correct	0.718903
178.030925	1.000510	83.000000	fixation	nontarget	na	na
179.031434	1.000019	84.000000	scene	nontarget	incorrect	 NaN
180.031453	0.999991	84.000000	fixation	nontarget	na	na
181.031444	0.999961	85.000000	scene	nontarget	correct	0.256744
182.031405	1.000018	85.000000	fixation	nontarget	na	na
183.031424	0.999958	86.000000	scene	nontarget	correct	0.494287
184.031382	1.000028	86.000000	fixation	nontarget	na	na
185.031410	0.999970	87.000000	scene	target	correct	 NaN
186.031380	0.999949	87.000000	fixation	target	na	na
187.031329	0.999509	88.000000	scene	nontarget	correct	0.431805
188.030838	1.000478	88.000000	fixation	nontarget	na	na
189.031316	0.999971	89.000000	scene	target	correct	 NaN
190.031287	0.999988	89.000000	fixation	target	na	na
191.031275	0.999972	90.000000	scene	nontarget	correct	0.659924
192.031247	5.999763	90.000000	fixation	nontarget	na	na
198.031010	1.000502	91.000000	face	nontarget	correct	0.638739
199.031512	0.999623	91.000000	fixation	nontarget	na	na
200.031135	0.999985	92.000000	face	nontarget	correct	0.472206
201.031119	0.999987	92.000000	fixation	nontarget	na	na
202.031106	0.999966	93.000000	face	nontarget	correct	0.573410
203.031072	0.999990	93.000000	fixation	nontarget	na	na
204.031063	0.999989	94.000000	face	target	correct	 NaN
205.031052	0.999994	94.000000	fixation	target	na	na
206.031046	0.999952	95.000000	face	nontarget	correct	0.565559
207.030998	1.000013	95.000000	fixation	nontarget	na	na
208.031011	0.999972	96.000000	face	nontarget	correct	0.741766
209.030984	0.999991	96.000000	fixation	nontarget	na	na
210.030975	0.999990	97.000000	face	nontarget	correct	0.550338
211.030965	0.999966	97.000000	fixation	nontarget	na	na
212.030931	0.999339	98.000000	face	nontarget	correct	0.619315
213.030270	1.000491	98.000000	fixation	nontarget	na	na
