onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.017313	0.500000	fixation	1.000000	na	na	na	na	na	na	na	na
8.517313	1.500000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.784000	0.000000
10.017313	0.499000	fixation	2.000000	na	na	na	na	na	na	na	na
10.516313	1.500000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.042000	0.000000
12.016313	0.500000	fixation	3.000000	na	na	na	na	na	na	na	na
12.516313	1.501000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.973000	0.000000
14.017313	0.499000	fixation	4.000000	na	na	na	na	na	na	na	na
14.516313	1.500000	stimulus	4.000000	signal	0.650000	0.650000	correct	no_response	no_response	0.000000	0.000000
16.016313	0.500000	fixation	5.000000	na	na	na	na	na	na	na	na
16.516313	1.500000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.013000	0.000000
18.016313	0.500000	fixation	6.000000	na	na	na	na	na	na	na	na
18.516313	1.500000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.092000	0.000000
20.016313	0.500000	fixation	7.000000	na	na	na	na	na	na	na	na
20.516313	1.500000	stimulus	7.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.920000	0.000000
22.016313	0.500000	fixation	8.000000	na	na	na	na	na	na	na	na
22.516313	1.500000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.003000	0.000000
24.016313	0.500000	fixation	9.000000	na	na	na	na	na	na	na	na
24.516313	1.501000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.062000	0.000000
26.017313	0.500000	fixation	10.000000	na	na	na	na	na	na	na	na
26.517313	1.500000	stimulus	10.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.101000	0.000000
28.017313	0.499000	fixation	11.000000	na	na	na	na	na	na	na	na
28.516313	1.500000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.263000	0.000000
