onset	duration	block_type	trial_number	trial_type	event	response_time
8.012969	1.493119	high_loss	1.000000	incorrect	?	0.891379
9.506088	0.491768	high_loss	1.000000	incorrect	number	na
9.997856	0.491071	high_loss	1.000000	incorrect	feedback_arrow	na
10.488927	0.990495	high_loss	1.000000	incorrect	fixation	na
11.479421	1.492212	high_loss	2.000000	correct	?	0.513089
12.971634	0.491318	high_loss	2.000000	correct	number	na
13.462951	0.492445	high_loss	2.000000	correct	feedback_arrow	na
13.955396	0.990682	high_loss	2.000000	correct	fixation	na
14.946078	1.492243	high_loss	3.000000	correct	?	0.439932
16.438320	0.491366	high_loss	3.000000	correct	number	na
16.929687	0.492476	high_loss	3.000000	correct	feedback_arrow	na
17.422162	0.990633	high_loss	3.000000	correct	fixation	na
18.412795	1.492324	high_loss	4.000000	incorrect	?	0.333754
19.905119	0.491477	high_loss	4.000000	incorrect	number	na
20.396596	0.492556	high_loss	4.000000	incorrect	feedback_arrow	na
20.889152	0.990793	high_loss	4.000000	incorrect	fixation	na
21.879945	1.492390	high_loss	5.000000	incorrect	?	0.438810
23.372335	0.490216	high_loss	5.000000	incorrect	number	na
23.862551	0.492513	high_loss	5.000000	incorrect	feedback_arrow	na
24.355064	0.991972	high_loss	5.000000	incorrect	fixation	na
25.347036	1.492388	high_loss	6.000000	incorrect	?	0.380636
26.839423	0.490407	high_loss	6.000000	incorrect	number	na
27.329831	0.492601	high_loss	6.000000	incorrect	feedback_arrow	na
27.822432	0.990713	high_loss	6.000000	incorrect	fixation	na
28.813145	1.492211	high_loss	7.000000	incorrect	?	0.558812
30.305356	0.491475	high_loss	7.000000	incorrect	number	na
30.796832	0.491368	high_loss	7.000000	incorrect	feedback_arrow	na
31.288199	0.991983	high_loss	7.000000	incorrect	fixation	na
32.280182	1.492381	high_loss	8.000000	correct	?	0.318345
33.772563	0.490352	high_loss	8.000000	correct	number	na
34.262915	0.492442	high_loss	8.000000	correct	feedback_arrow	na
34.755357	0.990538	high_loss	8.000000	correct	fixation	na
35.745896	1.493499	high_loss	9.000000	incorrect	?	0.459186
37.239394	0.490287	high_loss	9.000000	incorrect	number	na
37.729681	0.492456	high_loss	9.000000	incorrect	feedback_arrow	na
38.222137	0.990837	high_loss	9.000000	incorrect	fixation	na
39.212973	1.492191	high_loss	10.000000	incorrect	?	0.296561
40.705164	0.491242	high_loss	10.000000	incorrect	number	na
41.196406	0.492469	high_loss	10.000000	incorrect	feedback_arrow	na
41.688875	1.990404	high_loss	10.000000	incorrect	fixation	na
43.679279	1.493512	high_loss	11.000000	incorrect	?	0.328507
45.172791	0.490366	high_loss	11.000000	incorrect	number	na
45.663158	0.492537	high_loss	11.000000	incorrect	feedback_arrow	na
46.155695	0.990602	high_loss	11.000000	incorrect	fixation	na
47.146296	1.492243	high_loss	12.000000	correct	?	0.303266
48.638539	0.490193	high_loss	12.000000	correct	number	na
49.128732	0.493613	high_loss	12.000000	correct	feedback_arrow	na
49.622345	0.990736	high_loss	12.000000	correct	fixation	na
50.613081	1.492210	high_loss	13.000000	incorrect	?	0.402844
52.105291	0.491299	high_loss	13.000000	incorrect	number	na
52.596590	0.492549	high_loss	13.000000	incorrect	feedback_arrow	na
53.089139	0.989524	high_loss	13.000000	incorrect	fixation	na
54.078664	1.493216	high_loss	14.000000	incorrect	?	0.395279
55.571880	0.490226	high_loss	14.000000	incorrect	number	na
56.062106	0.493297	high_loss	14.000000	incorrect	feedback_arrow	na
56.555403	0.990759	high_loss	14.000000	incorrect	fixation	na
57.546161	1.492209	high_loss	15.000000	incorrect	?	0.392287
59.038371	0.491352	high_loss	15.000000	incorrect	number	na
59.529722	0.492424	high_loss	15.000000	incorrect	feedback_arrow	na
60.022147	0.990759	high_loss	15.000000	incorrect	fixation	na
61.012905	1.492237	high_loss	16.000000	incorrect	?	0.303632
62.505143	0.493602	high_loss	16.000000	incorrect	number	na
62.998745	0.490342	high_loss	16.000000	incorrect	feedback_arrow	na
63.489087	0.989541	high_loss	16.000000	incorrect	fixation	na
64.478628	1.493318	high_loss	17.000000	incorrect	?	0.346063
65.971946	0.490386	high_loss	17.000000	incorrect	number	na
66.462332	0.493695	high_loss	17.000000	incorrect	feedback_arrow	na
66.956027	0.989541	high_loss	17.000000	incorrect	fixation	na
67.945568	1.493241	high_loss	18.000000	correct	?	0.385845
69.438810	0.490350	high_loss	18.000000	correct	number	na
69.929159	0.492465	high_loss	18.000000	correct	feedback_arrow	na
70.421624	0.990830	high_loss	18.000000	correct	fixation	na
71.412453	1.493473	high_loss	19.000000	incorrect	?	0.419845
72.905927	0.490393	high_loss	19.000000	incorrect	number	na
73.396320	0.492143	high_loss	19.000000	incorrect	feedback_arrow	na
73.888463	0.990768	high_loss	19.000000	incorrect	fixation	na
74.879231	1.492256	high_loss	20.000000	correct	?	0.423672
76.371487	0.491459	high_loss	20.000000	correct	number	na
76.862946	0.492450	high_loss	20.000000	correct	feedback_arrow	na
77.355396	1.999316	high_loss	20.000000	correct	fixation	na
79.354711	1.491200	high_win	21.000000	correct	?	0.322706
80.845911	0.492467	high_win	21.000000	correct	number	na
81.338378	0.490215	high_win	21.000000	correct	feedback_arrow	na
81.828593	0.994130	high_win	21.000000	correct	fixation	na
82.822723	1.499808	high_win	22.000000	correct	?	0.301529
84.322531	0.489099	high_win	22.000000	correct	number	na
84.811629	0.494331	high_win	22.000000	correct	feedback_arrow	na
85.305960	0.989541	high_win	22.000000	correct	fixation	na
86.295501	1.493542	high_win	23.000000	incorrect	?	0.352388
87.789043	0.490383	high_win	23.000000	incorrect	number	na
88.279426	0.492481	high_win	23.000000	incorrect	feedback_arrow	na
88.771907	0.990810	high_win	23.000000	incorrect	fixation	na
89.762717	1.492219	high_win	24.000000	correct	?	0.379207
91.254936	0.490193	high_win	24.000000	correct	number	na
91.745129	0.493612	high_win	24.000000	correct	feedback_arrow	na
92.238741	0.990618	high_win	24.000000	correct	fixation	na
93.229359	1.492254	high_win	25.000000	incorrect	?	0.345715
94.721613	0.490210	high_win	25.000000	incorrect	number	na
95.211824	0.493588	high_win	25.000000	incorrect	feedback_arrow	na
95.705412	0.989732	high_win	25.000000	incorrect	fixation	na
96.695144	1.493424	high_win	26.000000	correct	?	0.251355
98.188568	0.490315	high_win	26.000000	correct	number	na
98.678883	0.493738	high_win	26.000000	correct	feedback_arrow	na
99.172621	0.989648	high_win	26.000000	correct	fixation	na
100.162269	1.493385	high_win	27.000000	correct	?	0.343511
101.655654	0.489037	high_win	27.000000	correct	number	na
102.144691	0.493605	high_win	27.000000	correct	feedback_arrow	na
102.638296	0.990751	high_win	27.000000	correct	fixation	na
103.629047	1.493456	high_win	28.000000	correct	?	0.372653
105.122503	0.489036	high_win	28.000000	correct	number	na
105.611539	0.493595	high_win	28.000000	correct	feedback_arrow	na
106.105134	0.989545	high_win	28.000000	correct	fixation	na
107.094679	1.494373	high_win	29.000000	correct	?	0.464086
108.589052	0.489247	high_win	29.000000	correct	number	na
109.078299	0.493568	high_win	29.000000	correct	feedback_arrow	na
109.571867	0.989537	high_win	29.000000	correct	fixation	na
110.561404	1.494715	high_win	30.000000	incorrect	?	0.308769
112.056119	0.488995	high_win	30.000000	incorrect	number	na
112.545113	0.493514	high_win	30.000000	incorrect	feedback_arrow	na
113.038627	2.000232	high_win	30.000000	incorrect	fixation	na
115.038859	1.499878	high_loss	31.000000	incorrect	?	0.281861
116.538737	0.490241	high_loss	31.000000	incorrect	number	na
117.028978	0.493714	high_loss	31.000000	incorrect	feedback_arrow	na
117.522692	0.999559	high_loss	31.000000	incorrect	fixation	na
