onset	duration	trial_number	event	accuracy	response_time
8.010805	3.582766	1.000000	stimulus	correct	3.572724
11.593571	6.416963	1.000000	fixation	na	na
18.010534	2.846818	2.000000	stimulus	correct	2.831852
20.857353	7.152657	2.000000	fixation	na	na
28.010010	3.254515	3.000000	stimulus	correct	3.241129
31.264525	6.742634	3.000000	fixation	na	na
38.007158	3.902666	4.000000	stimulus	correct	3.893799
41.909824	6.096995	4.000000	fixation	na	na
48.006819	3.603067	5.000000	stimulus	correct	3.591789
51.609887	6.396731	5.000000	fixation	na	na
58.006618	3.640938	6.000000	stimulus	correct	3.627866
61.647556	6.359314	6.000000	fixation	na	na
68.006870	1.916824	7.000000	stimulus	correct	1.898977
69.923694	8.082838	7.000000	fixation	na	na
78.006532	3.186308	8.000000	stimulus	correct	3.170454
81.192840	6.814206	8.000000	fixation	na	na
88.007046	5.716686	9.000000	stimulus	incorrect	5.696850
93.723732	4.283114	9.000000	fixation	na	na
98.006846	3.552752	10.000000	stimulus	incorrect	3.543398
101.559598	6.446971	10.000000	fixation	na	na
108.006569	3.817417	11.000000	stimulus	correct	3.797796
111.823986	6.183154	11.000000	fixation	na	na
118.007140	2.633214	12.000000	stimulus	correct	2.617652
120.640354	7.366508	12.000000	fixation	na	na
128.006862	3.116261	13.000000	stimulus	correct	3.098747
131.123122	6.883569	13.000000	fixation	na	na
138.006692	5.733705	14.000000	stimulus	correct	5.719333
143.740397	4.265945	14.000000	fixation	na	na
148.006341	4.050692	15.000000	stimulus	correct	4.034227
152.057033	5.949875	15.000000	fixation	na	na
158.006908	4.100346	16.000000	stimulus	correct	4.083344
162.107254	5.899381	16.000000	fixation	na	na
168.006635	4.650459	17.000000	stimulus	correct	4.634804
172.657094	5.349311	17.000000	fixation	na	na
178.006405	5.671241	18.000000	stimulus	correct	5.657406
183.677646	4.329386	18.000000	fixation	na	na
188.007032	6.666160	19.000000	stimulus	correct	6.648955
194.673193	3.333510	19.000000	fixation	na	na
198.006703	4.583251	20.000000	stimulus	correct	4.564059
202.589954	5.416427	20.000000	fixation	na	na
208.006380	3.988685	21.000000	stimulus	incorrect	3.973396
211.995065	6.012000	21.000000	fixation	na	na
218.007066	3.815944	22.000000	stimulus	correct	3.797505
221.823010	6.183785	22.000000	fixation	na	na
228.006794	6.268703	23.000000	stimulus	incorrect	6.254889
234.275497	3.731078	23.000000	fixation	na	na
238.006575	3.903150	24.000000	stimulus	correct	3.894529
241.909726	6.097589	24.000000	fixation	na	na
248.007315	4.084464	25.000000	stimulus	correct	4.070414
252.091779	5.915287	25.000000	fixation	na	na
258.007066	4.132993	26.000000	stimulus	correct	4.115841
262.140059	5.866869	26.000000	fixation	na	na
268.006928	4.934978	27.000000	stimulus	correct	4.920865
272.941907	5.064999	27.000000	fixation	na	na
278.006906	3.433332	28.000000	stimulus	correct	3.415375
281.440238	6.566364	28.000000	fixation	na	na
288.006602	3.952636	29.000000	stimulus	correct	3.938851
291.959239	6.046992	29.000000	fixation	na	na
298.006231	3.150364	30.000000	stimulus	correct	3.134045
301.156595	6.849283	30.000000	fixation	na	na
308.005879	5.267679	31.000000	stimulus	correct	5.261468
313.273557	4.732045	31.000000	fixation	na	na
318.005602	3.066909	32.000000	stimulus	correct	3.047269
321.072512	6.934057	32.000000	fixation	na	na
328.006569	3.468876	33.000000	stimulus	correct	3.459123
331.475445	6.531077	33.000000	fixation	na	na
338.006522	2.782044	34.000000	stimulus	correct	2.763209
340.788565	7.217613	34.000000	fixation	na	na
348.006178	4.869949	35.000000	stimulus	incorrect	4.860919
352.876127	5.129820	35.000000	fixation	na	na
358.005947	2.699240	36.000000	stimulus	correct	2.684433
360.705187	0.717677	36.000000	fixation	na	na
