onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.024988	0.992203	1.000000	scene	nontarget	correct	0.529050
14.017191	0.990223	1.000000	fixation	nontarget	na	na
15.007413	0.992692	2.000000	scene	nontarget	correct	0.521321
16.000105	0.992531	2.000000	fixation	nontarget	na	na
16.992636	0.989766	3.000000	scene	nontarget	correct	0.551821
17.982402	0.992031	3.000000	fixation	nontarget	na	na
18.974433	0.992028	4.000000	scene	nontarget	correct	0.606589
19.966461	0.990924	4.000000	fixation	nontarget	na	na
20.957385	0.992053	5.000000	scene	nontarget	correct	0.432416
21.949438	0.991720	5.000000	fixation	nontarget	na	na
22.941157	0.992085	6.000000	scene	nontarget	correct	0.533257
23.933242	0.991513	6.000000	fixation	nontarget	na	na
24.924755	0.990889	7.000000	scene	nontarget	correct	0.736379
25.915643	0.992102	7.000000	fixation	nontarget	na	na
26.907745	0.992054	8.000000	scene	nontarget	correct	0.710026
27.899799	0.990904	8.000000	fixation	nontarget	na	na
28.890704	0.992023	9.000000	scene	nontarget	correct	0.619613
29.882726	0.990917	9.000000	fixation	nontarget	na	na
30.873644	0.992343	10.000000	scene	target	correct	 NaN
31.865987	0.990914	10.000000	fixation	target	na	na
32.856900	0.992066	11.000000	scene	nontarget	correct	0.456050
33.848967	0.990948	11.000000	fixation	nontarget	na	na
34.839914	0.993176	12.000000	scene	nontarget	correct	0.624631
35.833090	0.989780	12.000000	fixation	nontarget	na	na
36.822870	0.993082	13.000000	scene	nontarget	correct	0.929178
37.815952	0.990934	13.000000	fixation	nontarget	na	na
38.806886	0.992743	14.000000	scene	nontarget	correct	0.497702
39.799628	0.989776	14.000000	fixation	nontarget	na	na
40.789404	0.993165	15.000000	scene	nontarget	correct	0.495962
41.782569	0.991083	15.000000	fixation	nontarget	na	na
42.773652	0.991952	16.000000	scene	target	correct	 NaN
43.765604	0.990931	16.000000	fixation	target	na	na
44.756535	0.993159	17.000000	scene	nontarget	correct	0.389266
45.749694	0.989982	17.000000	fixation	nontarget	na	na
46.739676	0.993126	18.000000	scene	nontarget	correct	0.444208
47.732803	0.989794	18.000000	fixation	nontarget	na	na
48.722597	0.993640	19.000000	scene	nontarget	correct	0.638586
49.716237	0.989917	19.000000	fixation	nontarget	na	na
50.706155	0.993182	20.000000	scene	target	incorrect	0.529224
51.699337	0.990000	20.000000	fixation	target	na	na
52.689337	0.993489	21.000000	scene	nontarget	correct	0.583219
53.682825	0.989569	21.000000	fixation	nontarget	na	na
54.672394	0.993149	22.000000	scene	nontarget	correct	0.791412
55.665543	0.989790	22.000000	fixation	nontarget	na	na
56.655333	0.994229	23.000000	scene	nontarget	correct	0.785563
57.649561	0.988652	23.000000	fixation	nontarget	na	na
58.638213	0.994281	24.000000	scene	nontarget	correct	0.602646
59.632494	0.989909	24.000000	fixation	nontarget	na	na
60.622403	0.993165	25.000000	scene	nontarget	correct	0.516384
61.615568	0.989829	25.000000	fixation	nontarget	na	na
62.605397	0.993099	26.000000	scene	nontarget	correct	0.622297
63.598495	0.989783	26.000000	fixation	nontarget	na	na
64.588278	0.994313	27.000000	scene	nontarget	correct	0.727314
65.582590	0.988512	27.000000	fixation	nontarget	na	na
66.571102	0.994270	28.000000	scene	nontarget	correct	0.686082
67.565371	0.989665	28.000000	fixation	nontarget	na	na
68.555036	0.994288	29.000000	scene	nontarget	correct	0.686798
69.549324	0.988852	29.000000	fixation	nontarget	na	na
70.538177	0.993626	30.000000	scene	target	correct	 NaN
71.531802	0.988677	30.000000	fixation	target	na	na
72.520479	0.995283	31.000000	scene	nontarget	correct	0.542309
73.515763	0.988456	31.000000	fixation	nontarget	na	na
74.504219	0.994294	32.000000	scene	nontarget	correct	0.705638
75.498512	0.988560	32.000000	fixation	nontarget	na	na
76.487073	0.995278	33.000000	scene	nontarget	correct	0.772701
77.482351	0.988755	33.000000	fixation	nontarget	na	na
78.471106	0.994650	34.000000	scene	nontarget	correct	0.732649
79.465756	0.988673	34.000000	fixation	nontarget	na	na
80.454429	0.994618	35.000000	scene	nontarget	correct	0.741346
81.449048	0.987550	35.000000	fixation	nontarget	na	na
82.436598	0.995779	36.000000	scene	nontarget	correct	0.666568
83.432377	0.987529	36.000000	fixation	nontarget	na	na
84.419906	0.995191	37.000000	scene	nontarget	correct	0.676648
85.415097	0.988684	37.000000	fixation	nontarget	na	na
86.403780	0.994894	38.000000	scene	nontarget	correct	1.009534
87.398675	0.987522	38.000000	fixation	nontarget	na	na
88.386197	0.996032	39.000000	scene	nontarget	correct	0.606306
89.382229	0.987549	39.000000	fixation	nontarget	na	na
90.369777	0.995823	40.000000	scene	nontarget	correct	0.699913
91.365601	0.987711	40.000000	fixation	nontarget	na	na
92.353312	0.995218	41.000000	scene	nontarget	correct	0.620438
93.348530	0.987541	41.000000	fixation	nontarget	na	na
94.336071	0.996347	42.000000	scene	nontarget	correct	0.717995
95.332418	0.987637	42.000000	fixation	nontarget	na	na
96.320054	0.995159	43.000000	scene	nontarget	correct	0.674426
97.315214	0.987689	43.000000	fixation	nontarget	na	na
98.302903	0.995867	44.000000	scene	target	correct	 NaN
99.298770	0.987625	44.000000	fixation	target	na	na
100.286395	0.995236	45.000000	scene	nontarget	correct	0.457454
101.281631	0.987736	45.000000	fixation	nontarget	na	na
102.269368	0.996316	46.000000	scene	nontarget	correct	0.659977
103.265684	0.986232	46.000000	fixation	nontarget	na	na
104.251915	0.996239	47.000000	scene	nontarget	correct	0.615136
105.248154	0.987710	47.000000	fixation	nontarget	na	na
106.235864	0.996204	48.000000	scene	nontarget	correct	0.638229
107.232069	0.986429	48.000000	fixation	nontarget	na	na
108.218498	0.996273	49.000000	scene	nontarget	correct	0.525017
109.214771	0.987614	49.000000	fixation	nontarget	na	na
110.202385	0.996276	50.000000	scene	nontarget	correct	0.642751
111.198661	0.986422	50.000000	fixation	nontarget	na	na
112.185083	0.996268	51.000000	scene	nontarget	correct	0.748345
113.181351	0.987707	51.000000	fixation	nontarget	na	na
114.169057	0.996190	52.000000	scene	nontarget	correct	1.017009
115.165248	0.986272	52.000000	fixation	nontarget	na	na
116.151520	0.996387	53.000000	scene	nontarget	correct	1.158678
117.147907	0.987599	53.000000	fixation	nontarget	na	na
118.135506	0.996306	54.000000	scene	nontarget	correct	0.747365
119.131812	0.986414	54.000000	fixation	nontarget	na	na
120.118226	0.996266	55.000000	scene	nontarget	correct	0.732632
121.114492	0.986409	55.000000	fixation	nontarget	na	na
122.100901	0.997513	56.000000	scene	target	correct	 NaN
123.098414	0.999306	56.000000	fixation	target	na	na
124.097720	0.986357	57.000000	scene	nontarget	correct	0.752059
125.084077	0.997622	57.000000	fixation	nontarget	na	na
126.081699	1.000269	58.000000	scene	target	correct	 NaN
127.081968	0.999194	58.000000	fixation	target	na	na
128.081162	0.986411	59.000000	scene	nontarget	correct	0.670843
129.067573	0.997446	59.000000	fixation	nontarget	na	na
130.065019	0.999258	60.000000	scene	nontarget	correct	0.861569
131.064277	0.985769	60.000000	fixation	nontarget	na	na
132.050047	0.997707	61.000000	scene	target	correct	 NaN
133.047753	1.000321	61.000000	fixation	target	na	na
134.048074	1.000311	62.000000	scene	nontarget	correct	0.524539
135.048385	0.999169	62.000000	fixation	nontarget	na	na
136.047553	1.000320	63.000000	scene	nontarget	correct	0.586290
137.047874	1.000302	63.000000	fixation	nontarget	na	na
138.048176	1.000220	64.000000	scene	nontarget	correct	0.627138
139.048396	0.999278	64.000000	fixation	nontarget	na	na
140.047675	1.000338	65.000000	scene	nontarget	correct	0.636682
141.048012	1.000217	65.000000	fixation	nontarget	na	na
142.048230	0.999302	66.000000	scene	nontarget	correct	0.683439
143.047531	1.000697	66.000000	fixation	nontarget	na	na
144.048228	1.000313	67.000000	scene	nontarget	correct	0.756859
145.048541	0.999643	67.000000	fixation	nontarget	na	na
146.048185	0.999649	68.000000	scene	target	correct	 NaN
147.047833	1.000319	68.000000	fixation	target	na	na
148.048152	1.000295	69.000000	scene	nontarget	correct	0.440471
149.048447	0.999271	69.000000	fixation	nontarget	na	na
150.047718	1.000294	70.000000	scene	nontarget	correct	0.772643
151.048012	1.000310	70.000000	fixation	nontarget	na	na
152.048321	0.999368	71.000000	scene	nontarget	correct	0.695739
153.047690	1.000300	71.000000	fixation	nontarget	na	na
154.047989	1.000192	72.000000	scene	nontarget	correct	0.675810
155.048181	0.999282	72.000000	fixation	nontarget	na	na
156.047464	1.000274	73.000000	scene	nontarget	correct	0.783795
157.047738	1.000282	73.000000	fixation	nontarget	na	na
158.048020	0.999953	74.000000	scene	nontarget	correct	0.786630
159.047973	0.999306	74.000000	fixation	nontarget	na	na
160.047279	1.000285	75.000000	scene	nontarget	correct	0.730583
161.047564	1.000206	75.000000	fixation	nontarget	na	na
162.047770	0.999927	76.000000	scene	nontarget	correct	0.849903
163.047696	0.999962	76.000000	fixation	nontarget	na	na
164.047658	0.999906	77.000000	scene	nontarget	correct	0.921323
165.047564	1.000273	77.000000	fixation	nontarget	na	na
166.047837	0.999980	78.000000	scene	nontarget	correct	0.714602
167.047817	0.999292	78.000000	fixation	nontarget	na	na
168.047109	1.000692	79.000000	scene	nontarget	correct	0.923128
169.047801	0.999276	79.000000	fixation	nontarget	na	na
170.047077	1.000655	80.000000	scene	nontarget	correct	0.853107
171.047732	0.999265	80.000000	fixation	nontarget	na	na
172.046997	1.000192	81.000000	scene	nontarget	correct	0.809687
173.047189	1.000290	81.000000	fixation	nontarget	na	na
174.047480	0.999929	82.000000	scene	nontarget	incorrect	 NaN
175.047409	0.999504	82.000000	fixation	nontarget	na	na
176.046913	1.000773	83.000000	scene	nontarget	correct	0.501824
177.047686	0.999280	83.000000	fixation	nontarget	na	na
178.046965	1.000702	84.000000	scene	nontarget	correct	0.662731
179.047667	0.999271	84.000000	fixation	nontarget	na	na
180.046938	1.000676	85.000000	scene	nontarget	correct	0.876342
181.047614	0.999282	85.000000	fixation	nontarget	na	na
182.046897	1.000307	86.000000	scene	nontarget	correct	0.592762
183.047203	1.000312	86.000000	fixation	nontarget	na	na
184.047515	1.000304	87.000000	scene	nontarget	correct	0.888399
185.047820	0.999317	87.000000	fixation	nontarget	na	na
186.047136	1.000281	88.000000	scene	nontarget	correct	0.782026
187.047418	0.999298	88.000000	fixation	nontarget	na	na
188.046716	1.000314	89.000000	scene	nontarget	correct	0.754193
189.047030	1.000299	89.000000	fixation	nontarget	na	na
190.047329	0.999909	90.000000	scene	nontarget	correct	0.492762
191.047238	5.999017	90.000000	fixation	nontarget	na	na
197.046255	1.000641	91.000000	face	nontarget	correct	0.514002
198.046896	0.999783	91.000000	fixation	nontarget	na	na
199.046679	1.000209	92.000000	face	nontarget	correct	0.468165
200.046888	0.999184	92.000000	fixation	nontarget	na	na
201.046072	1.000428	93.000000	face	nontarget	correct	0.750946
202.046500	0.999924	93.000000	fixation	nontarget	na	na
203.046423	0.999262	94.000000	face	nontarget	correct	0.491311
204.045686	1.000268	94.000000	fixation	nontarget	na	na
205.045954	1.000143	95.000000	face	nontarget	correct	0.442192
206.046097	0.999895	95.000000	fixation	nontarget	na	na
207.045992	0.999989	96.000000	face	nontarget	correct	0.663960
208.045981	0.999977	96.000000	fixation	nontarget	na	na
209.045958	0.999932	97.000000	face	target	correct	 NaN
210.045890	1.000090	97.000000	fixation	target	na	na
211.045980	0.999928	98.000000	face	nontarget	correct	0.430971
212.045908	0.999909	98.000000	fixation	nontarget	na	na
213.045817	0.999931	99.000000	face	nontarget	correct	0.676018
214.045748	1.000065	99.000000	fixation	nontarget	na	na
215.045813	0.999236	100.000000	face	nontarget	correct	1.042244
216.045049	1.000542	100.000000	fixation	nontarget	na	na
217.045591	0.999301	101.000000	face	nontarget	correct	0.646913
218.044892	1.000730	101.000000	fixation	nontarget	na	na
219.045622	0.999499	102.000000	face	nontarget	correct	0.598731
220.045121	1.000179	102.000000	fixation	nontarget	na	na
221.045300	0.999959	103.000000	face	nontarget	correct	0.540003
222.045259	0.999861	103.000000	fixation	nontarget	na	na
223.045120	1.000025	104.000000	face	nontarget	correct	0.801815
224.045145	0.999935	104.000000	fixation	nontarget	na	na
225.045080	0.999905	105.000000	face	target	incorrect	0.777524
226.044985	0.999943	105.000000	fixation	target	na	na
227.044929	0.999705	106.000000	face	nontarget	correct	0.855210
228.044634	1.000230	106.000000	fixation	nontarget	na	na
229.044863	0.999467	107.000000	face	nontarget	correct	0.708314
230.044330	1.000326	107.000000	fixation	nontarget	na	na
231.044656	0.999548	108.000000	face	nontarget	correct	1.196249
232.044204	0.999633	108.000000	fixation	nontarget	na	na
233.043837	0.999982	109.000000	face	nontarget	correct	0.617397
234.043819	1.000606	109.000000	fixation	nontarget	na	na
235.044425	1.000158	110.000000	face	nontarget	correct	0.667059
236.044582	0.999673	110.000000	fixation	nontarget	na	na
237.044256	1.000209	111.000000	face	nontarget	correct	0.664707
238.044465	0.999673	111.000000	fixation	nontarget	na	na
239.044138	0.999929	112.000000	face	nontarget	correct	0.838431
240.044067	0.999987	112.000000	fixation	nontarget	na	na
241.044054	0.999290	113.000000	face	nontarget	correct	0.612371
242.043343	0.986317	113.000000	fixation	nontarget	na	na
243.029661	0.997582	114.000000	face	nontarget	correct	0.701224
244.027243	0.999237	114.000000	fixation	nontarget	na	na
245.026480	0.986427	115.000000	face	nontarget	correct	0.810087
246.012907	0.997430	115.000000	fixation	nontarget	na	na
247.010337	0.986258	116.000000	face	nontarget	correct	0.753923
247.996595	0.997839	116.000000	fixation	nontarget	na	na
248.994434	0.999760	117.000000	face	nontarget	correct	0.637227
249.994195	0.999708	117.000000	fixation	nontarget	na	na
250.993903	1.000315	118.000000	face	nontarget	correct	0.587927
251.994218	0.999608	118.000000	fixation	nontarget	na	na
252.993825	1.000344	119.000000	face	nontarget	correct	0.626553
253.994170	0.999598	119.000000	fixation	nontarget	na	na
254.993768	0.999981	120.000000	face	nontarget	correct	0.952562
255.993748	0.999649	120.000000	fixation	nontarget	na	na
256.993398	1.000776	121.000000	face	nontarget	correct	0.706870
257.994174	1.000003	121.000000	fixation	nontarget	na	na
258.994176	0.999462	122.000000	face	nontarget	correct	0.635009
259.993638	1.000100	122.000000	fixation	nontarget	na	na
260.993738	0.999833	123.000000	face	nontarget	correct	0.973394
261.993571	1.000651	123.000000	fixation	nontarget	na	na
262.994221	0.999335	124.000000	face	nontarget	correct	0.835150
263.993556	1.000184	124.000000	fixation	nontarget	na	na
264.993740	0.999575	125.000000	face	nontarget	correct	0.626838
265.993315	0.999265	125.000000	fixation	nontarget	na	na
266.992580	0.986413	126.000000	face	nontarget	correct	0.626788
267.978993	0.996640	126.000000	fixation	nontarget	na	na
268.975633	0.987131	127.000000	face	nontarget	incorrect	 NaN
269.962763	0.996058	127.000000	fixation	nontarget	na	na
270.958821	0.987613	128.000000	face	nontarget	correct	0.279251
271.946434	0.995134	128.000000	fixation	nontarget	na	na
272.941567	0.987538	129.000000	face	nontarget	correct	0.501738
273.929105	0.996292	129.000000	fixation	nontarget	na	na
274.925397	0.987625	130.000000	face	nontarget	correct	0.693641
275.913023	0.995295	130.000000	fixation	nontarget	na	na
276.908317	0.987512	131.000000	face	nontarget	correct	1.073519
277.895830	0.995092	131.000000	fixation	nontarget	na	na
278.890921	0.988637	132.000000	face	nontarget	correct	0.604032
279.879558	0.995325	132.000000	fixation	nontarget	na	na
280.874883	0.987422	133.000000	face	nontarget	correct	0.676467
281.862305	0.995768	133.000000	fixation	nontarget	na	na
282.858073	0.987550	134.000000	face	nontarget	correct	0.593654
283.845623	0.995914	134.000000	fixation	nontarget	na	na
284.841537	0.987575	135.000000	face	nontarget	correct	0.582938
285.829113	0.995307	135.000000	fixation	nontarget	na	na
286.824420	0.988012	136.000000	face	target	correct	 NaN
287.812432	0.995324	136.000000	fixation	target	na	na
288.807756	0.988733	137.000000	face	nontarget	correct	0.709274
289.796489	0.994285	137.000000	fixation	nontarget	na	na
290.790774	0.988646	138.000000	face	nontarget	correct	0.764287
291.779421	0.994692	138.000000	fixation	nontarget	na	na
292.774113	0.988794	139.000000	face	nontarget	correct	0.750151
293.762907	0.994315	139.000000	fixation	nontarget	na	na
294.757222	0.988777	140.000000	face	nontarget	correct	0.739051
295.745999	0.994722	140.000000	fixation	nontarget	na	na
296.740721	0.988723	141.000000	face	nontarget	correct	0.497245
297.729445	0.993979	141.000000	fixation	nontarget	na	na
298.723423	0.988475	142.000000	face	nontarget	correct	0.503305
299.711898	0.994300	142.000000	fixation	nontarget	na	na
300.706198	0.989880	143.000000	face	nontarget	correct	0.842724
301.696078	0.994328	143.000000	fixation	nontarget	na	na
302.690406	0.988836	144.000000	face	nontarget	correct	0.741991
303.679242	0.994263	144.000000	fixation	nontarget	na	na
304.673504	0.988544	145.000000	face	nontarget	incorrect	 NaN
305.662048	0.994465	145.000000	fixation	nontarget	na	na
306.656513	0.988677	146.000000	face	nontarget	correct	0.431022
307.645190	0.994277	146.000000	fixation	nontarget	na	na
308.639467	0.989946	147.000000	face	nontarget	correct	0.666920
309.629413	0.993532	147.000000	fixation	nontarget	na	na
310.622945	0.989510	148.000000	face	nontarget	correct	0.830201
311.612455	0.993755	148.000000	fixation	nontarget	na	na
312.606210	0.988673	149.000000	face	target	incorrect	0.739504
313.594882	0.994303	149.000000	fixation	target	na	na
314.589185	0.989887	150.000000	face	nontarget	correct	0.712234
315.579072	0.992921	150.000000	fixation	nontarget	na	na
316.571992	0.989768	151.000000	face	nontarget	correct	0.704129
317.561760	0.994031	151.000000	fixation	nontarget	na	na
318.555791	0.989925	152.000000	face	nontarget	correct	0.716747
319.545716	0.993185	152.000000	fixation	nontarget	na	na
320.538901	0.989750	153.000000	face	nontarget	correct	0.617751
321.528651	0.993625	153.000000	fixation	nontarget	na	na
322.522276	0.989946	154.000000	face	target	correct	 NaN
323.512222	0.992454	154.000000	fixation	target	na	na
324.504676	0.990971	155.000000	face	nontarget	correct	0.469758
325.495647	0.992032	155.000000	fixation	nontarget	na	na
326.487679	0.990919	156.000000	face	nontarget	correct	0.814963
327.478598	0.993148	156.000000	fixation	nontarget	na	na
328.471746	0.989753	157.000000	face	nontarget	correct	0.674081
329.461499	0.993110	157.000000	fixation	nontarget	na	na
330.454609	0.991004	158.000000	face	nontarget	correct	0.608889
331.445613	0.992034	158.000000	fixation	nontarget	na	na
332.437647	0.990911	159.000000	face	nontarget	correct	0.771477
333.428559	0.992530	159.000000	fixation	nontarget	na	na
334.421089	0.991033	160.000000	face	nontarget	correct	0.590510
335.412122	0.991610	160.000000	fixation	nontarget	na	na
336.403732	0.991445	161.000000	face	target	correct	 NaN
337.395177	0.992635	161.000000	fixation	target	na	na
338.387813	0.990981	162.000000	face	nontarget	correct	0.511999
339.378794	0.992033	162.000000	fixation	nontarget	na	na
340.370827	0.990281	163.000000	face	nontarget	correct	0.567147
341.361107	0.993163	163.000000	fixation	nontarget	na	na
342.354271	0.990885	164.000000	face	nontarget	correct	0.807827
343.345155	0.991996	164.000000	fixation	nontarget	na	na
344.337151	0.990926	165.000000	face	nontarget	correct	0.777016
345.328077	0.992041	165.000000	fixation	nontarget	na	na
346.320118	0.991864	166.000000	face	target	correct	 NaN
347.311982	0.991932	166.000000	fixation	target	na	na
348.303914	0.990917	167.000000	face	nontarget	correct	0.639597
349.294831	0.992043	167.000000	fixation	nontarget	na	na
350.286875	0.991700	168.000000	face	nontarget	correct	0.610387
351.278575	0.992184	168.000000	fixation	nontarget	na	na
352.270759	0.990874	169.000000	face	nontarget	correct	0.589124
353.261632	0.992191	169.000000	fixation	nontarget	na	na
354.253823	0.990400	170.000000	face	nontarget	correct	0.596823
355.244223	0.991595	170.000000	fixation	nontarget	na	na
356.235818	0.992416	171.000000	face	nontarget	incorrect	 NaN
357.228234	0.990918	171.000000	fixation	nontarget	na	na
358.219152	0.991878	172.000000	face	nontarget	correct	0.512864
359.211030	0.992045	172.000000	fixation	nontarget	na	na
360.203076	0.991420	173.000000	face	nontarget	correct	0.600560
361.194495	0.991866	173.000000	fixation	nontarget	na	na
362.186362	0.991927	174.000000	face	nontarget	correct	0.778377
363.178289	0.990854	174.000000	fixation	nontarget	na	na
364.169142	0.991746	175.000000	face	nontarget	correct	0.976107
365.160889	0.992170	175.000000	fixation	nontarget	na	na
366.153059	0.992192	176.000000	face	nontarget	correct	0.792181
367.145251	0.989781	176.000000	fixation	nontarget	na	na
368.135031	0.992959	177.000000	face	target	correct	 NaN
369.127990	0.990910	177.000000	fixation	target	na	na
370.118900	0.992028	178.000000	face	target	incorrect	0.459370
371.110929	0.990910	178.000000	fixation	target	na	na
372.101839	0.993169	179.000000	face	nontarget	correct	0.683083
373.095008	0.989762	179.000000	fixation	nontarget	na	na
374.084770	0.993195	180.000000	face	nontarget	correct	0.763412
375.077964	0.967611	180.000000	fixation	nontarget	na	na
