onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.025007	0.991674	1.000000	scene	nontarget	correct	0.700135
14.016681	0.990720	1.000000	fixation	nontarget	na	na
15.007402	0.992564	2.000000	scene	nontarget	correct	0.445356
15.999966	0.993760	2.000000	fixation	nontarget	na	na
16.993726	0.989378	3.000000	scene	nontarget	correct	0.416273
17.983104	0.991645	3.000000	fixation	nontarget	na	na
18.974749	0.991485	4.000000	scene	nontarget	correct	0.465497
19.966234	0.991571	4.000000	fixation	nontarget	na	na
20.957805	0.991516	5.000000	scene	nontarget	correct	0.537327
21.949321	0.991527	5.000000	fixation	nontarget	na	na
22.940848	0.992756	6.000000	scene	nontarget	correct	0.548953
23.933604	0.990407	6.000000	fixation	nontarget	na	na
24.924011	0.992662	7.000000	scene	nontarget	correct	0.478715
25.916673	0.990379	7.000000	fixation	nontarget	na	na
26.907052	0.992623	8.000000	scene	nontarget	correct	0.608277
27.899675	0.991581	8.000000	fixation	nontarget	na	na
28.891256	0.991502	9.000000	scene	nontarget	correct	0.554736
29.882758	0.991593	9.000000	fixation	nontarget	na	na
30.874351	0.991435	10.000000	scene	nontarget	correct	0.729464
31.865786	0.991537	10.000000	fixation	nontarget	na	na
32.857324	0.992717	11.000000	scene	nontarget	correct	0.777897
33.850040	0.990392	11.000000	fixation	nontarget	na	na
34.840433	0.992665	12.000000	scene	nontarget	correct	0.737402
35.833097	0.990397	12.000000	fixation	nontarget	na	na
36.823494	0.992637	13.000000	scene	nontarget	correct	0.627497
37.816132	0.991434	13.000000	fixation	nontarget	na	na
38.807565	0.992408	14.000000	scene	target	correct	 NaN
39.799973	0.990397	14.000000	fixation	target	na	na
40.790370	0.992656	15.000000	scene	nontarget	correct	0.335900
41.783026	0.990393	15.000000	fixation	nontarget	na	na
42.773419	0.993265	16.000000	scene	nontarget	correct	0.722571
43.766684	0.990347	16.000000	fixation	nontarget	na	na
44.757031	0.993064	17.000000	scene	nontarget	correct	0.648845
45.750095	0.990557	17.000000	fixation	nontarget	na	na
46.740652	0.992667	18.000000	scene	nontarget	correct	0.683992
47.733319	0.990563	18.000000	fixation	nontarget	na	na
48.723883	0.992618	19.000000	scene	nontarget	correct	0.829722
49.716500	0.990371	19.000000	fixation	nontarget	na	na
50.706871	0.992547	20.000000	scene	nontarget	correct	0.725279
51.699418	0.991284	20.000000	fixation	nontarget	na	na
52.690702	0.992634	21.000000	scene	nontarget	correct	0.750426
53.683336	0.990560	21.000000	fixation	nontarget	na	na
54.673897	0.992616	22.000000	scene	nontarget	correct	0.450916
