onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.017192	0.500000	fixation	1.000000	na	na	na	na	na	na	na	na
8.517192	1.500000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.533000	0.000000
10.017192	0.500000	fixation	2.000000	na	na	na	na	na	na	na	na
10.517192	1.499000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.895000	0.000000
12.016192	0.501000	fixation	3.000000	na	na	na	na	na	na	na	na
12.517192	1.499000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.974000	0.000000
14.016192	0.501000	fixation	4.000000	na	na	na	na	na	na	na	na
14.517192	1.500000	stimulus	4.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.962000	0.000000
16.017192	0.499000	fixation	5.000000	na	na	na	na	na	na	na	na
16.516192	1.500000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.899000	0.000000
18.016192	0.501000	fixation	6.000000	na	na	na	na	na	na	na	na
18.517192	1.499000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.932000	0.000000
20.016192	0.500000	fixation	7.000000	na	na	na	na	na	na	na	na
20.516192	1.500000	stimulus	7.000000	signal	0.550000	0.550000	correct	no_response	no_response	0.000000	0.000000
22.016192	0.500000	fixation	8.000000	na	na	na	na	na	na	na	na
22.516192	1.501000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.822000	0.000000
24.017192	0.499000	fixation	9.000000	na	na	na	na	na	na	na	na
24.516192	1.500000	stimulus	9.000000	signal	0.600000	0.599000	correct	no_response	no_response	0.000000	0.000000
26.016192	0.500000	fixation	10.000000	na	na	na	na	na	na	na	na
26.516192	1.500000	stimulus	10.000000	signal	0.650000	0.650000	signal_respond	left	no_response	0.703000	0.000000
28.016192	0.501000	fixation	11.000000	na	na	na	na	na	na	na	na
28.517192	1.499000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.790000	0.000000
30.016192	0.500000	fixation	12.000000	na	na	na	na	na	na	na	na
30.516192	1.500000	stimulus	12.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.022000	0.000000
32.016192	0.500000	fixation	13.000000	na	na	na	na	na	na	na	na
32.516192	1.500000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.069000	0.000000
34.016192	0.501000	fixation	14.000000	na	na	na	na	na	na	na	na
34.517192	1.499000	stimulus	14.000000	signal	0.600000	0.599000	correct	no_response	no_response	0.000000	0.000000
36.016192	0.500000	fixation	15.000000	na	na	na	na	na	na	na	na
36.516192	1.500000	stimulus	15.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.007000	0.000000
38.016192	0.499000	fixation	16.000000	na	na	na	na	na	na	na	na
38.515192	1.501000	stimulus	16.000000	signal	0.650000	0.651000	signal_respond	right	no_response	0.782000	0.000000
40.016192	0.499000	fixation	17.000000	na	na	na	na	na	na	na	na
40.515192	1.501000	stimulus	17.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.131000	0.000000
42.016192	0.500000	fixation	18.000000	na	na	na	na	na	na	na	na
42.516192	1.500000	stimulus	18.000000	signal	0.600000	0.600000	correct	no_response	no_response	0.000000	0.000000
44.016192	0.500000	fixation	19.000000	na	na	na	na	na	na	na	na
44.516192	1.500000	stimulus	19.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.929000	0.000000
46.016192	0.500000	fixation	20.000000	na	na	na	na	na	na	na	na
46.516192	1.500000	stimulus	20.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.924000	0.000000
48.016192	0.500000	fixation	21.000000	na	na	na	na	na	na	na	na
48.516192	1.500000	stimulus	21.000000	signal	0.650000	0.650000	correct	no_response	no_response	0.000000	0.000000
50.016192	0.500000	fixation	22.000000	na	na	na	na	na	na	na	na
50.516192	1.500000	stimulus	22.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.970000	0.000000
52.016192	0.500000	fixation	23.000000	na	na	na	na	na	na	na	na
52.516192	1.500000	stimulus	23.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.345000	0.000000
54.016192	0.499000	fixation	24.000000	na	na	na	na	na	na	na	na
54.515192	1.501000	stimulus	24.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.015000	0.000000
56.016192	0.499000	fixation	25.000000	na	na	na	na	na	na	na	na
56.515192	1.501000	stimulus	25.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.901000	0.000000
58.016192	0.500000	fixation	26.000000	na	na	na	na	na	na	na	na
58.516192	1.500000	stimulus	26.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.885000	0.000000
60.016192	0.500000	fixation	27.000000	na	na	na	na	na	na	na	na
60.516192	1.500000	stimulus	27.000000	signal	0.700000	0.700000	correct	no_response	no_response	0.000000	0.000000
62.016192	0.500000	fixation	28.000000	na	na	na	na	na	na	na	na
62.516192	1.500000	stimulus	28.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.988000	0.000000
64.016192	0.499000	fixation	29.000000	na	na	na	na	na	na	na	na
64.515192	1.501000	stimulus	29.000000	signal	0.750000	0.751000	correct	no_response	no_response	0.000000	0.000000
66.016192	0.499000	fixation	30.000000	na	na	na	na	na	na	na	na
66.515192	1.501000	stimulus	30.000000	signal	0.800000	0.801000	signal_respond	left	no_response	0.636000	0.000000
68.016192	0.500000	fixation	31.000000	na	na	na	na	na	na	na	na
68.516192	1.499000	stimulus	31.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.700000	0.000000
70.015192	0.501000	fixation	32.000000	na	na	na	na	na	na	na	na
70.516192	1.500000	stimulus	32.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.818000	0.000000
72.016192	0.500000	fixation	33.000000	na	na	na	na	na	na	na	na
72.516192	1.500000	stimulus	33.000000	signal	0.750000	0.750000	correct	no_response	no_response	0.000000	0.000000
74.016192	0.500000	fixation	34.000000	na	na	na	na	na	na	na	na
74.516192	1.500000	stimulus	34.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.734000	0.000000
76.016192	0.500000	fixation	35.000000	na	na	na	na	na	na	na	na
76.516192	1.500000	stimulus	35.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.909000	0.000000
78.016192	0.499000	fixation	36.000000	na	na	na	na	na	na	na	na
78.515192	1.501000	stimulus	36.000000	signal	0.800000	0.800000	correct	no_response	no_response	0.000000	0.000000
80.016192	0.499000	fixation	37.000000	na	na	na	na	na	na	na	na
80.515192	1.500000	stimulus	37.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.904000	0.000000
82.015192	0.501000	fixation	38.000000	na	na	na	na	na	na	na	na
82.516192	1.500000	stimulus	38.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.909000	0.000000
84.016192	0.500000	fixation	39.000000	na	na	na	na	na	na	na	na
84.516192	1.499000	stimulus	39.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.017000	0.000000
86.015192	0.500000	fixation	40.000000	na	na	na	na	na	na	na	na
86.515192	1.501000	stimulus	40.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.830000	0.000000
88.016192	0.499000	fixation	41.000000	na	na	na	na	na	na	na	na
88.515192	1.500000	stimulus	41.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.861000	0.000000
90.015192	0.500000	fixation	42.000000	na	na	na	na	na	na	na	na
90.515192	1.501000	stimulus	42.000000	signal	0.850000	0.850000	signal_respond	right	no_response	0.914000	0.000000
92.016192	0.499000	fixation	43.000000	na	na	na	na	na	na	na	na
92.515192	1.500000	stimulus	43.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.636000	0.000000
94.015192	0.500000	fixation	44.000000	na	na	na	na	na	na	na	na
94.515192	1.501000	stimulus	44.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.924000	0.000000
96.016192	0.499000	fixation	45.000000	na	na	na	na	na	na	na	na
96.515192	1.500000	stimulus	45.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.104000	0.000000
98.015192	0.500000	fixation	46.000000	na	na	na	na	na	na	na	na
98.515192	1.501000	stimulus	46.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.961000	0.000000
100.016192	0.499000	fixation	47.000000	na	na	na	na	na	na	na	na
100.515192	1.500000	stimulus	47.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.907000	0.000000
102.015192	0.500000	fixation	48.000000	na	na	na	na	na	na	na	na
102.515192	1.500000	stimulus	48.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.066000	0.000000
104.015192	0.500000	fixation	49.000000	na	na	na	na	na	na	na	na
104.515192	1.500000	stimulus	49.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
106.015192	0.500000	fixation	50.000000	na	na	na	na	na	na	na	na
106.515192	1.500000	stimulus	50.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.115000	0.000000
