onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.031583	1.000030	1.000000	scene	nontarget	incorrect	 NaN
14.031613	1.000364	1.000000	fixation	nontarget	na	na
15.031976	0.999920	2.000000	scene	nontarget	correct	0.337178
16.031896	0.999901	2.000000	fixation	nontarget	na	na
17.031797	0.999914	3.000000	scene	nontarget	correct	0.523099
18.031711	0.999950	3.000000	fixation	nontarget	na	na
19.031661	0.999888	4.000000	scene	nontarget	correct	0.426304
20.031550	0.999908	4.000000	fixation	nontarget	na	na
21.031458	1.000168	5.000000	scene	nontarget	correct	0.451565
22.031625	1.000094	5.000000	fixation	nontarget	na	na
23.031719	0.999937	6.000000	scene	nontarget	correct	0.500963
24.031656	1.000201	6.000000	fixation	nontarget	na	na
25.031856	0.999912	7.000000	scene	nontarget	correct	0.371256
26.031768	0.999960	7.000000	fixation	nontarget	na	na
27.031728	1.000336	8.000000	scene	nontarget	correct	0.541028
28.032064	1.000055	8.000000	fixation	nontarget	na	na
29.032119	1.000088	9.000000	scene	nontarget	correct	0.452254
30.032207	1.000072	9.000000	fixation	nontarget	na	na
31.032279	0.998917	10.000000	scene	nontarget	correct	0.600350
32.031195	1.001007	10.000000	fixation	nontarget	na	na
33.032202	1.000059	11.000000	scene	nontarget	correct	0.590451
34.032261	0.999000	11.000000	fixation	nontarget	na	na
35.031262	1.001093	12.000000	scene	nontarget	correct	0.541609
36.032354	0.998862	12.000000	fixation	nontarget	na	na
37.031216	1.001095	13.000000	scene	nontarget	correct	0.517691
38.032311	0.998836	13.000000	fixation	nontarget	na	na
39.031148	1.000502	14.000000	scene	target	correct	 NaN
40.031649	1.000187	14.000000	fixation	target	na	na
41.031837	1.000289	15.000000	scene	nontarget	correct	0.272763
42.032126	0.998837	15.000000	fixation	nontarget	na	na
43.030963	1.001071	16.000000	scene	nontarget	correct	0.710268
44.032034	1.000083	16.000000	fixation	nontarget	na	na
45.032117	1.000069	17.000000	scene	nontarget	correct	0.643380
46.032186	0.998883	17.000000	fixation	nontarget	na	na
47.031069	1.001049	18.000000	scene	nontarget	correct	0.553352
48.032119	1.000068	18.000000	fixation	nontarget	na	na
49.032186	1.000077	19.000000	scene	nontarget	correct	0.772789
50.032264	0.999494	19.000000	fixation	nontarget	na	na
51.031758	1.000048	20.000000	scene	nontarget	correct	0.556304
52.031805	0.999178	20.000000	fixation	nontarget	na	na
53.030983	1.001050	21.000000	scene	nontarget	correct	0.636085
54.032033	1.000058	21.000000	fixation	nontarget	na	na
55.032091	1.000030	22.000000	scene	nontarget	correct	0.481617
56.032121	0.998862	22.000000	fixation	nontarget	na	na
57.030983	1.000999	23.000000	scene	nontarget	correct	0.475251
58.031982	1.000273	23.000000	fixation	nontarget	na	na
59.032255	1.000098	24.000000	scene	target	incorrect	0.490786
60.032354	0.999021	24.000000	fixation	target	na	na
61.031374	1.000057	25.000000	scene	nontarget	correct	0.719816
62.031431	1.000699	25.000000	fixation	nontarget	na	na
63.032129	1.000002	26.000000	scene	target	correct	 NaN
64.032132	1.000110	26.000000	fixation	target	na	na
65.032241	1.000157	27.000000	scene	target	incorrect	0.660893
66.032398	0.999354	27.000000	fixation	target	na	na
67.031752	1.000067	28.000000	scene	nontarget	correct	0.671788
68.031819	1.000052	28.000000	fixation	nontarget	na	na
69.031871	1.000059	29.000000	scene	nontarget	correct	0.804494
70.031930	1.000078	29.000000	fixation	nontarget	na	na
71.032008	1.000058	30.000000	scene	nontarget	correct	0.732178
72.032066	1.000084	30.000000	fixation	nontarget	na	na
73.032150	1.000048	31.000000	scene	target	correct	 NaN
74.032198	1.000118	31.000000	fixation	target	na	na
75.032315	0.998956	32.000000	scene	nontarget	correct	0.418493
76.031272	0.999870	32.000000	fixation	nontarget	na	na
77.031142	1.001102	33.000000	scene	nontarget	correct	0.590539
78.032245	0.998973	33.000000	fixation	nontarget	na	na
79.031218	1.001101	34.000000	scene	nontarget	correct	0.698326
80.032319	0.999421	34.000000	fixation	nontarget	na	na
81.031739	1.000053	35.000000	scene	nontarget	correct	0.529585
82.031793	1.000040	35.000000	fixation	nontarget	na	na
83.031833	1.000056	36.000000	scene	nontarget	correct	0.690904
84.031889	1.000051	36.000000	fixation	nontarget	na	na
85.031940	1.000449	37.000000	scene	nontarget	correct	0.828537
86.032389	0.999089	37.000000	fixation	nontarget	na	na
87.031478	1.000455	38.000000	scene	nontarget	correct	0.657638
88.031933	0.999914	38.000000	fixation	nontarget	na	na
89.031847	1.000059	39.000000	scene	nontarget	correct	0.853204
90.031906	1.000234	39.000000	fixation	nontarget	na	na
91.032140	0.999772	40.000000	scene	nontarget	correct	0.851333
92.031911	1.000054	40.000000	fixation	nontarget	na	na
93.031965	1.000063	41.000000	scene	nontarget	correct	0.787082
94.032028	1.000083	41.000000	fixation	nontarget	na	na
95.032111	0.999010	42.000000	scene	nontarget	correct	0.644359
96.031121	1.000699	42.000000	fixation	nontarget	na	na
97.031820	1.000039	43.000000	scene	nontarget	correct	0.642436
98.031859	1.000054	43.000000	fixation	nontarget	na	na
99.031913	1.000068	44.000000	scene	nontarget	correct	0.679451
100.031981	1.000066	44.000000	fixation	nontarget	na	na
101.032047	1.000054	45.000000	scene	nontarget	correct	0.739857
102.032101	1.000101	45.000000	fixation	nontarget	na	na
103.032202	0.999586	46.000000	scene	nontarget	correct	1.004541
104.031788	1.000075	46.000000	fixation	nontarget	na	na
105.031864	1.000051	47.000000	scene	nontarget	correct	0.632714
106.031915	1.000075	47.000000	fixation	nontarget	na	na
107.031990	1.000065	48.000000	scene	nontarget	correct	0.677903
108.032054	1.000059	48.000000	fixation	nontarget	na	na
109.032114	0.999642	49.000000	scene	nontarget	correct	0.641230
110.031756	1.000123	49.000000	fixation	nontarget	na	na
111.031879	1.000076	50.000000	scene	nontarget	correct	0.663849
112.031955	1.000092	50.000000	fixation	nontarget	na	na
113.032047	0.998961	51.000000	scene	nontarget	correct	0.696393
114.031008	1.000611	51.000000	fixation	nontarget	na	na
115.031619	0.998997	52.000000	scene	target	correct	 NaN
116.030617	1.000009	52.000000	fixation	target	na	na
117.030625	1.001049	53.000000	scene	nontarget	correct	0.516970
118.031674	1.000067	53.000000	fixation	nontarget	na	na
119.031741	1.000033	54.000000	scene	nontarget	correct	0.742199
120.031774	1.000074	54.000000	fixation	nontarget	na	na
121.031849	0.998902	55.000000	scene	nontarget	correct	0.718203
122.030750	1.001051	55.000000	fixation	nontarget	na	na
123.031802	0.999911	56.000000	scene	target	correct	 NaN
124.031712	0.999737	56.000000	fixation	target	na	na
125.031450	1.000105	57.000000	scene	nontarget	correct	0.406490
126.031555	0.998901	57.000000	fixation	nontarget	na	na
127.030456	1.001007	58.000000	scene	nontarget	correct	0.487532
128.031462	1.000028	58.000000	fixation	nontarget	na	na
129.031490	1.000060	59.000000	scene	nontarget	correct	0.663660
130.031550	0.999086	59.000000	fixation	nontarget	na	na
131.030636	1.001054	60.000000	scene	nontarget	correct	0.523832
132.031690	1.000045	60.000000	fixation	nontarget	na	na
133.031735	0.999907	61.000000	scene	nontarget	correct	0.781270
134.031642	0.998943	61.000000	fixation	nontarget	na	na
135.030585	0.999958	62.000000	scene	nontarget	correct	0.751868
136.030543	0.999987	62.000000	fixation	nontarget	na	na
137.030530	0.999941	63.000000	scene	nontarget	correct	0.625761
138.030471	0.999921	63.000000	fixation	nontarget	na	na
139.030393	1.000002	64.000000	scene	nontarget	correct	0.739497
140.030394	1.000008	64.000000	fixation	nontarget	na	na
141.030402	1.001056	65.000000	scene	nontarget	correct	0.707052
142.031458	0.998987	65.000000	fixation	nontarget	na	na
143.030446	1.000187	66.000000	scene	nontarget	correct	0.878316
144.030633	0.999951	66.000000	fixation	nontarget	na	na
145.030583	1.000474	67.000000	scene	nontarget	correct	0.725890
146.031058	0.999983	67.000000	fixation	nontarget	na	na
147.031041	0.999945	68.000000	scene	nontarget	correct	0.698709
148.030985	0.999932	68.000000	fixation	nontarget	na	na
149.030917	1.000194	69.000000	scene	nontarget	correct	0.521760
150.031111	0.999976	69.000000	fixation	nontarget	na	na
151.031087	0.999136	70.000000	scene	nontarget	correct	0.726882
152.030223	1.000184	70.000000	fixation	nontarget	na	na
153.030407	1.000968	71.000000	scene	nontarget	correct	0.513952
154.031375	0.998964	71.000000	fixation	nontarget	na	na
155.030339	1.000129	72.000000	scene	nontarget	correct	0.534891
156.030468	0.999895	72.000000	fixation	nontarget	na	na
157.030363	0.999975	73.000000	scene	nontarget	correct	0.812923
158.030338	1.000177	73.000000	fixation	nontarget	na	na
159.030515	0.999974	74.000000	scene	nontarget	correct	0.491555
160.030489	0.999979	74.000000	fixation	nontarget	na	na
161.030468	1.000197	75.000000	scene	target	correct	 NaN
162.030665	0.999979	75.000000	fixation	target	na	na
163.030644	0.999960	76.000000	scene	nontarget	correct	0.545425
164.030605	0.999970	76.000000	fixation	nontarget	na	na
165.030575	0.999972	77.000000	scene	nontarget	correct	0.906899
166.030547	1.000209	77.000000	fixation	nontarget	na	na
167.030756	0.999663	78.000000	scene	nontarget	correct	0.750488
168.030418	0.999922	78.000000	fixation	nontarget	na	na
169.030340	0.999942	79.000000	scene	nontarget	correct	0.814056
170.030282	1.000017	79.000000	fixation	nontarget	na	na
171.030299	0.999983	80.000000	scene	nontarget	correct	0.699977
172.030282	1.000169	80.000000	fixation	nontarget	na	na
173.030451	0.999986	81.000000	scene	nontarget	correct	0.757972
174.030436	1.000019	81.000000	fixation	nontarget	na	na
175.030455	1.000114	82.000000	scene	target	correct	 NaN
176.030569	0.999972	82.000000	fixation	target	na	na
177.030541	0.999980	83.000000	scene	nontarget	correct	0.404907
178.030521	0.999976	83.000000	fixation	nontarget	na	na
179.030497	0.999922	84.000000	scene	nontarget	correct	0.703044
180.030418	1.000199	84.000000	fixation	nontarget	na	na
181.030617	1.000106	85.000000	scene	nontarget	correct	0.730402
182.030724	0.999707	85.000000	fixation	nontarget	na	na
183.030431	0.999911	86.000000	scene	nontarget	correct	0.765753
184.030342	1.000013	86.000000	fixation	nontarget	na	na
185.030355	1.000027	87.000000	scene	nontarget	correct	0.706889
186.030382	1.000003	87.000000	fixation	nontarget	na	na
187.030386	1.000220	88.000000	scene	nontarget	correct	0.871820
188.030606	0.999997	88.000000	fixation	nontarget	na	na
189.030602	0.999690	89.000000	scene	nontarget	correct	0.951478
190.030292	0.999992	89.000000	fixation	nontarget	na	na
191.030284	0.999994	90.000000	scene	nontarget	correct	0.746774
192.030278	6.000167	90.000000	fixation	nontarget	na	na
198.030445	0.999746	91.000000	face	nontarget	correct	0.857459
199.030191	1.000192	91.000000	fixation	nontarget	na	na
200.030383	0.999988	92.000000	face	nontarget	correct	0.650968
201.030371	0.999984	92.000000	fixation	nontarget	na	na
202.030355	0.999984	93.000000	face	nontarget	correct	0.474815
203.030339	1.000002	93.000000	fixation	nontarget	na	na
204.030341	0.999988	94.000000	face	nontarget	correct	0.390644
205.030329	1.000005	94.000000	fixation	nontarget	na	na
206.030333	0.999979	95.000000	face	nontarget	correct	0.425965
207.030313	0.999966	95.000000	fixation	nontarget	na	na
208.030279	0.999956	96.000000	face	nontarget	correct	0.533147
209.030235	0.999976	96.000000	fixation	nontarget	na	na
210.030211	1.000043	97.000000	face	nontarget	correct	0.696036
211.030254	1.000020	97.000000	fixation	nontarget	na	na
212.030274	0.999984	98.000000	face	nontarget	correct	0.667836
213.030258	0.999982	98.000000	fixation	nontarget	na	na
214.030240	0.999994	99.000000	face	nontarget	correct	0.645079
215.030234	1.000019	99.000000	fixation	nontarget	na	na
216.030253	0.999979	100.000000	face	nontarget	correct	0.444814
217.030232	0.999987	100.000000	fixation	nontarget	na	na
218.030219	0.999995	101.000000	face	nontarget	correct	0.428128
219.030214	1.000003	101.000000	fixation	nontarget	na	na
220.030217	0.999985	102.000000	face	nontarget	correct	0.565675
221.030202	0.999949	102.000000	fixation	nontarget	na	na
