onset	duration	trial_number	trial_type	frame_number	time_of_response
8.056915	0.043139	1.000000	nontarget	1.000000	na
8.100054	0.049911	1.000000	nontarget	2.000000	na
8.149965	0.050227	1.000000	nontarget	3.000000	na
8.200192	0.049324	1.000000	nontarget	4.000000	na
8.249516	0.050139	1.000000	nontarget	5.000000	na
8.299655	0.050364	1.000000	nontarget	6.000000	na
8.350018	0.049958	1.000000	nontarget	7.000000	na
8.399976	0.049995	1.000000	nontarget	8.000000	na
8.449971	0.049848	1.000000	nontarget	9.000000	na
8.499819	0.050198	1.000000	nontarget	10.000000	na
8.550017	0.039509	1.000000	nontarget	11.000000	8.556724
8.589526	0.043567	1.000000	nontarget	12.000000	na
8.633093	0.050126	1.000000	nontarget	13.000000	na
8.683219	0.050126	1.000000	nontarget	14.000000	na
8.733346	0.049997	1.000000	nontarget	15.000000	na
8.783342	0.050029	1.000000	nontarget	16.000000	na
8.833372	0.049962	2.000000	nontarget	1.000000	na
8.883334	0.049581	2.000000	nontarget	2.000000	na
8.932915	0.050645	2.000000	nontarget	3.000000	na
8.983560	0.050296	2.000000	nontarget	4.000000	na
9.033856	0.049684	2.000000	nontarget	5.000000	na
9.083539	0.049933	2.000000	nontarget	6.000000	na
9.133472	0.049778	2.000000	nontarget	7.000000	na
9.183250	0.050145	2.000000	nontarget	8.000000	9.217738
9.233394	0.050027	2.000000	nontarget	9.000000	na
9.283421	0.049434	2.000000	nontarget	10.000000	na
9.332855	0.050781	2.000000	nontarget	11.000000	na
9.383636	0.049628	2.000000	nontarget	12.000000	na
9.433265	0.050235	2.000000	nontarget	13.000000	na
9.483499	0.050040	2.000000	nontarget	14.000000	na
9.533539	0.049745	2.000000	nontarget	15.000000	na
9.583284	0.049888	2.000000	nontarget	16.000000	na
9.633173	0.050076	3.000000	nontarget	1.000000	na
9.683248	0.039666	3.000000	nontarget	2.000000	na
9.722914	0.042911	3.000000	nontarget	3.000000	na
9.765825	0.050879	3.000000	nontarget	4.000000	na
9.816704	0.049302	3.000000	nontarget	5.000000	9.844011
9.866007	0.050651	3.000000	nontarget	6.000000	na
9.916658	0.039600	3.000000	nontarget	7.000000	na
9.956258	0.049748	3.000000	nontarget	8.000000	na
10.006005	0.043548	3.000000	nontarget	9.000000	na
10.049553	0.039872	3.000000	nontarget	10.000000	na
10.089425	0.043968	3.000000	nontarget	11.000000	na
10.133392	0.049943	3.000000	nontarget	12.000000	na
10.183336	0.050254	3.000000	nontarget	13.000000	na
10.233589	0.049604	3.000000	nontarget	14.000000	na
10.283194	0.050065	3.000000	nontarget	15.000000	na
10.333259	0.049840	3.000000	nontarget	16.000000	na
10.383099	0.050165	4.000000	nontarget	1.000000	na
10.433264	0.050443	4.000000	nontarget	2.000000	10.467481
