onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.016818	0.500000	fixation	1.000000	na	na	na	na	na	na	na	na
8.516818	1.499000	stimulus	1.000000	signal	0.650000	0.649000	signal_respond	left	no_response	0.749000	0.000000
10.015818	0.501000	fixation	2.000000	na	na	na	na	na	na	na	na
10.516818	1.499000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.948000	0.000000
12.015818	0.500000	fixation	3.000000	na	na	na	na	na	na	na	na
12.515818	1.500000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.061000	0.000000
14.015818	0.500000	fixation	4.000000	na	na	na	na	na	na	na	na
14.515818	1.500000	stimulus	4.000000	signal	0.600000	0.600000	correct	no_response	no_response	0.000000	0.000000
16.015818	0.500000	fixation	5.000000	na	na	na	na	na	na	na	na
16.515818	1.500000	stimulus	5.000000	signal	0.650000	0.650000	correct	no_response	no_response	0.000000	0.000000
18.015818	0.501000	fixation	6.000000	na	na	na	na	na	na	na	na
18.516818	1.500000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.951000	0.000000
20.016818	0.500000	fixation	7.000000	na	na	na	na	na	na	na	na
20.516818	1.499000	stimulus	7.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.242000	0.000000
22.015818	0.501000	fixation	8.000000	na	na	na	na	na	na	na	na
22.516818	1.500000	stimulus	8.000000	signal	0.700000	0.700000	correct	no_response	no_response	0.000000	0.000000
24.016818	0.499000	fixation	9.000000	na	na	na	na	na	na	na	na
24.515818	1.500000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.211000	0.000000
26.015818	0.500000	fixation	10.000000	na	na	na	na	na	na	na	na
26.515818	1.501000	stimulus	10.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.881000	0.000000
28.016818	0.499000	fixation	11.000000	na	na	na	na	na	na	na	na
28.515818	1.500000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.930000	0.000000
30.015818	0.501000	fixation	12.000000	na	na	na	na	na	na	na	na
