onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.033590	0.999454	1.000000	scene	nontarget	correct	0.553919
14.033044	0.999567	1.000000	fixation	nontarget	na	na
15.032611	1.000661	2.000000	scene	nontarget	correct	0.396918
16.033272	0.999964	2.000000	fixation	nontarget	na	na
17.033236	0.999680	3.000000	scene	nontarget	correct	0.435316
18.032917	1.000654	3.000000	fixation	nontarget	na	na
19.033570	0.998673	4.000000	scene	nontarget	correct	0.374095
20.032243	1.001046	4.000000	fixation	nontarget	na	na
21.033289	0.999507	5.000000	scene	nontarget	correct	0.584352
22.032796	0.999506	5.000000	fixation	nontarget	na	na
23.032302	1.000949	6.000000	scene	nontarget	correct	0.634767
24.033251	0.999105	6.000000	fixation	nontarget	na	na
25.032356	1.000651	7.000000	scene	target	incorrect	0.596769
26.033007	0.999568	7.000000	fixation	target	na	na
27.032575	0.999998	8.000000	scene	nontarget	correct	0.794692
28.032573	1.000004	8.000000	fixation	nontarget	na	na
29.032576	0.999996	9.000000	scene	nontarget	correct	0.705314
30.032573	0.999996	9.000000	fixation	nontarget	na	na
31.032569	1.000034	10.000000	scene	nontarget	correct	0.690108
32.032603	0.999962	10.000000	fixation	nontarget	na	na
33.032564	1.000652	11.000000	scene	nontarget	correct	0.665295
34.033216	0.999337	11.000000	fixation	nontarget	na	na
35.032554	1.000682	12.000000	scene	nontarget	correct	0.584522
36.033236	0.999324	12.000000	fixation	nontarget	na	na
37.032559	0.999997	13.000000	scene	nontarget	correct	0.697666
38.032556	0.999635	13.000000	fixation	nontarget	na	na
39.032191	1.000368	14.000000	scene	nontarget	correct	0.681415
40.032559	1.000013	14.000000	fixation	nontarget	na	na
41.032572	0.999996	15.000000	scene	nontarget	correct	0.691101
42.032568	1.000010	15.000000	fixation	nontarget	na	na
43.032579	0.999570	16.000000	scene	nontarget	correct	0.646001
44.032149	1.000438	16.000000	fixation	nontarget	na	na
45.032587	1.000210	17.000000	scene	nontarget	correct	0.826087
46.032797	0.999851	17.000000	fixation	nontarget	na	na
47.032648	0.999705	18.000000	scene	target	correct	 NaN
48.032352	1.000152	18.000000	fixation	target	na	na
49.032505	1.000357	19.000000	scene	nontarget	correct	0.395471
50.032861	0.999504	19.000000	fixation	nontarget	na	na
51.032366	1.000656	20.000000	scene	nontarget	correct	0.826590
52.033021	0.999851	20.000000	fixation	nontarget	na	na
53.032872	0.999578	21.000000	scene	nontarget	correct	0.840736
54.032450	0.999623	21.000000	fixation	nontarget	na	na
55.032072	1.000418	22.000000	scene	nontarget	correct	0.676669
56.032490	0.999623	22.000000	fixation	nontarget	na	na
57.032113	1.000380	23.000000	scene	nontarget	correct	0.682712
58.032493	0.999648	23.000000	fixation	nontarget	na	na
59.032141	1.000377	24.000000	scene	nontarget	correct	0.662852
60.032518	1.000016	24.000000	fixation	nontarget	na	na
61.032534	0.999985	25.000000	scene	nontarget	correct	1.077626
62.032519	0.999629	25.000000	fixation	nontarget	na	na
63.032148	1.000373	26.000000	scene	target	correct	 NaN
64.032521	0.999866	26.000000	fixation	target	na	na
65.032387	0.999628	27.000000	scene	nontarget	correct	0.432579
66.032015	1.000333	27.000000	fixation	nontarget	na	na
67.032348	0.999579	28.000000	scene	nontarget	correct	0.663867
68.031927	1.000502	28.000000	fixation	nontarget	na	na
69.032429	0.999581	29.000000	scene	nontarget	correct	0.735050
70.032009	0.999838	29.000000	fixation	nontarget	na	na
71.031847	1.000496	30.000000	scene	nontarget	correct	0.701852
72.032344	1.000011	30.000000	fixation	nontarget	na	na
73.032354	0.999647	31.000000	scene	nontarget	correct	0.661655
74.032002	1.000454	31.000000	fixation	nontarget	na	na
75.032456	0.999598	32.000000	scene	nontarget	correct	0.772437
76.032054	1.000482	32.000000	fixation	nontarget	na	na
77.032536	0.999611	33.000000	scene	nontarget	correct	0.838908
78.032147	1.000302	33.000000	fixation	nontarget	na	na
79.032449	0.999588	34.000000	scene	nontarget	correct	0.940988
80.032037	1.000527	34.000000	fixation	nontarget	na	na
81.032564	0.999609	35.000000	scene	nontarget	correct	0.966214
82.032174	0.999558	35.000000	fixation	nontarget	na	na
83.031732	1.000607	36.000000	scene	nontarget	correct	0.708267
84.032339	0.999605	36.000000	fixation	nontarget	na	na
85.031945	1.000495	37.000000	scene	nontarget	correct	0.771475
86.032440	0.999894	37.000000	fixation	nontarget	na	na
87.032334	0.999578	38.000000	scene	nontarget	correct	0.795694
88.031912	1.000560	38.000000	fixation	nontarget	na	na
89.032472	0.999785	39.000000	scene	nontarget	correct	0.649547
90.032257	1.000120	39.000000	fixation	nontarget	na	na
91.032378	0.999593	40.000000	scene	nontarget	correct	0.609573
92.031971	0.999574	40.000000	fixation	nontarget	na	na
93.031545	1.000633	41.000000	scene	nontarget	correct	0.646966
94.032178	0.999626	41.000000	fixation	nontarget	na	na
95.031804	1.000591	42.000000	scene	nontarget	correct	0.732262
96.032395	0.999613	42.000000	fixation	nontarget	na	na
97.032009	1.000382	43.000000	scene	target	correct	 NaN
98.032391	0.999646	43.000000	fixation	target	na	na
99.032037	0.999572	44.000000	scene	nontarget	correct	0.454833
100.031608	1.000634	44.000000	fixation	nontarget	na	na
101.032242	0.999614	45.000000	scene	nontarget	correct	0.690919
102.031856	1.000264	45.000000	fixation	nontarget	na	na
103.032120	1.000002	46.000000	scene	nontarget	correct	0.870379
104.032122	0.999976	46.000000	fixation	nontarget	na	na
105.032098	0.999744	47.000000	scene	target	incorrect	0.701311
106.031843	1.000228	47.000000	fixation	target	na	na
107.032070	0.999581	48.000000	scene	nontarget	correct	0.675755
108.031652	1.000606	48.000000	fixation	nontarget	na	na
109.032258	0.999639	49.000000	scene	nontarget	correct	0.604780
110.031896	0.999661	49.000000	fixation	nontarget	na	na
111.031557	1.000601	50.000000	scene	nontarget	correct	0.596629
112.032159	0.999632	50.000000	fixation	nontarget	na	na
113.031790	0.999681	51.000000	scene	nontarget	correct	0.524700
114.031471	1.000561	51.000000	fixation	nontarget	na	na
115.032032	0.999597	52.000000	scene	nontarget	correct	0.657771
116.031629	1.000629	52.000000	fixation	nontarget	na	na
117.032258	0.999644	53.000000	scene	nontarget	correct	0.858948
118.031902	0.999963	53.000000	fixation	nontarget	na	na
119.031864	1.000040	54.000000	scene	nontarget	correct	0.939566
120.031904	0.999990	54.000000	fixation	nontarget	na	na
121.031894	0.999440	55.000000	scene	nontarget	correct	0.862210
122.031334	1.000645	55.000000	fixation	nontarget	na	na
123.031979	0.999625	56.000000	scene	nontarget	correct	0.934660
124.031604	1.000243	56.000000	fixation	nontarget	na	na
125.031848	0.999835	57.000000	scene	nontarget	correct	1.062230
126.031683	0.999670	57.000000	fixation	nontarget	na	na
127.031353	1.000630	58.000000	scene	nontarget	correct	0.790279
128.031983	0.999621	58.000000	fixation	nontarget	na	na
129.031604	0.999642	59.000000	scene	target	incorrect	0.872070
130.031246	1.000446	59.000000	fixation	target	na	na
131.031692	0.999846	60.000000	scene	nontarget	correct	1.004603
132.031538	0.999675	60.000000	fixation	nontarget	na	na
133.031213	1.000615	61.000000	scene	nontarget	correct	0.675197
134.031827	0.999844	61.000000	fixation	nontarget	na	na
135.031671	0.999444	62.000000	scene	target	correct	 NaN
136.031116	1.000640	62.000000	fixation	target	na	na
137.031756	0.999857	63.000000	scene	nontarget	correct	0.372367
138.031613	1.000008	63.000000	fixation	nontarget	na	na
139.031621	0.999660	64.000000	scene	nontarget	correct	0.806384
140.031281	0.999665	64.000000	fixation	nontarget	na	na
141.030946	1.000665	65.000000	scene	nontarget	correct	0.902692
142.031611	0.999972	65.000000	fixation	nontarget	na	na
143.031583	0.999671	66.000000	scene	nontarget	correct	0.642625
144.031254	1.000661	66.000000	fixation	nontarget	na	na
145.031915	0.999909	67.000000	scene	nontarget	correct	0.983550
146.031824	0.999660	67.000000	fixation	nontarget	na	na
147.031484	1.000019	68.000000	scene	target	correct	 NaN
148.031503	0.999725	68.000000	fixation	target	na	na
149.031227	0.999742	69.000000	scene	nontarget	correct	0.310048
150.030970	1.000660	69.000000	fixation	nontarget	na	na
151.031629	0.999606	70.000000	scene	nontarget	correct	0.612102
152.031235	0.999373	70.000000	fixation	nontarget	na	na
153.030609	1.000819	71.000000	scene	nontarget	correct	0.842545
154.031428	0.999687	71.000000	fixation	nontarget	na	na
155.031115	1.000625	72.000000	scene	nontarget	correct	0.779696
156.031740	0.999669	72.000000	fixation	nontarget	na	na
157.031409	0.999645	73.000000	scene	nontarget	correct	0.898955
158.031055	0.999698	73.000000	fixation	nontarget	na	na
159.030753	1.000657	74.000000	scene	nontarget	correct	0.785956
160.031410	0.999684	74.000000	fixation	nontarget	na	na
161.031093	1.000195	75.000000	scene	nontarget	correct	0.763080
162.031289	0.999979	75.000000	fixation	nontarget	na	na
163.031267	0.999670	76.000000	scene	nontarget	correct	0.758381
164.030937	1.000668	76.000000	fixation	nontarget	na	na
165.031606	0.999661	77.000000	scene	nontarget	correct	0.733099
166.031266	0.999974	77.000000	fixation	nontarget	na	na
167.031240	0.999972	78.000000	scene	nontarget	correct	0.573241
168.031212	1.000044	78.000000	fixation	nontarget	na	na
169.031255	0.999626	79.000000	scene	nontarget	correct	0.629328
170.030881	1.000668	79.000000	fixation	nontarget	na	na
171.031550	0.998772	80.000000	scene	nontarget	incorrect	 NaN
172.030322	1.000666	80.000000	fixation	nontarget	na	na
173.030989	1.000006	81.000000	scene	nontarget	correct	0.386930
174.030995	1.000155	81.000000	fixation	nontarget	na	na
175.031150	0.999676	82.000000	scene	nontarget	correct	0.593680
176.030826	0.999607	82.000000	fixation	nontarget	na	na
177.030433	1.000684	83.000000	scene	nontarget	correct	0.560582
178.031117	0.999706	83.000000	fixation	nontarget	na	na
179.030823	0.999570	84.000000	scene	nontarget	correct	0.769918
180.030394	1.000668	84.000000	fixation	nontarget	na	na
181.031061	0.999600	85.000000	scene	nontarget	correct	0.896609
182.030661	0.999569	85.000000	fixation	nontarget	na	na
183.030231	1.000012	86.000000	scene	nontarget	correct	0.818802
184.030243	1.000664	86.000000	fixation	nontarget	na	na
185.030906	0.999654	87.000000	scene	nontarget	correct	0.632886
