onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.016354	0.490000	fixation	1.000000	na	na	na	na	na	na	na	na
8.506354	1.500000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.971000	0.000000
10.006354	0.494000	fixation	2.000000	na	na	na	na	na	na	na	na
10.500354	1.500000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.930000	0.000000
12.000354	0.489000	fixation	3.000000	na	na	na	na	na	na	na	na
12.489354	1.493000	stimulus	3.000000	signal	0.650000	0.644000	correct	no_response	no_response	0.000000	0.000000
13.982354	0.491000	fixation	4.000000	na	na	na	na	na	na	na	na
14.473354	1.493000	stimulus	4.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.887000	0.000000
15.966354	0.491000	fixation	5.000000	na	na	na	na	na	na	na	na
16.457354	1.499000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.944000	0.000000
17.956354	0.494000	fixation	6.000000	na	na	na	na	na	na	na	na
18.450354	1.500000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.074000	0.000000
19.950354	0.490000	fixation	7.000000	na	na	na	na	na	na	na	na
20.440354	1.499000	stimulus	7.000000	signal	0.700000	0.700000	correct	no_response	no_response	0.000000	0.000000
21.939354	0.494000	fixation	8.000000	na	na	na	na	na	na	na	na
22.433354	1.499000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.005000	0.000000
23.932354	0.491000	fixation	9.000000	na	na	na	na	na	na	na	na
24.423354	1.493000	stimulus	9.000000	signal	0.750000	0.750000	correct	no_response	no_response	0.000000	0.000000
25.916354	0.490000	fixation	10.000000	na	na	na	na	na	na	na	na
26.406354	1.493000	stimulus	10.000000	signal	0.800000	0.794000	correct	no_response	no_response	0.000000	0.000000
27.899354	0.490000	fixation	11.000000	na	na	na	na	na	na	na	na
28.389354	1.494000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.219000	0.000000
29.883354	0.490000	fixation	12.000000	na	na	na	na	na	na	na	na
30.373354	1.500000	stimulus	12.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.436000	0.000000
31.873354	0.493000	fixation	13.000000	na	na	na	na	na	na	na	na
32.366354	1.500000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.028000	0.000000
33.866354	0.489000	fixation	14.000000	na	na	na	na	na	na	na	na
34.355354	1.501000	stimulus	14.000000	signal	0.850000	0.851000	signal_respond	left	no_response	0.791000	0.000000
35.856354	0.494000	fixation	15.000000	na	na	na	na	na	na	na	na
36.350354	1.500000	stimulus	15.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.106000	0.000000
37.850354	0.489000	fixation	16.000000	na	na	na	na	na	na	na	na
38.339354	1.494000	stimulus	16.000000	signal	0.800000	0.795000	signal_respond	left	no_response	1.070000	0.000000
39.833354	0.489000	fixation	17.000000	na	na	na	na	na	na	na	na
40.322354	1.494000	stimulus	17.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.097000	0.000000
41.816354	0.490000	fixation	18.000000	na	na	na	na	na	na	na	na
42.306354	1.500000	stimulus	18.000000	signal	0.750000	0.749000	correct	no_response	no_response	0.000000	0.000000
43.806354	0.493000	fixation	19.000000	na	na	na	na	na	na	na	na
44.299354	1.501000	stimulus	19.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.907000	0.000000
45.800354	0.489000	fixation	20.000000	na	na	na	na	na	na	na	na
46.289354	1.494000	stimulus	20.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.234000	0.000000
47.783354	0.490000	fixation	21.000000	na	na	na	na	na	na	na	na
48.273354	1.500000	stimulus	21.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.026000	0.000000
49.773354	0.493000	fixation	22.000000	na	na	na	na	na	na	na	na
50.266354	1.500000	stimulus	22.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.035000	0.000000
51.766354	0.490000	fixation	23.000000	na	na	na	na	na	na	na	na
52.256354	1.494000	stimulus	23.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.975000	0.000000
53.750354	0.489000	fixation	24.000000	na	na	na	na	na	na	na	na
54.239354	1.494000	stimulus	24.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.066000	0.000000
55.733354	0.489000	fixation	25.000000	na	na	na	na	na	na	na	na
56.222354	1.494000	stimulus	25.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.077000	0.000000
57.716354	0.489000	fixation	26.000000	na	na	na	na	na	na	na	na
58.205354	1.495000	stimulus	26.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.061000	0.000000
59.700354	0.489000	fixation	27.000000	na	na	na	na	na	na	na	na
60.189354	1.494000	stimulus	27.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.179000	0.000000
61.683354	0.489000	fixation	28.000000	na	na	na	na	na	na	na	na
62.172354	1.494000	stimulus	28.000000	signal	0.800000	0.795000	signal_respond	right	no_response	1.089000	0.000000
63.666354	0.490000	fixation	29.000000	na	na	na	na	na	na	na	na
64.156354	1.494000	stimulus	29.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.741000	0.000000
65.650354	0.500000	fixation	30.000000	na	na	na	na	na	na	na	na
66.150354	1.499000	stimulus	30.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.154000	0.000000
67.649354	0.490000	fixation	31.000000	na	na	na	na	na	na	na	na
68.139354	1.494000	stimulus	31.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.008000	0.000000
69.633354	0.489000	fixation	32.000000	na	na	na	na	na	na	na	na
70.122354	1.494000	stimulus	32.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.055000	0.000000
71.616354	0.489000	fixation	33.000000	na	na	na	na	na	na	na	na
72.105354	1.500000	stimulus	33.000000	signal	0.750000	0.744000	correct	no_response	no_response	0.000000	0.000000
73.605354	0.495000	fixation	34.000000	na	na	na	na	na	na	na	na
74.100354	1.500000	stimulus	34.000000	signal	0.800000	0.799000	signal_respond	left	no_response	0.882000	0.000000
75.600354	0.500000	fixation	35.000000	na	na	na	na	na	na	na	na
76.100354	1.500000	stimulus	35.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.331000	0.000000
77.600354	0.500000	fixation	36.000000	na	na	na	na	na	na	na	na
78.100354	1.499000	stimulus	36.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.178000	0.000000
79.599354	0.489000	fixation	37.000000	na	na	na	na	na	na	na	na
80.088354	1.495000	stimulus	37.000000	signal	0.750000	0.750000	correct	no_response	no_response	0.000000	0.000000
81.583354	0.488000	fixation	38.000000	na	na	na	na	na	na	na	na
82.071354	1.496000	stimulus	38.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.437000	0.000000
83.567354	0.500000	fixation	39.000000	na	na	na	na	na	na	na	na
84.067354	1.499000	stimulus	39.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.090000	0.000000
85.566354	0.489000	fixation	40.000000	na	na	na	na	na	na	na	na
86.055354	1.494000	stimulus	40.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.287000	0.000000
87.549354	0.490000	fixation	41.000000	na	na	na	na	na	na	na	na
88.039354	1.500000	stimulus	41.000000	signal	0.800000	0.800000	correct	no_response	no_response	0.000000	0.000000
89.539354	0.494000	fixation	42.000000	na	na	na	na	na	na	na	na
90.033354	1.500000	stimulus	42.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.364000	0.000000
91.533354	0.489000	fixation	43.000000	na	na	na	na	na	na	na	na
92.022354	1.494000	stimulus	43.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.244000	0.000000
93.516354	0.489000	fixation	44.000000	na	na	na	na	na	na	na	na
94.005354	1.494000	stimulus	44.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.318000	0.000000
95.499354	0.489000	fixation	45.000000	na	na	na	na	na	na	na	na
95.988354	1.495000	stimulus	45.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.274000	0.000000
97.483354	0.500000	fixation	46.000000	na	na	na	na	na	na	na	na
97.983354	1.500000	stimulus	46.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.177000	0.000000
99.483354	0.489000	fixation	47.000000	na	na	na	na	na	na	na	na
99.972354	1.495000	stimulus	47.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.464000	0.000000
101.467354	0.500000	fixation	48.000000	na	na	na	na	na	na	na	na
101.967354	1.499000	stimulus	48.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.883000	0.000000
103.466354	0.500000	fixation	49.000000	na	na	na	na	na	na	na	na
103.966354	1.500000	stimulus	49.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.204000	0.000000
105.466354	0.500000	fixation	50.000000	na	na	na	na	na	na	na	na
105.966354	1.500000	stimulus	50.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.161000	0.000000
107.466354	0.500000	fixation	51.000000	na	na	na	na	na	na	na	na
