onset	duration	trial_number	trial_type	frame_number	time_of_response
8.053143	0.042670	1.000000	target	1.000000	na
8.095814	0.040547	1.000000	target	2.000000	na
8.136361	0.043774	1.000000	target	3.000000	na
8.180135	0.050289	1.000000	target	4.000000	na
8.230425	0.049676	1.000000	target	5.000000	na
8.280100	0.039691	1.000000	target	6.000000	na
8.319792	0.043000	1.000000	target	7.000000	na
8.362792	0.050480	1.000000	target	8.000000	na
8.413272	0.049953	1.000000	target	9.000000	na
8.463224	0.050034	1.000000	target	10.000000	na
8.513258	0.049985	1.000000	target	11.000000	na
8.563243	0.050260	1.000000	target	12.000000	na
8.613503	0.049797	1.000000	target	13.000000	na
8.663300	0.039853	1.000000	target	14.000000	na
8.703153	0.043278	1.000000	target	15.000000	na
8.746430	0.040091	1.000000	target	16.000000	na
8.786522	0.043246	2.000000	nontarget	1.000000	na
8.829767	0.050341	2.000000	nontarget	2.000000	na
8.880108	0.050076	2.000000	nontarget	3.000000	8.907265
8.930184	0.049720	2.000000	nontarget	4.000000	na
8.979904	0.049984	2.000000	nontarget	5.000000	na
9.029888	0.050248	2.000000	nontarget	6.000000	na
9.080136	0.050040	2.000000	nontarget	7.000000	na
9.130176	0.050012	2.000000	nontarget	8.000000	na
9.180188	0.049714	2.000000	nontarget	9.000000	na
9.229902	0.049987	2.000000	nontarget	10.000000	na
9.279889	0.050021	2.000000	nontarget	11.000000	na
9.329910	0.050187	2.000000	nontarget	12.000000	na
9.380096	0.049826	2.000000	nontarget	13.000000	na
9.429922	0.050001	2.000000	nontarget	14.000000	9.453670
9.479923	0.050032	2.000000	nontarget	15.000000	na
9.529955	0.049918	2.000000	nontarget	16.000000	na
9.579873	0.040024	3.000000	nontarget	1.000000	9.586547
9.619898	0.043315	3.000000	nontarget	2.000000	na
9.663212	0.039884	3.000000	nontarget	3.000000	na
9.703097	0.043399	3.000000	nontarget	4.000000	na
9.746496	0.040671	3.000000	nontarget	5.000000	na
9.787167	0.042159	3.000000	nontarget	6.000000	na
9.829325	0.040281	3.000000	nontarget	7.000000	na
9.869606	0.043666	3.000000	nontarget	8.000000	na
9.913272	0.039523	3.000000	nontarget	9.000000	na
9.952795	0.051426	3.000000	nontarget	10.000000	na
10.004221	0.042012	3.000000	nontarget	11.000000	10.022955
10.046234	0.050436	3.000000	nontarget	12.000000	na
10.096670	0.050274	3.000000	nontarget	13.000000	na
10.146944	0.049904	3.000000	nontarget	14.000000	na
10.196848	0.049060	3.000000	nontarget	15.000000	na
10.245908	0.039980	3.000000	nontarget	16.000000	na
10.285888	0.043370	4.000000	nontarget	1.000000	na
10.329258	0.050159	4.000000	nontarget	2.000000	na
10.379417	0.040364	4.000000	nontarget	3.000000	na
10.419782	0.043355	4.000000	nontarget	4.000000	na
10.463137	0.040770	4.000000	nontarget	5.000000	na
10.503907	0.041723	4.000000	nontarget	6.000000	na
10.545630	0.040581	4.000000	nontarget	7.000000	na
10.586211	0.042922	4.000000	nontarget	8.000000	na
10.629132	0.050141	4.000000	nontarget	9.000000	na
10.679274	0.040280	4.000000	nontarget	10.000000	10.694555
10.719553	0.042843	4.000000	nontarget	11.000000	na
10.762397	0.050051	4.000000	nontarget	12.000000	na
10.812447	0.040891	4.000000	nontarget	13.000000	na
