onset	duration	trial_number	event	accuracy	response_time
8.016429	3.216487	1.000000	stimulus	correct	3.201660
11.232916	6.774136	1.000000	fixation	na	na
18.007052	2.775454	2.000000	stimulus	correct	2.761183
20.782506	7.217300	2.000000	fixation	na	na
27.999806	3.915958	3.000000	stimulus	incorrect	3.906715
31.915764	6.074535	3.000000	fixation	na	na
37.990299	3.533183	4.000000	stimulus	correct	3.524949
41.523482	6.459614	4.000000	fixation	na	na
47.983096	3.373424	5.000000	stimulus	incorrect	3.365886
51.356520	6.617314	5.000000	fixation	na	na
57.973834	3.192589	6.000000	stimulus	incorrect	3.178814
61.166423	6.799217	6.000000	fixation	na	na
67.965640	3.750861	7.000000	stimulus	incorrect	3.734658
71.716501	6.239817	7.000000	fixation	na	na
77.956318	3.933257	8.000000	stimulus	correct	3.921325
81.889575	6.059662	8.000000	fixation	na	na
87.949237	3.099976	9.000000	stimulus	correct	3.087496
91.049212	6.889550	9.000000	fixation	na	na
97.938762	3.600532	10.000000	stimulus	correct	3.588996
101.539294	6.393473	10.000000	fixation	na	na
107.932767	3.355637	11.000000	stimulus	correct	3.349019
111.288404	6.633853	11.000000	fixation	na	na
117.922257	3.933382	12.000000	stimulus	incorrect	3.921857
121.855639	6.060671	12.000000	fixation	na	na
127.916310	2.400084	13.000000	stimulus	correct	2.384560
130.316394	7.589633	13.000000	fixation	na	na
137.906027	4.299768	14.000000	stimulus	incorrect	4.290436
142.205795	5.694335	14.000000	fixation	na	na
147.900130	3.566283	15.000000	stimulus	correct	3.559205
151.466413	6.422261	15.000000	fixation	na	na
157.888674	3.793851	16.000000	stimulus	incorrect	3.783697
161.682525	6.200142	16.000000	fixation	na	na
167.882667	4.317330	17.000000	stimulus	correct	4.303770
172.199997	5.671049	17.000000	fixation	na	na
177.871046	4.333589	18.000000	stimulus	incorrect	4.323310
182.204635	5.661538	18.000000	fixation	na	na
187.866173	2.887955	19.000000	stimulus	correct	2.880231
190.754128	7.100584	19.000000	fixation	na	na
197.854712	3.249816	20.000000	stimulus	correct	3.242639
201.104528	6.745040	20.000000	fixation	na	na
207.849567	2.550033	21.000000	stimulus	correct	2.534325
210.399600	7.438476	21.000000	fixation	na	na
217.838077	3.365556	22.000000	stimulus	correct	3.357697
221.203632	6.629506	22.000000	fixation	na	na
227.833138	3.154091	23.000000	stimulus	correct	3.145232
230.987229	6.833144	23.000000	fixation	na	na
237.820373	3.729277	24.000000	stimulus	incorrect	3.717250
241.549650	6.266848	24.000000	fixation	na	na
247.816498	4.520540	25.000000	stimulus	incorrect	4.513587
252.337038	5.466687	25.000000	fixation	na	na
257.803724	5.011880	26.000000	stimulus	incorrect	5.002863
262.815604	4.984054	26.000000	fixation	na	na
267.799658	5.450037	27.000000	stimulus	correct	5.432629
273.249695	4.537130	27.000000	fixation	na	na
277.786825	1.913052	28.000000	stimulus	correct	1.896547
279.699877	8.082978	28.000000	fixation	na	na
287.782856	3.983519	29.000000	stimulus	correct	3.971228
291.766375	6.003721	29.000000	fixation	na	na
297.770096	5.415656	30.000000	stimulus	correct	5.410137
303.185751	4.580022	30.000000	fixation	na	na
307.765773	4.317381	31.000000	stimulus	incorrect	4.300715
312.083154	5.669881	31.000000	fixation	na	na
317.753035	5.396750	32.000000	stimulus	correct	5.381964
323.149786	4.600321	32.000000	fixation	na	na
327.750107	6.033122	33.000000	stimulus	incorrect	6.024175
333.783229	3.966530	33.000000	fixation	na	na
337.749760	3.016393	34.000000	stimulus	correct	3.007138
340.766153	6.983540	34.000000	fixation	na	na
347.749693	5.732929	35.000000	stimulus	incorrect	5.716467
353.482622	4.267037	35.000000	fixation	na	na
357.749659	4.016740	36.000000	stimulus	correct	4.005592
361.766398	0.717593	36.000000	fixation	na	na
