onset	duration	trial_number	trial_type	frame_number	time_of_response
8.065979	0.050454	1.000000	nontarget	1.000000	na
8.116433	0.050006	1.000000	nontarget	2.000000	na
8.166439	0.049923	1.000000	nontarget	3.000000	na
8.216362	0.050268	1.000000	nontarget	4.000000	na
8.266631	0.049706	1.000000	nontarget	5.000000	na
8.316336	0.049504	1.000000	nontarget	6.000000	na
8.365840	0.050490	1.000000	nontarget	7.000000	na
8.416330	0.050232	1.000000	nontarget	8.000000	na
8.466562	0.049572	1.000000	nontarget	9.000000	na
8.516134	0.050049	1.000000	nontarget	10.000000	8.522735
8.566183	0.050326	1.000000	nontarget	11.000000	na
8.616509	0.049887	1.000000	nontarget	12.000000	na
8.666396	0.049686	1.000000	nontarget	13.000000	na
8.716082	0.050459	1.000000	nontarget	14.000000	na
8.766541	0.049979	1.000000	nontarget	15.000000	na
8.816520	0.049645	1.000000	nontarget	16.000000	na
8.866165	0.049533	2.000000	nontarget	1.000000	na
8.915698	0.050820	2.000000	nontarget	2.000000	na
8.966518	0.049155	2.000000	nontarget	3.000000	na
9.015673	0.050703	2.000000	nontarget	4.000000	na
9.066376	0.050030	2.000000	nontarget	5.000000	na
9.116405	0.049576	2.000000	nontarget	6.000000	na
9.165981	0.050390	2.000000	nontarget	7.000000	na
9.216371	0.049609	2.000000	nontarget	8.000000	na
9.265980	0.049998	2.000000	nontarget	9.000000	na
9.315978	0.049989	2.000000	nontarget	10.000000	na
9.365967	0.050336	2.000000	nontarget	11.000000	9.381310
9.416303	0.050222	2.000000	nontarget	12.000000	na
9.466525	0.050077	2.000000	nontarget	13.000000	na
9.516602	0.049276	2.000000	nontarget	14.000000	na
9.565879	0.050590	2.000000	nontarget	15.000000	na
9.616469	0.049926	2.000000	nontarget	16.000000	na
9.666394	0.050007	3.000000	nontarget	1.000000	na
9.716401	0.050199	3.000000	nontarget	2.000000	na
9.766601	0.049189	3.000000	nontarget	3.000000	na
9.815789	0.050544	3.000000	nontarget	4.000000	na
9.866333	0.050205	3.000000	nontarget	5.000000	na
9.916538	0.049824	3.000000	nontarget	6.000000	na
9.966362	0.049855	3.000000	nontarget	7.000000	na
10.016217	0.049996	3.000000	nontarget	8.000000	na
10.066214	0.050394	3.000000	nontarget	9.000000	na
10.116608	0.049652	3.000000	nontarget	10.000000	na
10.166260	0.050174	3.000000	nontarget	11.000000	na
10.216434	0.049930	3.000000	nontarget	12.000000	na
10.266364	0.049635	3.000000	nontarget	13.000000	na
10.315999	0.049866	3.000000	nontarget	14.000000	na
10.365865	0.050764	3.000000	nontarget	15.000000	na
10.416629	0.049592	3.000000	nontarget	16.000000	na
10.466222	0.050142	4.000000	target	1.000000	na
10.516364	0.049464	4.000000	target	2.000000	na
10.565828	0.050754	4.000000	target	3.000000	na
10.616582	0.049764	4.000000	target	4.000000	na
10.666346	0.050087	4.000000	target	5.000000	na
10.716433	0.050093	4.000000	target	6.000000	na
10.766526	0.050088	4.000000	target	7.000000	na
10.816615	0.049739	4.000000	target	8.000000	na
10.866353	0.050029	4.000000	target	9.000000	na
10.916382	0.049785	4.000000	target	10.000000	na
10.966167	0.050003	4.000000	target	11.000000	na
11.016170	0.049624	4.000000	target	12.000000	na
11.065794	0.050452	4.000000	target	13.000000	na
11.116246	0.049416	4.000000	target	14.000000	11.147391
11.165662	0.050855	4.000000	target	15.000000	na
11.216517	0.049839	4.000000	target	16.000000	na
11.266355	0.049206	5.000000	nontarget	1.000000	11.273277
11.315562	0.050612	5.000000	nontarget	2.000000	na
11.366173	0.049794	5.000000	nontarget	3.000000	na
11.415967	0.049889	5.000000	nontarget	4.000000	na
11.465856	0.050423	5.000000	nontarget	5.000000	na
11.516279	0.050010	5.000000	nontarget	6.000000	na
11.566289	0.049739	5.000000	nontarget	7.000000	na
11.616028	0.049589	5.000000	nontarget	8.000000	na
11.665617	0.050692	5.000000	nontarget	9.000000	na
11.716309	0.050032	5.000000	nontarget	10.000000	na
11.766342	0.049995	5.000000	nontarget	11.000000	na
11.816336	0.050033	5.000000	nontarget	12.000000	na
11.866370	0.049514	5.000000	nontarget	13.000000	na
11.915884	0.050747	5.000000	nontarget	14.000000	na
11.966631	0.049546	5.000000	nontarget	15.000000	na
12.016177	0.050153	5.000000	nontarget	16.000000	na
12.066330	0.050022	6.000000	nontarget	1.000000	na
12.116352	0.050254	6.000000	nontarget	2.000000	12.122957
12.166606	0.049853	6.000000	nontarget	3.000000	na
12.216459	0.049416	6.000000	nontarget	4.000000	na
12.265874	0.050729	6.000000	nontarget	5.000000	na
12.316603	0.049771	6.000000	nontarget	6.000000	na
12.366374	0.049859	6.000000	nontarget	7.000000	na
12.416233	0.050258	6.000000	nontarget	8.000000	na
12.466490	0.050107	6.000000	nontarget	9.000000	na
12.516597	0.049282	6.000000	nontarget	10.000000	na
12.565879	0.050373	6.000000	nontarget	11.000000	na
12.616253	0.050305	6.000000	nontarget	12.000000	na
12.666557	0.049649	6.000000	nontarget	13.000000	na
12.716206	0.049627	6.000000	nontarget	14.000000	na
12.765833	0.050794	6.000000	nontarget	15.000000	na
12.816628	0.049639	6.000000	nontarget	16.000000	12.832465
12.866266	0.049944	7.000000	nontarget	1.000000	12.872965
12.916210	0.050123	7.000000	nontarget	2.000000	na
12.966333	0.049780	7.000000	nontarget	3.000000	na
13.016114	0.049973	7.000000	nontarget	4.000000	na
13.066087	0.050579	7.000000	nontarget	5.000000	na
13.116666	0.049439	7.000000	nontarget	6.000000	na
13.166105	0.049636	7.000000	nontarget	7.000000	na
13.215741	0.050763	7.000000	nontarget	8.000000	na
13.266504	0.049825	7.000000	nontarget	9.000000	na
13.316329	0.049491	7.000000	nontarget	10.000000	na
13.365820	0.050432	7.000000	nontarget	11.000000	na
13.416252	0.049952	7.000000	nontarget	12.000000	na
13.466205	0.050121	7.000000	nontarget	13.000000	na
13.516326	0.049522	7.000000	nontarget	14.000000	13.547794
13.565848	0.050768	7.000000	nontarget	15.000000	na
13.616616	0.049745	7.000000	nontarget	16.000000	na
13.666361	0.050252	8.000000	target	1.000000	13.672944
13.716613	0.049275	8.000000	target	2.000000	na
13.765888	0.050525	8.000000	target	3.000000	na
13.816413	0.050107	8.000000	target	4.000000	na
13.866520	0.049817	8.000000	target	5.000000	na
13.916337	0.049983	8.000000	target	6.000000	na
13.966321	0.049818	8.000000	target	7.000000	na
14.016138	0.050193	8.000000	target	8.000000	na
14.066331	0.049980	8.000000	target	9.000000	na
14.116311	0.050007	8.000000	target	10.000000	na
14.166318	0.049550	8.000000	target	11.000000	na
14.215868	0.050443	8.000000	target	12.000000	na
14.266311	0.050176	8.000000	target	13.000000	na
14.316488	0.049213	8.000000	target	14.000000	na
14.365701	0.050764	8.000000	target	15.000000	na
14.416465	0.050062	8.000000	target	16.000000	na
14.466528	0.049180	9.000000	nontarget	1.000000	na
14.515708	0.050085	9.000000	nontarget	2.000000	na
14.565793	0.050592	9.000000	nontarget	3.000000	na
14.616385	0.049930	9.000000	nontarget	4.000000	na
14.666314	0.050189	9.000000	nontarget	5.000000	na
14.716503	0.049404	9.000000	nontarget	6.000000	14.723284
14.765907	0.050421	9.000000	nontarget	7.000000	na
14.816328	0.050019	9.000000	nontarget	8.000000	na
14.866348	0.050096	9.000000	nontarget	9.000000	na
14.916444	0.050025	9.000000	nontarget	10.000000	na
14.966469	0.049725	9.000000	nontarget	11.000000	na
15.016194	0.050418	9.000000	nontarget	12.000000	na
15.066613	0.049949	9.000000	nontarget	13.000000	na
15.116562	0.049609	9.000000	nontarget	14.000000	na
15.166171	0.049573	9.000000	nontarget	15.000000	na
15.215745	0.049927	9.000000	nontarget	16.000000	na
15.265672	0.050461	10.000000	nontarget	1.000000	na
15.316133	0.050093	10.000000	nontarget	2.000000	na
15.366226	0.050066	10.000000	nontarget	3.000000	na
15.416292	0.049560	10.000000	nontarget	4.000000	na
15.465852	0.050100	10.000000	nontarget	5.000000	na
15.515953	0.049708	10.000000	nontarget	6.000000	na
15.565661	0.050252	10.000000	nontarget	7.000000	na
15.615913	0.050376	10.000000	nontarget	8.000000	na
15.666289	0.050000	10.000000	nontarget	9.000000	na
15.716289	0.049958	10.000000	nontarget	10.000000	na
15.766247	0.050017	10.000000	nontarget	11.000000	na
15.816264	0.049906	10.000000	nontarget	12.000000	na
15.866171	0.050071	10.000000	nontarget	13.000000	15.873164
