onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.049235	0.999936	1.000000	scene	nontarget	correct	0.563824
14.049171	0.999832	1.000000	fixation	nontarget	na	na
15.049003	1.000043	2.000000	scene	nontarget	correct	0.406936
16.049047	0.999838	2.000000	fixation	nontarget	na	na
17.048885	1.000016	3.000000	scene	nontarget	correct	0.438178
18.048900	0.999859	3.000000	fixation	nontarget	na	na
19.048759	1.000045	4.000000	scene	target	incorrect	0.462203
20.048805	0.999845	4.000000	fixation	target	na	na
21.048649	1.000036	5.000000	scene	target	incorrect	0.378250
22.048685	0.999828	5.000000	fixation	target	na	na
23.048513	1.000044	6.000000	scene	nontarget	correct	0.605476
24.048557	0.999832	6.000000	fixation	nontarget	na	na
25.048389	1.000043	7.000000	scene	nontarget	correct	0.725469
26.048432	0.999942	7.000000	fixation	nontarget	na	na
27.048374	0.999938	8.000000	scene	nontarget	correct	0.932428
28.048312	0.999831	8.000000	fixation	nontarget	na	na
29.048143	1.000022	9.000000	scene	nontarget	correct	0.646281
30.048165	0.999876	9.000000	fixation	nontarget	na	na
31.048041	1.000027	10.000000	scene	nontarget	correct	0.616831
32.048069	0.999829	10.000000	fixation	nontarget	na	na
33.047898	1.000046	11.000000	scene	nontarget	correct	0.605828
34.047944	0.999830	11.000000	fixation	nontarget	na	na
35.047775	0.999964	12.000000	scene	nontarget	correct	0.765059
36.047738	0.999913	12.000000	fixation	nontarget	na	na
37.047651	1.000045	13.000000	scene	nontarget	correct	0.634204
38.047696	0.999836	13.000000	fixation	nontarget	na	na
39.047532	1.000033	14.000000	scene	nontarget	correct	0.542178
40.047565	0.999856	14.000000	fixation	nontarget	na	na
41.047421	1.000004	15.000000	scene	nontarget	correct	0.661331
42.047425	0.999861	15.000000	fixation	nontarget	na	na
43.047286	1.000043	16.000000	scene	nontarget	correct	0.949439
44.047328	0.999818	16.000000	fixation	nontarget	na	na
45.047146	1.000061	17.000000	scene	nontarget	correct	0.736445
46.047207	0.999831	17.000000	fixation	nontarget	na	na
47.047037	0.999993	18.000000	scene	nontarget	correct	0.741561
48.047030	0.999885	18.000000	fixation	nontarget	na	na
49.046915	0.999938	19.000000	scene	target	correct	 NaN
50.046854	0.999940	19.000000	fixation	target	na	na
51.046793	1.000041	20.000000	scene	nontarget	correct	0.530702
52.046835	0.999839	20.000000	fixation	nontarget	na	na
53.046674	0.999995	21.000000	scene	nontarget	correct	0.700912
54.046669	0.999880	21.000000	fixation	nontarget	na	na
55.046549	1.000054	22.000000	scene	nontarget	correct	0.646989
56.046603	0.999822	22.000000	fixation	nontarget	na	na
57.046425	1.000056	23.000000	scene	nontarget	correct	0.682046
58.046482	0.999821	23.000000	fixation	nontarget	na	na
59.046303	1.000009	24.000000	scene	nontarget	correct	0.609510
60.046312	0.999872	24.000000	fixation	nontarget	na	na
61.046183	1.000048	25.000000	scene	nontarget	correct	0.579211
62.046231	0.999832	25.000000	fixation	nontarget	na	na
