onset	duration	trial_number	event	accuracy	response_time
8.032772	4.133059	1.000000	stimulus	incorrect	4.114168
12.165831	5.866413	1.000000	fixation	na	na
18.032244	2.966381	2.000000	stimulus	correct	2.951610
20.998625	7.033007	2.000000	fixation	na	na
28.031633	2.466406	3.000000	stimulus	correct	2.457531
30.498039	7.532989	3.000000	fixation	na	na
38.031028	3.599660	4.000000	stimulus	incorrect	3.589553
41.630688	6.399720	4.000000	fixation	na	na
48.030408	3.599671	5.000000	stimulus	correct	3.591091
51.630079	6.399710	5.000000	fixation	na	na
58.029789	4.316286	6.000000	stimulus	correct	4.295629
62.346075	5.683101	6.000000	fixation	na	na
68.029175	3.483005	7.000000	stimulus	correct	3.463183
71.512180	6.516374	7.000000	fixation	na	na
78.028554	4.549598	8.000000	stimulus	incorrect	4.536512
82.578152	5.449792	8.000000	fixation	na	na
88.027944	5.116239	9.000000	stimulus	correct	5.099077
93.144183	4.883041	9.000000	fixation	na	na
98.027224	1.483235	10.000000	stimulus	correct	1.472664
99.510459	8.516253	10.000000	fixation	na	na
108.026712	4.682938	11.000000	stimulus	correct	4.667006
112.709650	5.316452	11.000000	fixation	na	na
118.026101	3.799651	12.000000	stimulus	correct	3.778587
121.825753	6.199632	12.000000	fixation	na	na
128.025385	3.149798	13.000000	stimulus	correct	3.134232
131.175183	6.849695	13.000000	fixation	na	na
138.024878	2.066426	14.000000	stimulus	correct	2.051544
140.091304	7.932964	14.000000	fixation	na	na
148.024268	3.566334	15.000000	stimulus	correct	3.553316
151.590602	6.432944	15.000000	fixation	na	na
158.023546	2.049865	16.000000	stimulus	correct	2.039459
160.073411	7.949625	16.000000	fixation	na	na
168.023037	3.216364	17.000000	stimulus	correct	3.192987
171.239401	6.783025	17.000000	fixation	na	na
178.022426	3.466342	18.000000	stimulus	correct	3.455511
181.488768	6.532947	18.000000	fixation	na	na
188.021714	3.416445	19.000000	stimulus	correct	3.407773
191.438159	6.583040	19.000000	fixation	na	na
198.021199	4.516279	20.000000	stimulus	correct	4.496517
202.537479	5.483110	20.000000	fixation	na	na
208.020589	2.799717	21.000000	stimulus	correct	2.785017
210.820306	7.199673	21.000000	fixation	na	na
218.019979	3.533015	22.000000	stimulus	correct	3.515570
221.552993	6.466381	22.000000	fixation	na	na
228.019374	3.566330	23.000000	stimulus	correct	3.547057
231.585704	6.433063	23.000000	fixation	na	na
238.018766	5.099567	24.000000	stimulus	correct	5.080527
243.118333	4.899809	24.000000	fixation	na	na
248.018142	3.399684	25.000000	stimulus	correct	3.379889
251.417826	6.599685	25.000000	fixation	na	na
258.017511	5.116251	26.000000	stimulus	incorrect	5.093869
263.133762	4.883187	26.000000	fixation	na	na
268.016950	3.199666	27.000000	stimulus	correct	3.178972
271.216616	6.799701	27.000000	fixation	na	na
278.016318	4.932906	28.000000	stimulus	correct	4.913282
282.949223	5.066380	28.000000	fixation	na	na
288.015603	3.483118	29.000000	stimulus	correct	3.459102
291.498721	6.516372	29.000000	fixation	na	na
298.015093	3.199697	30.000000	stimulus	correct	3.186429
301.214790	6.799695	30.000000	fixation	na	na
308.014485	3.816323	31.000000	stimulus	correct	3.799404
311.830808	6.182973	31.000000	fixation	na	na
318.013781	4.849694	32.000000	stimulus	incorrect	4.841358
322.863474	5.149791	32.000000	fixation	na	na
328.013266	5.916201	33.000000	stimulus	correct	5.894347
333.929467	4.083196	33.000000	fixation	na	na
338.012663	1.666449	34.000000	stimulus	correct	1.652415
339.679112	8.332833	34.000000	fixation	na	na
348.011945	4.816368	35.000000	stimulus	correct	4.806008
352.828313	5.183126	35.000000	fixation	na	na
358.011439	2.916379	36.000000	stimulus	correct	2.903366
360.927818	0.716286	36.000000	fixation	na	na
