onset	duration	block_type	trial_number	trial_type	event	response_time
8.016160	1.499914	high_win	1.000000	correct	?	1.261336
9.516074	0.499973	high_win	1.000000	correct	number	na
10.016047	0.499966	high_win	1.000000	correct	feedback_arrow	na
10.516013	0.999943	high_win	1.000000	correct	fixation	na
11.515957	1.499905	high_win	2.000000	incorrect	?	0.526308
13.015862	0.499966	high_win	2.000000	incorrect	number	na
13.515828	0.499993	high_win	2.000000	incorrect	feedback_arrow	na
14.015820	0.999933	high_win	2.000000	incorrect	fixation	na
15.015753	1.499901	high_win	3.000000	correct	?	0.524495
16.515655	0.499973	high_win	3.000000	correct	number	na
17.015628	0.499958	high_win	3.000000	correct	feedback_arrow	na
17.515585	0.999940	high_win	3.000000	correct	fixation	na
18.515525	1.499915	high_win	4.000000	correct	?	0.394011
20.015439	0.499957	high_win	4.000000	correct	number	na
20.515397	0.499981	high_win	4.000000	correct	feedback_arrow	na
21.015377	0.999939	high_win	4.000000	correct	fixation	na
22.015316	1.499907	high_win	5.000000	incorrect	?	0.399352
23.515223	0.499974	high_win	5.000000	incorrect	number	na
24.015197	0.499965	high_win	5.000000	incorrect	feedback_arrow	na
24.515162	0.999920	high_win	5.000000	incorrect	fixation	na
25.515081	1.499933	high_win	6.000000	correct	?	0.371669
27.015015	0.499957	high_win	6.000000	correct	number	na
27.514972	0.499980	high_win	6.000000	correct	feedback_arrow	na
28.014951	0.999939	high_win	6.000000	correct	fixation	na
29.014890	1.499900	high_win	7.000000	correct	?	0.467189
30.514790	0.499979	high_win	7.000000	correct	number	na
31.014769	0.499961	high_win	7.000000	correct	feedback_arrow	na
31.514729	0.999964	high_win	7.000000	correct	fixation	na
32.514693	1.499883	high_win	8.000000	correct	?	0.517485
34.014576	0.499986	high_win	8.000000	correct	number	na
34.514562	0.499947	high_win	8.000000	correct	feedback_arrow	na
35.014509	0.999971	high_win	8.000000	correct	fixation	na
36.014480	1.499926	high_win	9.000000	incorrect	?	0.367899
37.514407	0.499936	high_win	9.000000	incorrect	number	na
38.014342	0.499958	high_win	9.000000	incorrect	feedback_arrow	na
38.514300	0.999964	high_win	9.000000	incorrect	fixation	na
39.514264	1.499894	high_win	10.000000	correct	?	0.477916
41.014158	0.499965	high_win	10.000000	correct	number	na
41.514124	0.499973	high_win	10.000000	correct	feedback_arrow	na
42.014096	1.999881	high_win	10.000000	correct	fixation	na
44.013977	1.499909	high_loss	11.000000	incorrect	?	0.252059
45.513886	0.499968	high_loss	11.000000	incorrect	number	na
46.013854	0.499968	high_loss	11.000000	incorrect	feedback_arrow	na
46.513822	0.999937	high_loss	11.000000	incorrect	fixation	na
47.513759	1.499910	high_loss	12.000000	incorrect	?	0.354320
49.013669	0.499964	high_loss	12.000000	incorrect	number	na
49.513633	0.499973	high_loss	12.000000	incorrect	feedback_arrow	na
50.013606	0.999941	high_loss	12.000000	incorrect	fixation	na
51.013546	1.499905	high_loss	13.000000	incorrect	?	0.298257
52.513451	0.499972	high_loss	13.000000	incorrect	number	na
53.013424	0.499967	high_loss	13.000000	incorrect	feedback_arrow	na
53.513390	0.999944	high_loss	13.000000	incorrect	fixation	na
54.513335	1.499904	high_loss	14.000000	correct	?	0.357458
56.013239	0.499968	high_loss	14.000000	correct	number	na
56.513207	0.499971	high_loss	14.000000	correct	feedback_arrow	na
57.013179	0.999944	high_loss	14.000000	correct	fixation	na
58.013123	1.499902	high_loss	15.000000	incorrect	?	0.429634
59.513025	0.499972	high_loss	15.000000	incorrect	number	na
60.012997	0.499968	high_loss	15.000000	incorrect	feedback_arrow	na
60.512965	0.999946	high_loss	15.000000	incorrect	fixation	na
61.512911	1.499893	high_loss	16.000000	incorrect	?	0.346951
63.012804	0.499955	high_loss	16.000000	incorrect	number	na
63.512759	0.500000	high_loss	16.000000	incorrect	feedback_arrow	na
64.012759	0.999933	high_loss	16.000000	incorrect	fixation	na
65.012692	1.499908	high_loss	17.000000	correct	?	0.382997
66.512600	0.499974	high_loss	17.000000	correct	number	na
67.012574	0.499962	high_loss	17.000000	correct	feedback_arrow	na
67.512537	0.999940	high_loss	17.000000	correct	fixation	na
68.512477	1.499916	high_loss	18.000000	incorrect	?	0.375107
70.012393	0.499966	high_loss	18.000000	incorrect	number	na
70.512358	0.499970	high_loss	18.000000	incorrect	feedback_arrow	na
71.012328	0.999941	high_loss	18.000000	incorrect	fixation	na
72.012270	1.499929	high_loss	19.000000	correct	?	0.330259
73.512198	0.499983	high_loss	19.000000	correct	number	na
74.012181	0.499927	high_loss	19.000000	correct	feedback_arrow	na
74.512109	0.999947	high_loss	19.000000	correct	fixation	na
75.512056	1.499860	high_loss	20.000000	incorrect	?	0.260619
77.011917	0.500009	high_loss	20.000000	incorrect	number	na
77.511926	0.499979	high_loss	20.000000	incorrect	feedback_arrow	na
78.011904	1.999865	high_loss	20.000000	incorrect	fixation	na
80.011769	1.499866	high_win	21.000000	correct	?	0.262724
81.511635	0.500029	high_win	21.000000	correct	number	na
82.011664	0.499938	high_win	21.000000	correct	feedback_arrow	na
82.511602	0.999970	high_win	21.000000	correct	fixation	na
83.511571	1.499910	high_win	22.000000	incorrect	?	0.406881
85.011481	0.499966	high_win	22.000000	incorrect	number	na
85.511446	0.499971	high_win	22.000000	incorrect	feedback_arrow	na
86.011418	0.999941	high_win	22.000000	incorrect	fixation	na
87.011358	1.499918	high_win	23.000000	incorrect	?	0.631025
88.511277	0.499912	high_win	23.000000	incorrect	number	na
89.011189	0.500009	high_win	23.000000	incorrect	feedback_arrow	na
89.511198	0.999917	high_win	23.000000	incorrect	fixation	na
90.511116	1.499938	high_win	24.000000	correct	?	0.578221
92.011054	0.499989	high_win	24.000000	correct	number	na
92.511043	0.499955	high_win	24.000000	correct	feedback_arrow	na
93.010998	0.999933	high_win	24.000000	correct	fixation	na
94.010931	1.499921	high_win	25.000000	correct	?	0.559501
95.510852	0.499949	high_win	25.000000	correct	number	na
96.010801	0.499968	high_win	25.000000	correct	feedback_arrow	na
96.510768	0.999963	high_win	25.000000	correct	fixation	na
97.510731	1.499931	high_win	26.000000	correct	?	0.767629
99.010662	0.499937	high_win	26.000000	correct	number	na
99.510599	0.499962	high_win	26.000000	correct	feedback_arrow	na
100.010561	0.999933	high_win	26.000000	correct	fixation	na
101.010494	1.499858	high_win	27.000000	correct	?	0.478851
102.510352	0.500022	high_win	27.000000	correct	number	na
103.010373	0.500005	high_win	27.000000	correct	feedback_arrow	na
103.510379	0.999903	high_win	27.000000	correct	fixation	na
104.510282	1.499913	high_win	28.000000	correct	?	0.484880
106.010195	0.499964	high_win	28.000000	correct	number	na
106.510159	0.499978	high_win	28.000000	correct	feedback_arrow	na
107.010137	0.999942	high_win	28.000000	correct	fixation	na
108.010079	1.499905	high_win	29.000000	correct	?	0.504413
109.509984	0.499971	high_win	29.000000	correct	number	na
110.009955	0.499968	high_win	29.000000	correct	feedback_arrow	na
110.509924	0.999962	high_win	29.000000	correct	fixation	na
