onset	duration	block_type	trial_number	trial_type	event	response_time
8.008484	1.491124	high_loss	1.000000	correct	?	0.778039
9.499609	0.491733	high_loss	1.000000	correct	number	na
9.991342	0.490647	high_loss	1.000000	correct	feedback_arrow	na
10.481989	0.992998	high_loss	1.000000	correct	fixation	na
11.474987	1.490986	high_loss	2.000000	incorrect	?	0.653924
12.965973	0.491764	high_loss	2.000000	incorrect	number	na
13.457737	0.492049	high_loss	2.000000	incorrect	feedback_arrow	na
13.949786	0.992154	high_loss	2.000000	incorrect	fixation	na
14.941940	1.491189	high_loss	3.000000	incorrect	?	0.520029
16.433129	0.491856	high_loss	3.000000	incorrect	number	na
16.924985	0.490750	high_loss	3.000000	incorrect	feedback_arrow	na
17.415735	0.992087	high_loss	3.000000	incorrect	fixation	na
18.407822	1.490937	high_loss	4.000000	incorrect	?	0.488761
19.898759	0.491870	high_loss	4.000000	incorrect	number	na
20.390629	0.492452	high_loss	4.000000	incorrect	feedback_arrow	na
20.883081	0.990897	high_loss	4.000000	incorrect	fixation	na
21.873978	1.492326	high_loss	5.000000	incorrect	?	0.480199
23.366304	0.490767	high_loss	5.000000	incorrect	number	na
23.857071	0.491850	high_loss	5.000000	incorrect	feedback_arrow	na
24.348921	0.991967	high_loss	5.000000	incorrect	fixation	na
25.340888	1.492194	high_loss	6.000000	incorrect	?	0.574616
26.833082	0.490669	high_loss	6.000000	incorrect	number	na
27.323751	0.491865	high_loss	6.000000	incorrect	feedback_arrow	na
27.815616	0.992163	high_loss	6.000000	incorrect	fixation	na
28.807779	1.490821	high_loss	7.000000	correct	?	0.636362
30.298600	0.491845	high_loss	7.000000	correct	number	na
30.790446	0.491311	high_loss	7.000000	correct	feedback_arrow	na
31.281757	0.991970	high_loss	7.000000	correct	fixation	na
32.273727	1.492143	high_loss	8.000000	incorrect	?	0.556516
33.765870	0.490654	high_loss	8.000000	incorrect	number	na
34.256524	0.493139	high_loss	8.000000	incorrect	feedback_arrow	na
34.749663	0.991014	high_loss	8.000000	incorrect	fixation	na
35.740677	1.492284	high_loss	9.000000	correct	?	0.434429
37.232961	0.490917	high_loss	9.000000	correct	number	na
37.723878	0.491864	high_loss	9.000000	correct	feedback_arrow	na
38.215742	0.990808	high_loss	9.000000	correct	fixation	na
39.206550	1.491974	high_loss	10.000000	incorrect	?	0.519822
40.698524	0.490779	high_loss	10.000000	incorrect	number	na
41.189303	0.492999	high_loss	10.000000	incorrect	feedback_arrow	na
41.682303	1.991222	high_loss	10.000000	incorrect	fixation	na
43.673525	1.492152	high_loss	11.000000	correct	?	0.360440
45.165677	0.490837	high_loss	11.000000	correct	number	na
45.656514	0.491886	high_loss	11.000000	correct	feedback_arrow	na
46.148400	0.990897	high_loss	11.000000	correct	fixation	na
47.139296	1.493445	high_loss	12.000000	incorrect	?	0.730178
48.632741	0.489668	high_loss	12.000000	incorrect	number	na
49.122409	0.493013	high_loss	12.000000	incorrect	feedback_arrow	na
49.615423	0.991040	high_loss	12.000000	incorrect	fixation	na
50.606463	1.492108	high_loss	13.000000	incorrect	?	0.444255
52.098570	0.490816	high_loss	13.000000	incorrect	number	na
52.589386	0.492912	high_loss	13.000000	incorrect	feedback_arrow	na
53.082298	0.989766	high_loss	13.000000	incorrect	fixation	na
54.072064	1.493273	high_loss	14.000000	incorrect	?	0.380690
55.565337	0.490843	high_loss	14.000000	incorrect	number	na
56.056180	0.492749	high_loss	14.000000	incorrect	feedback_arrow	na
56.548929	0.989738	high_loss	14.000000	incorrect	fixation	na
57.538667	1.493318	high_loss	15.000000	incorrect	?	0.450533
59.031984	0.489618	high_loss	15.000000	incorrect	number	na
59.521603	0.493630	high_loss	15.000000	incorrect	feedback_arrow	na
60.015233	0.989762	high_loss	15.000000	incorrect	fixation	na
61.004995	1.493230	high_loss	16.000000	correct	?	0.398238
62.498225	0.489672	high_loss	16.000000	correct	number	na
62.987897	0.493923	high_loss	16.000000	correct	feedback_arrow	na
63.481821	0.989768	high_loss	16.000000	correct	fixation	na
64.471589	1.493871	high_loss	17.000000	incorrect	?	0.472120
65.965459	0.489697	high_loss	17.000000	incorrect	number	na
66.455157	0.493007	high_loss	17.000000	incorrect	feedback_arrow	na
66.948164	0.989675	high_loss	17.000000	incorrect	fixation	na
67.937839	1.494436	high_loss	18.000000	correct	?	0.404428
69.432275	0.488520	high_loss	18.000000	correct	number	na
69.920795	0.494148	high_loss	18.000000	correct	feedback_arrow	na
70.414943	0.989818	high_loss	18.000000	correct	fixation	na
71.404762	1.494323	high_loss	19.000000	incorrect	?	0.610374
72.899084	0.488413	high_loss	19.000000	incorrect	number	na
73.387497	0.494128	high_loss	19.000000	incorrect	feedback_arrow	na
73.881625	0.989932	high_loss	19.000000	incorrect	fixation	na
74.871556	1.493297	high_loss	20.000000	incorrect	?	0.405975
76.364853	0.489588	high_loss	20.000000	incorrect	number	na
76.854441	0.494141	high_loss	20.000000	incorrect	feedback_arrow	na
77.348582	1.988997	high_loss	20.000000	incorrect	fixation	na
79.337579	1.494449	high_win	21.000000	incorrect	?	0.429563
80.832028	0.488664	high_win	21.000000	incorrect	number	na
81.320692	0.494136	high_win	21.000000	incorrect	feedback_arrow	na
81.814828	0.988605	high_win	21.000000	incorrect	fixation	na
82.803433	1.494634	high_win	22.000000	correct	?	1.028488
84.298068	0.488482	high_win	22.000000	correct	number	na
84.786550	0.495213	high_win	22.000000	correct	feedback_arrow	na
85.281763	0.988722	high_win	22.000000	correct	fixation	na
86.270485	1.494166	high_win	23.000000	correct	?	0.800237
87.764650	0.488333	high_win	23.000000	correct	number	na
88.252984	0.495161	high_win	23.000000	correct	feedback_arrow	na
88.748145	0.988746	high_win	23.000000	correct	fixation	na
89.736891	1.494417	high_win	24.000000	correct	?	0.628644
91.231308	0.488533	high_win	24.000000	correct	number	na
91.719841	0.495240	high_win	24.000000	correct	feedback_arrow	na
92.215082	0.988259	high_win	24.000000	correct	fixation	na
93.203340	1.494386	high_win	25.000000	correct	?	0.537778
94.697726	0.488533	high_win	25.000000	correct	number	na
95.186259	0.495276	high_win	25.000000	correct	feedback_arrow	na
95.681535	0.988776	high_win	25.000000	correct	fixation	na
96.670312	1.494403	high_win	26.000000	correct	?	0.648460
98.164715	0.488555	high_win	26.000000	correct	number	na
98.653270	0.495345	high_win	26.000000	correct	feedback_arrow	na
99.148615	0.987535	high_win	26.000000	correct	fixation	na
100.136150	1.495531	high_win	27.000000	correct	?	0.433959
101.631681	0.487446	high_win	27.000000	correct	number	na
102.119127	0.495217	high_win	27.000000	correct	feedback_arrow	na
102.614344	0.988805	high_win	27.000000	correct	fixation	na
103.603148	1.494399	high_win	28.000000	incorrect	?	0.449039
105.097548	0.488666	high_win	28.000000	incorrect	number	na
105.586213	0.495297	high_win	28.000000	incorrect	feedback_arrow	na
106.081510	0.987515	high_win	28.000000	incorrect	fixation	na
107.069025	1.495486	high_win	29.000000	incorrect	?	0.478080
108.564511	0.487247	high_win	29.000000	incorrect	number	na
109.051759	0.496305	high_win	29.000000	incorrect	feedback_arrow	na
109.548063	0.999427	high_win	29.000000	incorrect	fixation	na
110.547490	1.487592	high_win	30.000000	correct	?	0.608371
112.035082	0.496258	high_win	30.000000	correct	number	na
112.531340	0.487403	high_win	30.000000	correct	feedback_arrow	na
113.018743	1.995051	high_win	30.000000	correct	fixation	na
115.013795	1.487539	high_loss	31.000000	incorrect	?	0.497076
116.501334	0.496145	high_loss	31.000000	incorrect	number	na
116.997479	0.487329	high_loss	31.000000	incorrect	feedback_arrow	na
117.484808	0.996396	high_loss	31.000000	incorrect	fixation	na
118.481204	1.500086	high_loss	32.000000	correct	?	0.761068
119.981290	0.500132	high_loss	32.000000	correct	number	na
120.481422	0.499111	high_loss	32.000000	correct	feedback_arrow	na
120.980533	0.987458	high_loss	32.000000	correct	fixation	na
121.967990	1.496394	high_loss	33.000000	incorrect	?	0.594554
123.464384	0.500200	high_loss	33.000000	incorrect	number	na
123.964584	0.500091	high_loss	33.000000	incorrect	feedback_arrow	na
124.464675	1.000287	high_loss	33.000000	incorrect	fixation	na
125.464963	1.499543	high_loss	34.000000	incorrect	?	0.656789
126.964506	0.500059	high_loss	34.000000	incorrect	number	na
127.464564	0.500132	high_loss	34.000000	incorrect	feedback_arrow	na
127.964696	0.999362	high_loss	34.000000	incorrect	fixation	na
128.964058	1.500261	high_loss	35.000000	correct	?	0.560050
130.464320	0.500045	high_loss	35.000000	correct	number	na
130.964365	0.500055	high_loss	35.000000	correct	feedback_arrow	na
131.464420	1.000340	high_loss	35.000000	correct	fixation	na
132.464760	1.499514	high_loss	36.000000	incorrect	?	0.522773
133.964274	0.500228	high_loss	36.000000	incorrect	number	na
134.464501	0.500249	high_loss	36.000000	incorrect	feedback_arrow	na
134.964750	0.999391	high_loss	36.000000	incorrect	fixation	na
135.964141	1.500421	high_loss	37.000000	incorrect	?	0.485626
137.464562	0.500244	high_loss	37.000000	incorrect	number	na
137.964806	0.499257	high_loss	37.000000	incorrect	feedback_arrow	na
138.464063	1.000383	high_loss	37.000000	incorrect	fixation	na
139.464446	1.499513	high_loss	38.000000	correct	?	0.326247
140.963960	0.500090	high_loss	38.000000	correct	number	na
141.464050	0.500262	high_loss	38.000000	correct	feedback_arrow	na
141.964312	1.000358	high_loss	38.000000	correct	fixation	na
142.964671	1.499445	high_loss	39.000000	incorrect	?	0.670625
144.464115	0.500197	high_loss	39.000000	incorrect	number	na
144.964313	0.499963	high_loss	39.000000	incorrect	feedback_arrow	na
145.464276	1.000031	high_loss	39.000000	incorrect	fixation	na
146.464306	1.499516	high_loss	40.000000	incorrect	?	0.499368
147.963822	0.500296	high_loss	40.000000	incorrect	number	na
148.464118	0.500248	high_loss	40.000000	incorrect	feedback_arrow	na
148.964367	1.999607	high_loss	40.000000	incorrect	fixation	na
150.963974	1.500464	high_win	41.000000	correct	?	0.330441
152.464438	0.500138	high_win	41.000000	correct	number	na
152.964576	0.499156	high_win	41.000000	correct	feedback_arrow	na
153.463733	1.000375	high_win	41.000000	correct	fixation	na
154.464108	1.499372	high_win	42.000000	incorrect	?	0.629121
155.963480	0.500215	high_win	42.000000	incorrect	number	na
156.463694	0.500486	high_win	42.000000	incorrect	feedback_arrow	na
156.964181	0.999356	high_win	42.000000	incorrect	fixation	na
157.963537	1.500389	high_win	43.000000	correct	?	0.580207
159.463926	0.500271	high_win	43.000000	correct	number	na
159.964197	0.500208	high_win	43.000000	correct	feedback_arrow	na
160.464405	0.999229	high_win	43.000000	correct	fixation	na
161.463633	1.500516	high_win	44.000000	correct	?	0.474724
162.964149	0.500162	high_win	44.000000	correct	number	na
163.464311	0.499271	high_win	44.000000	correct	feedback_arrow	na
163.963582	1.000465	high_win	44.000000	correct	fixation	na
164.964048	1.499397	high_win	45.000000	correct	?	0.577839
166.463445	0.500149	high_win	45.000000	correct	number	na
166.963594	0.500253	high_win	45.000000	correct	feedback_arrow	na
167.463846	1.000100	high_win	45.000000	correct	fixation	na
168.463947	1.499519	high_win	46.000000	incorrect	?	0.415026
169.963466	0.500397	high_win	46.000000	incorrect	number	na
170.463863	0.500248	high_win	46.000000	incorrect	feedback_arrow	na
170.964111	0.999369	high_win	46.000000	incorrect	fixation	na
171.963480	1.500479	high_win	47.000000	correct	?	0.373126
173.463959	0.499242	high_win	47.000000	correct	number	na
173.963201	0.500252	high_win	47.000000	correct	feedback_arrow	na
174.463452	1.000367	high_win	47.000000	correct	fixation	na
175.463819	1.499505	high_win	48.000000	correct	?	0.346717
176.963325	0.500276	high_win	48.000000	correct	number	na
177.463601	0.500347	high_win	48.000000	correct	feedback_arrow	na
177.963948	0.999358	high_win	48.000000	correct	fixation	na
178.963306	1.499862	high_win	49.000000	incorrect	?	0.738677
180.463168	0.500062	high_win	49.000000	incorrect	number	na
180.963230	0.500215	high_win	49.000000	incorrect	feedback_arrow	na
181.463445	1.000395	high_win	49.000000	incorrect	fixation	na
182.463840	1.499147	high_win	50.000000	correct	?	0.629468
183.962986	0.500193	high_win	50.000000	correct	number	na
184.463180	0.500499	high_win	50.000000	correct	feedback_arrow	na
