onset	duration	block_type	trial_number	trial_type	event	response_time
8.010110	1.489369	high_win	1.000000	incorrect	?	0.518978
9.499479	0.496212	high_win	1.000000	incorrect	number	na
9.995691	0.498838	high_win	1.000000	incorrect	feedback_arrow	na
10.494529	0.987571	high_win	1.000000	incorrect	fixation	na
11.482101	1.494798	high_win	2.000000	correct	?	0.515066
12.976899	0.489322	high_win	2.000000	correct	number	na
13.466221	0.493571	high_win	2.000000	correct	feedback_arrow	na
13.959791	0.989822	high_win	2.000000	correct	fixation	na
14.949614	1.493704	high_win	3.000000	correct	?	0.563186
16.443318	0.489153	high_win	3.000000	correct	number	na
16.932470	0.494792	high_win	3.000000	correct	feedback_arrow	na
17.427263	0.988596	high_win	3.000000	correct	fixation	na
18.415858	1.494791	high_win	4.000000	correct	?	0.507159
19.910649	0.489341	high_win	4.000000	correct	number	na
20.399990	0.493647	high_win	4.000000	correct	feedback_arrow	na
20.893637	0.988532	high_win	4.000000	correct	fixation	na
21.882169	1.494874	high_win	5.000000	correct	?	0.248267
23.377043	0.489187	high_win	5.000000	correct	number	na
23.866230	0.493610	high_win	5.000000	correct	feedback_arrow	na
24.359840	0.989818	high_win	5.000000	correct	fixation	na
25.349658	1.493728	high_win	6.000000	correct	?	0.372017
26.843386	0.489335	high_win	6.000000	correct	number	na
27.332721	0.494872	high_win	6.000000	correct	feedback_arrow	na
27.827593	0.988722	high_win	6.000000	correct	fixation	na
28.816315	1.493766	high_win	7.000000	correct	?	0.368422
30.310081	0.489367	high_win	7.000000	correct	number	na
30.799448	0.493687	high_win	7.000000	correct	feedback_arrow	na
31.293135	0.989858	high_win	7.000000	correct	fixation	na
32.282993	1.493691	high_win	8.000000	correct	?	0.290072
33.776684	0.489196	high_win	8.000000	correct	number	na
34.265880	0.494795	high_win	8.000000	correct	feedback_arrow	na
34.760675	0.988465	high_win	8.000000	correct	fixation	na
35.749141	1.494716	high_win	9.000000	incorrect	?	0.344109
37.243856	0.489302	high_win	9.000000	incorrect	number	na
37.733158	0.493641	high_win	9.000000	incorrect	feedback_arrow	na
38.226799	0.989896	high_win	9.000000	incorrect	fixation	na
39.216695	1.493761	high_win	10.000000	incorrect	?	0.473304
40.710456	0.489273	high_win	10.000000	incorrect	number	na
41.199729	0.493680	high_win	10.000000	incorrect	feedback_arrow	na
41.693410	1.989918	high_win	10.000000	incorrect	fixation	na
43.683328	1.493636	high_loss	11.000000	incorrect	?	0.442748
45.176964	0.489211	high_loss	11.000000	incorrect	number	na
45.666175	0.493686	high_loss	11.000000	incorrect	feedback_arrow	na
46.159860	0.989760	high_loss	11.000000	incorrect	fixation	na
47.149621	1.493846	high_loss	12.000000	incorrect	?	0.531445
48.643466	0.489343	high_loss	12.000000	incorrect	number	na
49.132809	0.493629	high_loss	12.000000	incorrect	feedback_arrow	na
49.626438	0.989814	high_loss	12.000000	incorrect	fixation	na
50.616252	1.493679	high_loss	13.000000	incorrect	?	0.558742
52.109931	0.489153	high_loss	13.000000	incorrect	number	na
52.599084	0.493646	high_loss	13.000000	incorrect	feedback_arrow	na
53.092730	0.989746	high_loss	13.000000	incorrect	fixation	na
54.082477	1.493694	high_loss	14.000000	correct	?	0.367497
55.576171	0.490257	high_loss	14.000000	correct	number	na
56.066428	0.493657	high_loss	14.000000	correct	feedback_arrow	na
56.560084	0.989849	high_loss	14.000000	correct	fixation	na
57.549933	1.493668	high_loss	15.000000	incorrect	?	0.375259
59.043601	0.489306	high_loss	15.000000	incorrect	number	na
59.532907	0.493613	high_loss	15.000000	incorrect	feedback_arrow	na
60.026520	0.989862	high_loss	15.000000	incorrect	fixation	na
61.016382	1.493728	high_loss	16.000000	incorrect	?	0.376739
62.510109	0.489082	high_loss	16.000000	incorrect	number	na
62.999191	0.493633	high_loss	16.000000	incorrect	feedback_arrow	na
63.492824	0.989746	high_loss	16.000000	incorrect	fixation	na
64.482570	1.493814	high_loss	17.000000	incorrect	?	0.340978
65.976384	0.489152	high_loss	17.000000	incorrect	number	na
66.465536	0.493571	high_loss	17.000000	incorrect	feedback_arrow	na
66.959107	0.989735	high_loss	17.000000	incorrect	fixation	na
67.948842	1.493726	high_loss	18.000000	correct	?	0.374684
69.442568	0.490360	high_loss	18.000000	correct	number	na
69.932928	0.493325	high_loss	18.000000	correct	feedback_arrow	na
70.426253	0.989792	high_loss	18.000000	correct	fixation	na
71.416045	1.493727	high_loss	19.000000	incorrect	?	0.303855
72.909771	0.489155	high_loss	19.000000	incorrect	number	na
73.398926	0.493626	high_loss	19.000000	incorrect	feedback_arrow	na
73.892552	0.989794	high_loss	19.000000	incorrect	fixation	na
74.882346	1.493728	high_loss	20.000000	correct	?	0.339085
76.376074	0.490460	high_loss	20.000000	correct	number	na
76.866534	0.492465	high_loss	20.000000	correct	feedback_arrow	na
77.358999	1.991061	high_loss	20.000000	correct	fixation	na
79.350060	1.493471	high_win	21.000000	correct	?	0.382246
80.843531	0.489355	high_win	21.000000	correct	number	na
81.332885	0.493686	high_win	21.000000	correct	feedback_arrow	na
81.826571	0.989815	high_win	21.000000	correct	fixation	na
82.816386	1.493801	high_win	22.000000	correct	?	0.443988
84.310188	0.489296	high_win	22.000000	correct	number	na
84.799484	0.493698	high_win	22.000000	correct	feedback_arrow	na
85.293182	0.989828	high_win	22.000000	correct	fixation	na
