onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.017081	0.499000	fixation	1.000000	na	na	na	na	na	na	na	na
8.516081	1.500000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.897000	0.000000
10.016081	0.500000	fixation	2.000000	na	na	na	na	na	na	na	na
10.516081	1.500000	stimulus	2.000000	signal	0.550000	0.550000	correct	no_response	no_response	0.000000	0.000000
12.016081	0.500000	fixation	3.000000	na	na	na	na	na	na	na	na
12.516081	1.499000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.925000	0.000000
14.015081	0.488000	fixation	4.000000	na	na	na	na	na	na	na	na
14.503081	1.496000	stimulus	4.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.011000	0.000000
15.999081	0.488000	fixation	5.000000	na	na	na	na	na	na	na	na
16.487081	1.495000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.992000	0.000000
17.982081	0.488000	fixation	6.000000	na	na	na	na	na	na	na	na
18.470081	1.495000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.967000	0.000000
19.965081	0.488000	fixation	7.000000	na	na	na	na	na	na	na	na
20.453081	1.496000	stimulus	7.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.901000	0.000000
21.949081	0.488000	fixation	8.000000	na	na	na	na	na	na	na	na
22.437081	1.495000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.016000	0.000000
23.932081	0.488000	fixation	9.000000	na	na	na	na	na	na	na	na
24.420081	1.494000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.935000	0.000000
25.914081	0.489000	fixation	10.000000	na	na	na	na	na	na	na	na
26.403081	1.496000	stimulus	10.000000	signal	0.600000	0.594000	correct	no_response	no_response	0.000000	0.000000
27.899081	0.487000	fixation	11.000000	na	na	na	na	na	na	na	na
28.386081	1.495000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.024000	0.000000
29.881081	0.489000	fixation	12.000000	na	na	na	na	na	na	na	na
30.370081	1.495000	stimulus	12.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.000000	0.000000
31.865081	0.488000	fixation	13.000000	na	na	na	na	na	na	na	na
32.353081	1.495000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.071000	0.000000
33.848081	0.488000	fixation	14.000000	na	na	na	na	na	na	na	na
34.336081	1.495000	stimulus	14.000000	signal	0.650000	0.645000	correct	no_response	no_response	0.000000	0.000000
35.831081	0.489000	fixation	15.000000	na	na	na	na	na	na	na	na
36.320081	1.494000	stimulus	15.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.972000	0.000000
37.814081	0.489000	fixation	16.000000	na	na	na	na	na	na	na	na
38.303081	1.495000	stimulus	16.000000	signal	0.700000	0.695000	signal_respond	left	no_response	0.870000	0.000000
39.798081	0.489000	fixation	17.000000	na	na	na	na	na	na	na	na
40.287081	1.493000	stimulus	17.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.664000	0.000000
41.780081	0.490000	fixation	18.000000	na	na	na	na	na	na	na	na
42.270081	1.494000	stimulus	18.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.005000	0.000000
43.764081	0.489000	fixation	19.000000	na	na	na	na	na	na	na	na
44.253081	1.494000	stimulus	19.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.206000	0.000000
45.747081	0.489000	fixation	20.000000	na	na	na	na	na	na	na	na
46.236081	1.494000	stimulus	20.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.158000	0.000000
47.730081	0.490000	fixation	21.000000	na	na	na	na	na	na	na	na
48.220081	1.493000	stimulus	21.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.174000	0.000000
49.713081	0.490000	fixation	22.000000	na	na	na	na	na	na	na	na
50.203081	1.500000	stimulus	22.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.152000	0.000000
51.703081	0.494000	fixation	23.000000	na	na	na	na	na	na	na	na
52.197081	1.500000	stimulus	23.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.035000	0.000000
53.697081	0.490000	fixation	24.000000	na	na	na	na	na	na	na	na
54.187081	1.492000	stimulus	24.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.219000	0.000000
55.679081	0.490000	fixation	25.000000	na	na	na	na	na	na	na	na
56.169081	1.494000	stimulus	25.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.086000	0.000000
57.663081	0.490000	fixation	26.000000	na	na	na	na	na	na	na	na
58.153081	1.493000	stimulus	26.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.039000	0.000000
59.646081	0.490000	fixation	27.000000	na	na	na	na	na	na	na	na
60.136081	1.494000	stimulus	27.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.114000	0.000000
61.630081	0.490000	fixation	28.000000	na	na	na	na	na	na	na	na
62.120081	1.492000	stimulus	28.000000	signal	0.650000	0.643000	correct	no_response	no_response	0.000000	0.000000
63.612081	0.491000	fixation	29.000000	na	na	na	na	na	na	na	na
64.103081	1.493000	stimulus	29.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.101000	0.000000
65.596081	0.490000	fixation	30.000000	na	na	na	na	na	na	na	na
66.086081	1.492000	stimulus	30.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
67.578081	0.491000	fixation	31.000000	na	na	na	na	na	na	na	na
68.069081	1.493000	stimulus	31.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.966000	0.000000
69.562081	0.490000	fixation	32.000000	na	na	na	na	na	na	na	na
70.052081	1.493000	stimulus	32.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.821000	0.000000
71.545081	0.491000	fixation	33.000000	na	na	na	na	na	na	na	na
72.036081	1.493000	stimulus	33.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.374000	0.000000
73.529081	0.491000	fixation	34.000000	na	na	na	na	na	na	na	na
74.020081	1.500000	stimulus	34.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.175000	0.000000
75.520081	0.492000	fixation	35.000000	na	na	na	na	na	na	na	na
76.012081	1.490000	stimulus	35.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.312000	0.000000
77.502081	0.494000	fixation	36.000000	na	na	na	na	na	na	na	na
77.996081	1.489000	stimulus	36.000000	signal	0.700000	0.699000	correct	no_response	no_response	0.000000	0.000000
79.485081	0.493000	fixation	37.000000	na	na	na	na	na	na	na	na
79.978081	1.501000	stimulus	37.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.870000	0.000000
81.479081	0.491000	fixation	38.000000	na	na	na	na	na	na	na	na
81.970081	1.491000	stimulus	38.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.047000	0.000000
83.461081	0.492000	fixation	39.000000	na	na	na	na	na	na	na	na
83.953081	1.492000	stimulus	39.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.216000	0.000000
85.445081	0.491000	fixation	40.000000	na	na	na	na	na	na	na	na
85.936081	1.492000	stimulus	40.000000	signal	0.750000	0.749000	correct	no_response	no_response	0.000000	0.000000
87.428081	0.491000	fixation	41.000000	na	na	na	na	na	na	na	na
87.919081	1.492000	stimulus	41.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.227000	0.000000
89.411081	0.491000	fixation	42.000000	na	na	na	na	na	na	na	na
89.902081	1.492000	stimulus	42.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.359000	0.000000
91.394081	0.491000	fixation	43.000000	na	na	na	na	na	na	na	na
91.885081	1.492000	stimulus	43.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
93.377081	0.493000	fixation	44.000000	na	na	na	na	na	na	na	na
93.870081	1.499000	stimulus	44.000000	signal	0.800000	0.800000	signal_respond	left	no_response	0.837000	0.000000
95.369081	0.491000	fixation	45.000000	na	na	na	na	na	na	na	na
95.860081	1.501000	stimulus	45.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.097000	0.000000
97.361081	0.491000	fixation	46.000000	na	na	na	na	na	na	na	na
97.852081	1.491000	stimulus	46.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.172000	0.000000
99.343081	0.492000	fixation	47.000000	na	na	na	na	na	na	na	na
99.835081	1.492000	stimulus	47.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.243000	0.000000
101.327081	0.492000	fixation	48.000000	na	na	na	na	na	na	na	na
101.819081	1.500000	stimulus	48.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.431000	0.000000
103.319081	0.491000	fixation	49.000000	na	na	na	na	na	na	na	na
103.810081	1.500000	stimulus	49.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.193000	0.000000
105.310081	0.493000	fixation	50.000000	na	na	na	na	na	na	na	na
105.803081	1.490000	stimulus	50.000000	signal	0.750000	0.750000	correct	no_response	no_response	0.000000	0.000000
107.293081	0.492000	fixation	51.000000	na	na	na	na	na	na	na	na
107.785081	1.501000	stimulus	51.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.903000	0.000000
109.286081	0.491000	fixation	52.000000	na	na	na	na	na	na	na	na
109.777081	1.499000	stimulus	52.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.949000	0.000000
111.276081	0.492000	fixation	53.000000	na	na	na	na	na	na	na	na
111.768081	1.501000	stimulus	53.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.270000	0.000000
113.269081	0.490000	fixation	54.000000	na	na	na	na	na	na	na	na
113.759081	1.493000	stimulus	54.000000	signal	0.800000	0.793000	correct	no_response	no_response	0.000000	0.000000
115.252081	0.491000	fixation	55.000000	na	na	na	na	na	na	na	na
115.743081	1.493000	stimulus	55.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.104000	0.000000
117.236081	0.489000	fixation	56.000000	na	na	na	na	na	na	na	na
117.725081	1.493000	stimulus	56.000000	signal	0.850000	0.843000	correct	no_response	no_response	0.000000	0.000000
119.218081	0.491000	fixation	57.000000	na	na	na	na	na	na	na	na
119.709081	1.500000	stimulus	57.000000	signal	0.900000	0.900000	signal_respond	right	no_response	0.989000	0.000000
121.209081	0.493000	fixation	58.000000	na	na	na	na	na	na	na	na
121.702081	1.490000	stimulus	58.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.824000	0.000000
123.192081	0.493000	fixation	59.000000	na	na	na	na	na	na	na	na
123.685081	1.500000	stimulus	59.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.221000	0.000000
125.185081	0.491000	fixation	60.000000	na	na	na	na	na	na	na	na
125.676081	1.493000	stimulus	60.000000	signal	0.850000	0.842000	correct	no_response	no_response	0.000000	0.000000
127.169081	0.489000	fixation	61.000000	na	na	na	na	na	na	na	na
127.658081	1.493000	stimulus	61.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.743000	0.000000
129.151081	0.492000	fixation	62.000000	na	na	na	na	na	na	na	na
129.643081	1.492000	stimulus	62.000000	signal	0.900000	0.893000	signal_respond	right	no_response	1.075000	0.000000
131.135081	0.490000	fixation	63.000000	na	na	na	na	na	na	na	na
131.625081	1.494000	stimulus	63.000000	signal	0.850000	0.843000	signal_respond	left	no_response	1.112000	0.000000
133.119081	0.489000	fixation	64.000000	na	na	na	na	na	na	na	na
133.608081	1.494000	stimulus	64.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.430000	0.000000
135.102081	0.490000	fixation	65.000000	na	na	na	na	na	na	na	na
135.592081	1.499000	stimulus	65.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
137.091081	0.494000	fixation	66.000000	na	na	na	na	na	na	na	na
137.585081	1.500000	stimulus	66.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
139.085081	0.490000	fixation	67.000000	na	na	na	na	na	na	na	na
139.575081	1.493000	stimulus	67.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.850000	0.000000
141.068081	0.490000	fixation	68.000000	na	na	na	na	na	na	na	na
141.558081	1.494000	stimulus	68.000000	signal	0.800000	0.800000	correct	no_response	no_response	0.000000	0.000000
143.052081	0.488000	fixation	69.000000	na	na	na	na	na	na	na	na
143.540081	1.495000	stimulus	69.000000	signal	0.850000	0.845000	correct	no_response	no_response	0.000000	0.000000
145.035081	0.490000	fixation	70.000000	na	na	na	na	na	na	na	na
145.525081	1.493000	stimulus	70.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.124000	0.000000
147.018081	0.489000	fixation	71.000000	na	na	na	na	na	na	na	na
147.507081	1.495000	stimulus	71.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
149.002081	0.489000	fixation	72.000000	na	na	na	na	na	na	na	na
149.491081	1.493000	stimulus	72.000000	signal	0.900000	0.894000	signal_respond	right	left	0.004000	0.506000
150.984081	0.490000	fixation	73.000000	na	na	na	na	na	na	na	na
151.474081	1.494000	stimulus	73.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.640000	0.000000
152.968081	0.488000	fixation	74.000000	na	na	na	na	na	na	na	na
153.456081	1.495000	stimulus	74.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.826000	0.000000
154.951081	0.489000	fixation	75.000000	na	na	na	na	na	na	na	na
155.440081	1.495000	stimulus	75.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.939000	0.000000
156.935081	0.488000	fixation	76.000000	na	na	na	na	na	na	na	na
157.423081	1.496000	stimulus	76.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.059000	0.000000
158.919081	0.488000	fixation	77.000000	na	na	na	na	na	na	na	na
159.407081	1.494000	stimulus	77.000000	signal	0.850000	0.845000	correct	no_response	no_response	0.000000	0.000000
160.901081	0.488000	fixation	78.000000	na	na	na	na	na	na	na	na
161.389081	1.495000	stimulus	78.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.756000	0.000000
162.884081	0.489000	fixation	79.000000	na	na	na	na	na	na	na	na
163.373081	1.496000	stimulus	79.000000	signal	0.900000	0.896000	signal_respond	right	no_response	0.964000	0.000000
164.869081	0.487000	fixation	80.000000	na	na	na	na	na	na	na	na
165.356081	1.495000	stimulus	80.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.946000	0.000000
166.851081	0.488000	fixation	81.000000	na	na	na	na	na	na	na	na
167.339081	1.495000	stimulus	81.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.023000	0.000000
168.834081	0.488000	fixation	82.000000	na	na	na	na	na	na	na	na
169.322081	1.497000	stimulus	82.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.062000	0.000000
170.819081	0.499000	fixation	83.000000	na	na	na	na	na	na	na	na
171.318081	1.500000	stimulus	83.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.952000	0.000000
172.818081	0.488000	fixation	84.000000	na	na	na	na	na	na	na	na
173.306081	1.495000	stimulus	84.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
174.801081	0.488000	fixation	85.000000	na	na	na	na	na	na	na	na
175.289081	1.495000	stimulus	85.000000	signal	0.850000	0.845000	correct	no_response	no_response	0.000000	0.000000
176.784081	0.487000	fixation	86.000000	na	na	na	na	na	na	na	na
177.271081	1.497000	stimulus	86.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.072000	0.000000
178.768081	0.500000	fixation	87.000000	na	na	na	na	na	na	na	na
179.268081	1.499000	stimulus	87.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
180.767081	0.488000	fixation	88.000000	na	na	na	na	na	na	na	na
181.255081	1.496000	stimulus	88.000000	signal	0.900000	0.895000	signal_respond	left	no_response	0.679000	0.000000
182.751081	0.500000	fixation	89.000000	na	na	na	na	na	na	na	na
183.251081	1.500000	stimulus	89.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.705000	0.000000
184.751081	0.500000	fixation	90.000000	na	na	na	na	na	na	na	na
185.251081	1.500000	stimulus	90.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.093000	0.000000
186.751081	0.500000	fixation	91.000000	na	na	na	na	na	na	na	na
187.251081	1.500000	stimulus	91.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.176000	0.000000
188.751081	0.500000	fixation	92.000000	na	na	na	na	na	na	na	na
189.251081	1.500000	stimulus	92.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.088000	0.000000
190.751081	0.500000	fixation	93.000000	na	na	na	na	na	na	na	na
191.251081	1.500000	stimulus	93.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.318000	0.000000
192.751081	0.501000	fixation	94.000000	na	na	na	na	na	na	na	na
193.252081	1.499000	stimulus	94.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.142000	0.000000
194.751081	0.500000	fixation	95.000000	na	na	na	na	na	na	na	na
195.251081	1.500000	stimulus	95.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.192000	0.000000
196.751081	0.500000	fixation	96.000000	na	na	na	na	na	na	na	na
197.251081	1.500000	stimulus	96.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.440000	0.000000
198.751081	0.500000	fixation	97.000000	na	na	na	na	na	na	na	na
199.251081	1.500000	stimulus	97.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.114000	0.000000
200.751081	0.500000	fixation	98.000000	na	na	na	na	na	na	na	na
201.251081	1.500000	stimulus	98.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.015000	0.000000
202.751081	0.500000	fixation	99.000000	na	na	na	na	na	na	na	na
203.251081	1.500000	stimulus	99.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.277000	0.000000
204.751081	0.500000	fixation	100.000000	na	na	na	na	na	na	na	na
205.251081	1.499000	stimulus	100.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.145000	0.000000
206.750081	0.501000	fixation	101.000000	na	na	na	na	na	na	na	na
207.251081	1.499000	stimulus	101.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.937000	0.000000
208.750081	0.501000	fixation	102.000000	na	na	na	na	na	na	na	na
209.251081	1.500000	stimulus	102.000000	signal	0.850000	0.850000	signal_respond	left	no_response	1.219000	0.000000
210.751081	0.499000	fixation	103.000000	na	na	na	na	na	na	na	na
211.250081	1.500000	stimulus	103.000000	signal	0.800000	0.800000	signal_respond	right	no_response	0.936000	0.000000
212.750081	0.501000	fixation	104.000000	na	na	na	na	na	na	na	na
213.251081	1.500000	stimulus	104.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.733000	0.000000
214.751081	0.499000	fixation	105.000000	na	na	na	na	na	na	na	na
215.250081	1.501000	stimulus	105.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.043000	0.000000
216.751081	0.499000	fixation	106.000000	na	na	na	na	na	na	na	na
217.250081	1.500000	stimulus	106.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.870000	0.000000
218.750081	0.500000	fixation	107.000000	na	na	na	na	na	na	na	na
219.250081	1.501000	stimulus	107.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.926000	0.000000
220.751081	0.499000	fixation	108.000000	na	na	na	na	na	na	na	na
221.250081	1.501000	stimulus	108.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.672000	0.000000
222.751081	0.499000	fixation	109.000000	na	na	na	na	na	na	na	na
223.250081	1.500000	stimulus	109.000000	signal	0.750000	0.751000	signal_respond	left	no_response	0.683000	0.000000
224.750081	0.501000	fixation	110.000000	na	na	na	na	na	na	na	na
225.251081	1.499000	stimulus	110.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.990000	0.000000
226.750081	0.501000	fixation	111.000000	na	na	na	na	na	na	na	na
227.251081	1.500000	stimulus	111.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.216000	0.000000
228.751081	0.500000	fixation	112.000000	na	na	na	na	na	na	na	na
229.251081	1.499000	stimulus	112.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.161000	0.000000
230.750081	0.500000	fixation	113.000000	na	na	na	na	na	na	na	na
231.250081	1.500000	stimulus	113.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
232.750081	0.501000	fixation	114.000000	na	na	na	na	na	na	na	na
233.251081	1.499000	stimulus	114.000000	no_signal	0.000000	0.000000	incorrect	left	right	0.171000	0.994000
234.750081	0.500000	fixation	115.000000	na	na	na	na	na	na	na	na
235.250081	1.500000	stimulus	115.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.605000	0.000000
236.750081	0.500000	fixation	116.000000	na	na	na	na	na	na	na	na
237.250081	1.500000	stimulus	116.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.830000	0.000000
238.750081	0.501000	fixation	117.000000	na	na	na	na	na	na	na	na
239.251081	1.499000	stimulus	117.000000	signal	0.700000	0.699000	correct	no_response	no_response	0.000000	0.000000
