onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.033204	0.999701	1.000000	scene	nontarget	correct	0.583824
14.032905	0.999936	1.000000	fixation	nontarget	na	na
15.032841	0.999968	2.000000	scene	nontarget	correct	0.472107
16.032809	1.000015	2.000000	fixation	nontarget	na	na
17.032824	1.000084	3.000000	scene	nontarget	correct	0.493317
18.032908	1.000039	3.000000	fixation	nontarget	na	na
19.032947	0.985795	4.000000	scene	nontarget	correct	0.486572
20.018742	0.997622	4.000000	fixation	nontarget	na	na
21.016364	0.999965	5.000000	scene	nontarget	correct	0.603070
22.016329	0.999806	5.000000	fixation	nontarget	na	na
23.016134	0.999825	6.000000	scene	nontarget	correct	0.469267
24.015959	1.000088	6.000000	fixation	nontarget	na	na
25.016047	0.999021	7.000000	scene	nontarget	correct	0.488295
26.015068	1.000014	7.000000	fixation	nontarget	na	na
27.015082	1.001294	8.000000	scene	nontarget	correct	0.558048
28.016376	0.999626	8.000000	fixation	nontarget	na	na
29.016003	1.000367	9.000000	scene	nontarget	correct	0.437724
30.016370	0.999987	9.000000	fixation	nontarget	na	na
31.016357	0.999993	10.000000	scene	nontarget	correct	0.545508
32.016350	0.998663	10.000000	fixation	nontarget	na	na
33.015013	1.000034	11.000000	scene	nontarget	correct	0.717671
34.015048	0.999987	11.000000	fixation	nontarget	na	na
35.015035	1.000830	12.000000	scene	nontarget	correct	0.774324
36.015864	1.000021	12.000000	fixation	nontarget	na	na
37.015885	0.999147	13.000000	scene	nontarget	correct	0.578219
38.015033	0.999986	13.000000	fixation	nontarget	na	na
39.015019	1.001267	14.000000	scene	target	correct	 NaN
40.016285	0.999569	14.000000	fixation	target	na	na
41.015854	0.999935	15.000000	scene	nontarget	correct	0.483271
42.015789	0.999339	15.000000	fixation	nontarget	na	na
43.015128	1.000698	16.000000	scene	nontarget	correct	0.740911
44.015826	0.999017	16.000000	fixation	nontarget	na	na
45.014843	1.000095	17.000000	scene	nontarget	correct	0.694364
46.014938	1.000109	17.000000	fixation	nontarget	na	na
47.015047	1.000717	18.000000	scene	nontarget	correct	0.834666
48.015763	0.999281	18.000000	fixation	nontarget	na	na
49.015044	0.999908	19.000000	scene	nontarget	correct	0.618091
50.014952	1.000030	19.000000	fixation	nontarget	na	na
51.014981	0.999945	20.000000	scene	nontarget	correct	0.639119
52.014926	1.000758	20.000000	fixation	nontarget	na	na
53.015684	0.999895	21.000000	scene	nontarget	correct	0.666934
54.015579	0.999968	21.000000	fixation	nontarget	na	na
55.015547	0.999409	22.000000	scene	nontarget	correct	0.724167
56.014956	1.000080	22.000000	fixation	nontarget	na	na
57.015036	1.000326	23.000000	scene	nontarget	correct	0.654530
58.015362	1.000023	23.000000	fixation	nontarget	na	na
59.015385	0.999664	24.000000	scene	target	correct	 NaN
60.015049	0.999966	24.000000	fixation	target	na	na
61.015015	0.999956	25.000000	scene	nontarget	correct	0.489019
62.014971	1.000588	25.000000	fixation	nontarget	na	na
63.015559	0.999377	26.000000	scene	target	correct	 NaN
64.014936	1.000570	26.000000	fixation	target	na	na
65.015506	0.999414	27.000000	scene	target	correct	 NaN
66.014920	1.000114	27.000000	fixation	target	na	na
67.015034	1.000397	28.000000	scene	nontarget	correct	0.750248
68.015431	0.999610	28.000000	fixation	nontarget	na	na
69.015041	1.000785	29.000000	scene	nontarget	correct	0.679954
70.015826	0.999278	29.000000	fixation	nontarget	na	na
71.015104	1.000259	30.000000	scene	nontarget	correct	0.529428
72.015364	0.999669	30.000000	fixation	nontarget	na	na
73.015033	0.999965	31.000000	scene	target	correct	 NaN
74.014998	1.000079	31.000000	fixation	target	na	na
75.015077	0.999878	32.000000	scene	nontarget	correct	0.532507
76.014955	1.000169	32.000000	fixation	nontarget	na	na
77.015125	0.999821	33.000000	scene	nontarget	correct	0.675618
78.014945	1.000195	33.000000	fixation	nontarget	na	na
79.015141	0.999711	34.000000	scene	nontarget	correct	0.649182
