onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.016243	0.488000	fixation	1.000000	na	na	na	na	na	na	na	na
8.504243	1.494000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.867000	0.000000
9.998243	0.490000	fixation	2.000000	na	na	na	na	na	na	na	na
10.488243	1.494000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.111000	0.000000
11.982243	0.488000	fixation	3.000000	na	na	na	na	na	na	na	na
12.470243	1.495000	stimulus	3.000000	signal	0.550000	0.550000	correct	no_response	no_response	0.000000	0.000000
13.965243	0.489000	fixation	4.000000	na	na	na	na	na	na	na	na
14.454243	1.494000	stimulus	4.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.119000	0.000000
15.948243	0.489000	fixation	5.000000	na	na	na	na	na	na	na	na
16.437243	1.495000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.206000	0.000000
17.932243	0.489000	fixation	6.000000	na	na	na	na	na	na	na	na
18.421243	1.494000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.055000	0.000000
19.915243	0.489000	fixation	7.000000	na	na	na	na	na	na	na	na
20.404243	1.494000	stimulus	7.000000	signal	0.600000	0.594000	correct	no_response	no_response	0.000000	0.000000
21.898243	0.489000	fixation	8.000000	na	na	na	na	na	na	na	na
22.387243	1.494000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.779000	0.000000
23.881243	0.489000	fixation	9.000000	na	na	na	na	na	na	na	na
24.370243	1.495000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.982000	0.000000
25.865243	0.489000	fixation	10.000000	na	na	na	na	na	na	na	na
26.354243	1.493000	stimulus	10.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.899000	0.000000
27.847243	0.490000	fixation	11.000000	na	na	na	na	na	na	na	na
28.337243	1.493000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.042000	0.000000
29.830243	0.490000	fixation	12.000000	na	na	na	na	na	na	na	na
30.320243	1.494000	stimulus	12.000000	signal	0.650000	0.644000	correct	no_response	no_response	0.000000	0.000000
31.814243	0.489000	fixation	13.000000	na	na	na	na	na	na	na	na
32.303243	1.494000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.053000	0.000000
33.797243	0.490000	fixation	14.000000	na	na	na	na	na	na	na	na
34.287243	1.493000	stimulus	14.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.959000	0.000000
35.780243	0.490000	fixation	15.000000	na	na	na	na	na	na	na	na
