onset	duration	block_type	trial_number	trial_type	event	response_time
8.016452	1.488855	high_win	1.000000	correct	?	0.621618
9.505307	0.494273	high_win	1.000000	correct	number	na
9.999580	0.490117	high_win	1.000000	correct	feedback_arrow	na
10.489697	0.993517	high_win	1.000000	correct	fixation	na
11.483214	1.488911	high_win	2.000000	correct	?	0.416498
12.972125	0.493320	high_win	2.000000	correct	number	na
13.465445	0.489924	high_win	2.000000	correct	feedback_arrow	na
13.955369	0.994575	high_win	2.000000	correct	fixation	na
14.949944	1.488859	high_win	3.000000	correct	?	0.480858
16.438803	0.493359	high_win	3.000000	correct	number	na
16.932163	0.489986	high_win	3.000000	correct	feedback_arrow	na
17.422148	0.993291	high_win	3.000000	correct	fixation	na
18.415439	1.489996	high_win	4.000000	correct	?	0.487572
19.905435	0.493336	high_win	4.000000	correct	number	na
20.398771	0.489815	high_win	4.000000	correct	feedback_arrow	na
20.888587	0.994169	high_win	4.000000	correct	fixation	na
21.882755	1.490048	high_win	5.000000	incorrect	?	0.511615
23.372803	0.493308	high_win	5.000000	incorrect	number	na
23.866111	0.490098	high_win	5.000000	incorrect	feedback_arrow	na
24.356209	0.993429	high_win	5.000000	incorrect	fixation	na
25.349637	1.488859	high_win	6.000000	incorrect	?	0.351961
26.838496	0.494495	high_win	6.000000	incorrect	number	na
27.332991	0.488851	high_win	6.000000	incorrect	feedback_arrow	na
27.821842	0.994476	high_win	6.000000	incorrect	fixation	na
28.816317	1.488864	high_win	7.000000	correct	?	0.506257
30.305182	0.494686	high_win	7.000000	correct	number	na
30.799868	0.488835	high_win	7.000000	correct	feedback_arrow	na
31.288703	0.994603	high_win	7.000000	correct	fixation	na
32.283307	1.488873	high_win	8.000000	incorrect	?	0.568573
33.772180	0.493342	high_win	8.000000	incorrect	number	na
34.265522	0.490134	high_win	8.000000	incorrect	feedback_arrow	na
34.755656	0.993336	high_win	8.000000	incorrect	fixation	na
35.748992	1.490105	high_win	9.000000	correct	?	0.418023
37.239097	0.493363	high_win	9.000000	correct	number	na
37.732461	0.490116	high_win	9.000000	correct	feedback_arrow	na
38.222577	0.993319	high_win	9.000000	correct	fixation	na
39.215895	1.489992	high_win	10.000000	correct	?	0.477520
40.705888	0.493318	high_win	10.000000	correct	number	na
41.199205	0.488858	high_win	10.000000	correct	feedback_arrow	na
41.688064	1.994482	high_win	10.000000	correct	fixation	na
43.682546	1.490114	high_loss	11.000000	incorrect	?	0.473263
45.172660	0.493368	high_loss	11.000000	incorrect	number	na
45.666028	0.488882	high_loss	11.000000	incorrect	feedback_arrow	na
46.154910	0.994450	high_loss	11.000000	incorrect	fixation	na
47.149360	1.488857	high_loss	12.000000	incorrect	?	0.603184
48.638217	0.494494	high_loss	12.000000	incorrect	number	na
49.132711	0.488835	high_loss	12.000000	incorrect	feedback_arrow	na
49.621546	0.994343	high_loss	12.000000	incorrect	fixation	na
50.615888	1.488851	high_loss	13.000000	correct	?	0.504180
52.104740	0.494491	high_loss	13.000000	correct	number	na
52.599230	0.488869	high_loss	13.000000	correct	feedback_arrow	na
53.088099	0.994405	high_loss	13.000000	correct	fixation	na
54.082503	1.488873	high_loss	14.000000	correct	?	0.551163
55.571377	0.494498	high_loss	14.000000	correct	number	na
56.065875	0.488681	high_loss	14.000000	correct	feedback_arrow	na
56.554556	0.994433	high_loss	14.000000	correct	fixation	na
57.548988	1.488827	high_loss	15.000000	incorrect	?	0.552619
59.037816	0.494496	high_loss	15.000000	incorrect	number	na
59.532312	0.490115	high_loss	15.000000	incorrect	feedback_arrow	na
60.022427	0.993865	high_loss	15.000000	incorrect	fixation	na
61.016292	1.488909	high_loss	16.000000	incorrect	?	0.454098
62.505201	0.494249	high_loss	16.000000	incorrect	number	na
62.999450	0.488872	high_loss	16.000000	incorrect	feedback_arrow	na
63.488322	0.994448	high_loss	16.000000	incorrect	fixation	na
64.482770	1.488845	high_loss	17.000000	incorrect	?	0.004730
65.971615	0.494504	high_loss	17.000000	incorrect	number	na
66.466119	0.488846	high_loss	17.000000	incorrect	feedback_arrow	na
66.954965	0.994457	high_loss	17.000000	incorrect	fixation	na
67.949422	1.488858	high_loss	18.000000	correct	?	0.792112
69.438280	0.494470	high_loss	18.000000	correct	number	na
69.932750	0.488612	high_loss	18.000000	correct	feedback_arrow	na
70.421362	0.994446	high_loss	18.000000	correct	fixation	na
71.415808	1.488882	high_loss	19.000000	incorrect	?	0.620806
72.904690	0.494498	high_loss	19.000000	incorrect	number	na
73.399188	0.488872	high_loss	19.000000	incorrect	feedback_arrow	na
73.888059	0.994483	high_loss	19.000000	incorrect	fixation	na
74.882543	1.488863	high_loss	20.000000	incorrect	?	0.538004
76.371406	0.494479	high_loss	20.000000	incorrect	number	na
76.865884	0.488849	high_loss	20.000000	incorrect	feedback_arrow	na
77.354734	1.994448	high_loss	20.000000	incorrect	fixation	na
79.349182	1.488815	high_win	21.000000	correct	?	0.666668
80.837997	0.494994	high_win	21.000000	correct	number	na
81.332991	0.499769	high_win	21.000000	correct	feedback_arrow	na
81.832760	1.000158	high_win	21.000000	correct	fixation	na
82.832918	1.499984	high_win	22.000000	correct	?	0.746351
84.332902	0.500185	high_win	22.000000	correct	number	na
84.833087	0.499667	high_win	22.000000	correct	feedback_arrow	na
85.332755	0.988912	high_win	22.000000	correct	fixation	na
86.321667	1.494517	high_win	23.000000	incorrect	?	0.877748
87.816184	0.488875	high_win	23.000000	incorrect	number	na
88.305059	0.494481	high_win	23.000000	incorrect	feedback_arrow	na
88.799540	0.999778	high_win	23.000000	incorrect	fixation	na
89.799317	1.488823	high_win	24.000000	correct	?	0.642565
91.288140	0.494458	high_win	24.000000	correct	number	na
91.782598	0.488872	high_win	24.000000	correct	feedback_arrow	na
92.271470	0.994447	high_win	24.000000	correct	fixation	na
93.265917	1.488798	high_win	25.000000	correct	?	0.551583
94.754715	0.494502	high_win	25.000000	correct	number	na
95.249217	0.488919	high_win	25.000000	correct	feedback_arrow	na
95.738136	0.994481	high_win	25.000000	correct	fixation	na
96.732618	1.488917	high_win	26.000000	correct	?	0.578119
98.221535	0.494503	high_win	26.000000	correct	number	na
98.716038	0.499736	high_win	26.000000	correct	feedback_arrow	na
99.215774	0.988834	high_win	26.000000	correct	fixation	na
100.204608	1.494486	high_win	27.000000	incorrect	?	0.497670
101.699094	0.488888	high_win	27.000000	incorrect	number	na
102.187981	0.494495	high_win	27.000000	incorrect	feedback_arrow	na
102.682476	0.988905	high_win	27.000000	incorrect	fixation	na
103.671381	1.494466	high_win	28.000000	correct	?	0.794554
105.165846	0.488849	high_win	28.000000	correct	number	na
105.654696	0.494491	high_win	28.000000	correct	feedback_arrow	na
106.149186	0.988870	high_win	28.000000	correct	fixation	na
107.138056	1.494442	high_win	29.000000	correct	?	0.534982
108.632498	0.488890	high_win	29.000000	correct	number	na
109.121388	0.494501	high_win	29.000000	correct	feedback_arrow	na
109.615889	1.000631	high_win	29.000000	correct	fixation	na
110.616520	1.499582	high_win	30.000000	incorrect	?	0.783609
112.116102	0.500261	high_win	30.000000	incorrect	number	na
112.616362	0.499565	high_win	30.000000	incorrect	feedback_arrow	na
113.115927	2.000625	high_win	30.000000	incorrect	fixation	na
115.116552	1.499518	high_loss	31.000000	incorrect	?	0.448118
116.616071	0.499661	high_loss	31.000000	incorrect	number	na
117.115732	0.488860	high_loss	31.000000	incorrect	feedback_arrow	na
117.604592	0.994470	high_loss	31.000000	incorrect	fixation	na
118.599061	1.488855	high_loss	32.000000	incorrect	?	0.470404
120.087917	0.495126	high_loss	32.000000	incorrect	number	na
120.583042	0.499528	high_loss	32.000000	incorrect	feedback_arrow	na
121.082571	1.000596	high_loss	32.000000	incorrect	fixation	na
122.083166	1.499591	high_loss	33.000000	incorrect	?	0.301648
123.582758	0.499692	high_loss	33.000000	incorrect	number	na
124.082450	0.500619	high_loss	33.000000	incorrect	feedback_arrow	na
124.583069	0.999563	high_loss	33.000000	incorrect	fixation	na
125.582632	1.500658	high_loss	34.000000	incorrect	?	0.004770
127.083290	0.499629	high_loss	34.000000	incorrect	number	na
127.582918	0.499560	high_loss	34.000000	incorrect	feedback_arrow	na
128.082478	1.000594	high_loss	34.000000	incorrect	fixation	na
129.083072	1.499636	high_loss	35.000000	correct	?	0.649287
130.582708	0.500555	high_loss	35.000000	correct	number	na
131.083262	0.499597	high_loss	35.000000	correct	feedback_arrow	na
131.582860	1.000410	high_loss	35.000000	correct	fixation	na
132.583270	1.499565	high_loss	36.000000	correct	?	0.563907
134.082835	0.500489	high_loss	36.000000	correct	number	na
134.583324	0.499561	high_loss	36.000000	correct	feedback_arrow	na
135.082885	0.999945	high_loss	36.000000	correct	fixation	na
136.082830	1.500466	high_loss	37.000000	incorrect	?	0.410337
137.583296	0.499614	high_loss	37.000000	incorrect	number	na
138.082910	0.500016	high_loss	37.000000	incorrect	feedback_arrow	na
