onset	duration	trial_number	trial_type	frame_number	time_of_response
8.066866	0.049917	1.000000	nontarget	1.000000	na
8.116783	0.049788	1.000000	nontarget	2.000000	na
8.166571	0.049620	1.000000	nontarget	3.000000	na
8.216191	0.050154	1.000000	nontarget	4.000000	na
8.266345	0.050499	1.000000	nontarget	5.000000	na
8.316845	0.049478	1.000000	nontarget	6.000000	na
8.366322	0.050609	1.000000	nontarget	7.000000	na
8.416931	0.050099	1.000000	nontarget	8.000000	na
8.467030	0.049861	1.000000	nontarget	9.000000	na
8.516890	0.049924	1.000000	nontarget	10.000000	na
8.566814	0.049547	1.000000	nontarget	11.000000	na
8.616361	0.050852	1.000000	nontarget	12.000000	na
8.667214	0.049199	1.000000	nontarget	13.000000	na
8.716413	0.050002	1.000000	nontarget	14.000000	na
8.766415	0.050173	1.000000	nontarget	15.000000	na
8.816588	0.050199	1.000000	nontarget	16.000000	8.823133
8.866787	0.049389	2.000000	nontarget	1.000000	8.873623
8.916176	0.050562	2.000000	nontarget	2.000000	na
8.966738	0.049401	2.000000	nontarget	3.000000	na
9.016139	0.050652	2.000000	nontarget	4.000000	na
9.066791	0.050446	2.000000	nontarget	5.000000	na
9.117237	0.049553	2.000000	nontarget	6.000000	na
9.166789	0.049989	2.000000	nontarget	7.000000	na
9.216778	0.050002	2.000000	nontarget	8.000000	na
9.266780	0.050017	2.000000	nontarget	9.000000	na
9.316797	0.049663	2.000000	nontarget	10.000000	na
9.366460	0.049538	2.000000	nontarget	11.000000	na
9.415998	0.050615	2.000000	nontarget	12.000000	9.422477
9.466613	0.050256	2.000000	nontarget	13.000000	na
9.516869	0.049686	2.000000	nontarget	14.000000	na
9.566555	0.049672	2.000000	nontarget	15.000000	na
9.616226	0.050260	2.000000	nontarget	16.000000	na
9.666487	0.050347	3.000000	nontarget	1.000000	na
9.716834	0.049941	3.000000	nontarget	2.000000	na
9.766775	0.050220	3.000000	nontarget	3.000000	na
9.816995	0.050007	3.000000	nontarget	4.000000	na
9.867002	0.049264	3.000000	nontarget	5.000000	na
9.916266	0.050072	3.000000	nontarget	6.000000	na
9.966338	0.050114	3.000000	nontarget	7.000000	na
10.016452	0.049746	3.000000	nontarget	8.000000	na
10.066198	0.050743	3.000000	nontarget	9.000000	na
10.116941	0.050126	3.000000	nontarget	10.000000	na
10.167067	0.049527	3.000000	nontarget	11.000000	10.173645
10.216593	0.049492	3.000000	nontarget	12.000000	na
10.266085	0.050435	3.000000	nontarget	13.000000	na
10.316520	0.049490	3.000000	nontarget	14.000000	na
10.366010	0.050720	3.000000	nontarget	15.000000	na
10.416730	0.049831	3.000000	nontarget	16.000000	na
