onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.015852	0.501000	fixation	1.000000	na	na	na	na	na	na	na	na
8.516852	1.499000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.607000	0.000000
10.015852	0.501000	fixation	2.000000	na	na	na	na	na	na	na	na
10.516852	1.499000	stimulus	2.000000	signal	0.650000	0.650000	signal_respond	left	no_response	0.707000	0.000000
12.015852	0.501000	fixation	3.000000	na	na	na	na	na	na	na	na
12.516852	1.499000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.755000	0.000000
14.015852	0.501000	fixation	4.000000	na	na	na	na	na	na	na	na
14.516852	1.499000	stimulus	4.000000	signal	0.600000	0.600000	correct	no_response	no_response	0.000000	0.000000
16.015852	0.500000	fixation	5.000000	na	na	na	na	na	na	na	na
16.515852	1.500000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.842000	0.000000
18.015852	0.500000	fixation	6.000000	na	na	na	na	na	na	na	na
18.515852	1.500000	stimulus	6.000000	signal	0.650000	0.650000	correct	no_response	no_response	0.000000	0.000000
20.015852	0.500000	fixation	7.000000	na	na	na	na	na	na	na	na
20.515852	1.500000	stimulus	7.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.894000	0.000000
22.015852	0.500000	fixation	8.000000	na	na	na	na	na	na	na	na
22.515852	1.499000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.192000	0.000000
24.014852	0.501000	fixation	9.000000	na	na	na	na	na	na	na	na
24.515852	1.499000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.009000	0.000000
26.014852	0.501000	fixation	10.000000	na	na	na	na	na	na	na	na
26.515852	1.499000	stimulus	10.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.090000	0.000000
28.014852	0.501000	fixation	11.000000	na	na	na	na	na	na	na	na
28.515852	1.499000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.966000	0.000000
30.014852	0.501000	fixation	12.000000	na	na	na	na	na	na	na	na
30.515852	1.499000	stimulus	12.000000	signal	0.700000	0.700000	correct	no_response	no_response	0.000000	0.000000
32.014852	0.501000	fixation	13.000000	na	na	na	na	na	na	na	na
32.515852	1.499000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.641000	0.000000
34.014852	0.501000	fixation	14.000000	na	na	na	na	na	na	na	na
34.515852	1.499000	stimulus	14.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.174000	0.000000
36.014852	0.501000	fixation	15.000000	na	na	na	na	na	na	na	na
36.515852	1.499000	stimulus	15.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.114000	0.000000
38.014852	0.501000	fixation	16.000000	na	na	na	na	na	na	na	na
38.515852	1.499000	stimulus	16.000000	signal	0.750000	0.749000	correct	no_response	no_response	0.000000	0.000000
40.014852	0.501000	fixation	17.000000	na	na	na	na	na	na	na	na
40.515852	1.499000	stimulus	17.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.708000	0.000000
42.014852	0.501000	fixation	18.000000	na	na	na	na	na	na	na	na
42.515852	1.499000	stimulus	18.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.049000	0.000000
44.014852	0.501000	fixation	19.000000	na	na	na	na	na	na	na	na
44.515852	1.499000	stimulus	19.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.198000	0.000000
46.014852	0.501000	fixation	20.000000	na	na	na	na	na	na	na	na
46.515852	1.499000	stimulus	20.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.920000	0.000000
48.014852	0.501000	fixation	21.000000	na	na	na	na	na	na	na	na
48.515852	1.499000	stimulus	21.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.011000	0.000000
50.014852	0.501000	fixation	22.000000	na	na	na	na	na	na	na	na
50.515852	1.499000	stimulus	22.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.222000	0.000000
52.014852	0.501000	fixation	23.000000	na	na	na	na	na	na	na	na
52.515852	1.499000	stimulus	23.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.055000	0.000000
54.014852	0.501000	fixation	24.000000	na	na	na	na	na	na	na	na
54.515852	1.499000	stimulus	24.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.261000	0.000000
56.014852	0.500000	fixation	25.000000	na	na	na	na	na	na	na	na
56.514852	1.500000	stimulus	25.000000	signal	0.800000	0.801000	correct	no_response	no_response	0.000000	0.000000
58.014852	0.500000	fixation	26.000000	na	na	na	na	na	na	na	na
58.514852	1.500000	stimulus	26.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.707000	0.000000
60.014852	0.501000	fixation	27.000000	na	na	na	na	na	na	na	na
60.515852	1.499000	stimulus	27.000000	signal	0.850000	0.849000	correct	no_response	no_response	0.000000	0.000000
62.014852	0.501000	fixation	28.000000	na	na	na	na	na	na	na	na
62.515852	1.499000	stimulus	28.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.962000	0.000000
64.014852	0.501000	fixation	29.000000	na	na	na	na	na	na	na	na
64.515852	1.499000	stimulus	29.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.265000	0.000000
66.014852	0.501000	fixation	30.000000	na	na	na	na	na	na	na	na
66.515852	1.499000	stimulus	30.000000	no_signal	0.000000	0.000000	not_quick_enough	no_response	no_response	0.000000	0.000000
68.014852	0.501000	fixation	31.000000	na	na	na	na	na	na	na	na
68.515852	1.499000	stimulus	31.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.615000	0.000000
70.014852	0.500000	fixation	32.000000	na	na	na	na	na	na	na	na
70.514852	1.500000	stimulus	32.000000	signal	0.900000	0.900000	signal_respond	right	no_response	0.520000	0.000000
72.014852	0.501000	fixation	33.000000	na	na	na	na	na	na	na	na
72.515852	1.499000	stimulus	33.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.821000	0.000000
74.014852	0.500000	fixation	34.000000	na	na	na	na	na	na	na	na
74.514852	1.500000	stimulus	34.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.975000	0.000000
76.014852	0.500000	fixation	35.000000	na	na	na	na	na	na	na	na
76.514852	1.501000	stimulus	35.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.944000	0.000000
78.015852	0.499000	fixation	36.000000	na	na	na	na	na	na	na	na
78.514852	1.500000	stimulus	36.000000	signal	0.850000	0.850000	correct	no_response	no_response	0.000000	0.000000
80.014852	0.500000	fixation	37.000000	na	na	na	na	na	na	na	na
80.514852	1.500000	stimulus	37.000000	signal	0.900000	0.900000	signal_respond	left	no_response	0.645000	0.000000
82.014852	0.500000	fixation	38.000000	na	na	na	na	na	na	na	na
82.514852	1.500000	stimulus	38.000000	signal	0.850000	0.850000	signal_respond	left	no_response	0.950000	0.000000
84.014852	0.500000	fixation	39.000000	na	na	na	na	na	na	na	na
84.514852	1.500000	stimulus	39.000000	signal	0.800000	0.800000	signal_respond	left	no_response	0.982000	0.000000
86.014852	0.501000	fixation	40.000000	na	na	na	na	na	na	na	na
86.515852	1.499000	stimulus	40.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.975000	0.000000
88.014852	0.500000	fixation	41.000000	na	na	na	na	na	na	na	na
