onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.030761	1.000038	1.000000	scene	nontarget	correct	0.671035
14.030799	1.000306	1.000000	fixation	nontarget	na	na
15.031105	1.000050	2.000000	scene	nontarget	correct	0.512986
16.031155	1.000082	2.000000	fixation	nontarget	na	na
17.031237	0.999062	3.000000	scene	nontarget	correct	0.549585
18.030300	1.000669	3.000000	fixation	nontarget	na	na
19.030968	1.000058	4.000000	scene	nontarget	correct	0.551981
20.031026	1.000067	4.000000	fixation	nontarget	na	na
21.031093	1.000072	5.000000	scene	nontarget	correct	0.503940
22.031165	0.999071	5.000000	fixation	nontarget	na	na
23.030236	1.000054	6.000000	scene	nontarget	correct	0.472111
24.030290	1.000085	6.000000	fixation	nontarget	na	na
25.030374	0.999909	7.000000	scene	target	correct	 NaN
26.030283	1.000702	7.000000	fixation	target	na	na
27.030985	1.000047	8.000000	scene	nontarget	correct	0.247038
28.031032	1.000075	8.000000	fixation	nontarget	na	na
29.031107	1.000063	9.000000	scene	nontarget	correct	0.664158
30.031171	0.999862	9.000000	fixation	nontarget	na	na
31.031032	1.000088	10.000000	scene	nontarget	correct	0.660280
32.031121	1.000119	10.000000	fixation	nontarget	na	na
33.031240	0.999070	11.000000	scene	nontarget	correct	0.549998
34.030311	1.000084	11.000000	fixation	nontarget	na	na
35.030395	1.000065	12.000000	scene	nontarget	correct	0.571840
36.030460	1.000098	12.000000	fixation	nontarget	na	na
37.030559	1.000102	13.000000	scene	nontarget	correct	0.761497
38.030660	0.999811	13.000000	fixation	nontarget	na	na
39.030472	1.000286	14.000000	scene	nontarget	correct	0.526051
40.030757	1.000057	14.000000	fixation	nontarget	na	na
41.030814	1.000050	15.000000	scene	nontarget	correct	0.586237
42.030864	1.000082	15.000000	fixation	nontarget	na	na
43.030946	1.000070	16.000000	scene	nontarget	correct	0.727712
44.031016	1.000072	16.000000	fixation	nontarget	na	na
45.031089	0.999841	17.000000	scene	nontarget	correct	0.745028
46.030930	1.000087	17.000000	fixation	nontarget	na	na
47.031017	0.999439	18.000000	scene	target	correct	 NaN
48.030455	1.000103	18.000000	fixation	target	na	na
49.030558	1.000085	19.000000	scene	nontarget	correct	0.354678
50.030644	1.000095	19.000000	fixation	nontarget	na	na
51.030739	1.000065	20.000000	scene	nontarget	correct	0.562661
52.030804	1.000072	20.000000	fixation	nontarget	na	na
53.030876	1.000046	21.000000	scene	nontarget	correct	0.556820
54.030922	1.000073	21.000000	fixation	nontarget	na	na
55.030995	0.999037	22.000000	scene	nontarget	correct	0.701943
56.030032	1.000055	22.000000	fixation	nontarget	na	na
57.030087	1.000034	23.000000	scene	nontarget	correct	0.763062
58.030121	1.000565	23.000000	fixation	nontarget	na	na
59.030686	1.000223	24.000000	scene	nontarget	correct	0.613756
60.030910	0.999987	24.000000	fixation	nontarget	na	na
61.030897	0.999746	25.000000	scene	nontarget	correct	1.135520
62.030642	1.000073	25.000000	fixation	nontarget	na	na
63.030715	0.998937	26.000000	scene	target	incorrect	0.365104
64.029652	1.001252	26.000000	fixation	target	na	na
65.030904	0.999899	27.000000	scene	nontarget	correct	0.616173
66.030804	1.000061	27.000000	fixation	nontarget	na	na
67.030864	1.000043	28.000000	scene	nontarget	correct	0.589372
68.030907	0.998978	28.000000	fixation	nontarget	na	na
69.029885	1.001038	29.000000	scene	nontarget	correct	0.547488
70.030923	0.998887	29.000000	fixation	nontarget	na	na
71.029810	1.001047	30.000000	scene	nontarget	correct	0.549836
72.030857	0.998975	30.000000	fixation	nontarget	na	na
73.029832	1.000582	31.000000	scene	nontarget	correct	0.488720
74.030414	1.000505	31.000000	fixation	nontarget	na	na
75.030919	0.999228	32.000000	scene	nontarget	correct	0.479130
76.030147	0.999465	32.000000	fixation	nontarget	na	na
77.029611	0.999898	33.000000	scene	nontarget	correct	0.353857
78.029510	1.001071	33.000000	fixation	nontarget	na	na
79.030581	0.998919	34.000000	scene	nontarget	correct	0.556381
80.029500	1.000047	34.000000	fixation	nontarget	na	na
81.029547	1.001059	35.000000	scene	nontarget	correct	0.615602
82.030606	0.998967	35.000000	fixation	nontarget	na	na
83.029573	1.000796	36.000000	scene	nontarget	correct	0.566216
84.030370	1.000080	36.000000	fixation	nontarget	na	na
85.030450	0.999158	37.000000	scene	nontarget	correct	0.504854
86.029608	1.000734	37.000000	fixation	nontarget	na	na
87.030342	1.000064	38.000000	scene	nontarget	correct	0.497519
88.030406	1.000056	38.000000	fixation	nontarget	na	na
89.030462	0.998935	39.000000	scene	nontarget	correct	0.564241
90.029397	1.001030	39.000000	fixation	nontarget	na	na
91.030427	0.998983	40.000000	scene	nontarget	correct	0.581158
92.029410	0.999996	40.000000	fixation	nontarget	na	na
93.029406	0.999989	41.000000	scene	nontarget	correct	0.674748
94.029395	1.000006	41.000000	fixation	nontarget	na	na
95.029401	0.999993	42.000000	scene	nontarget	correct	0.738683
96.029393	1.000012	42.000000	fixation	nontarget	na	na
97.029405	1.000131	43.000000	scene	target	correct	 NaN
98.029537	1.000606	43.000000	fixation	target	na	na
99.030143	0.999081	44.000000	scene	nontarget	correct	0.369874
100.029223	1.001096	44.000000	fixation	nontarget	na	na
101.030319	0.999006	45.000000	scene	nontarget	correct	0.537702
102.029325	1.000002	45.000000	fixation	nontarget	na	na
103.029327	0.999987	46.000000	scene	nontarget	correct	0.428497
104.029314	1.000006	46.000000	fixation	nontarget	na	na
105.029320	1.000002	47.000000	scene	target	incorrect	0.522174
106.029322	1.000017	47.000000	fixation	target	na	na
107.029339	1.000036	48.000000	scene	nontarget	correct	0.606240
108.029375	1.000539	48.000000	fixation	nontarget	na	na
109.029913	0.999706	49.000000	scene	nontarget	correct	0.728553
110.029619	0.999997	49.000000	fixation	nontarget	na	na
111.029617	0.999911	50.000000	scene	nontarget	correct	0.492068
112.029528	0.999888	50.000000	fixation	nontarget	na	na
113.029416	1.000008	51.000000	scene	nontarget	correct	0.477858
114.029424	1.000002	51.000000	fixation	nontarget	na	na
115.029426	1.000021	52.000000	scene	nontarget	correct	0.444480
116.029447	1.000007	52.000000	fixation	nontarget	na	na
117.029454	1.000007	53.000000	scene	nontarget	correct	0.424987
118.029461	1.000202	53.000000	fixation	nontarget	na	na
119.029663	0.999989	54.000000	scene	nontarget	correct	0.677513
120.029652	1.000003	54.000000	fixation	nontarget	na	na
121.029655	1.000020	55.000000	scene	nontarget	correct	0.688687
122.029675	1.000020	55.000000	fixation	nontarget	na	na
123.029695	0.999996	56.000000	scene	nontarget	correct	0.830557
124.029691	1.000002	56.000000	fixation	nontarget	na	na
125.029693	0.999991	57.000000	scene	nontarget	correct	0.553473
126.029683	1.000019	57.000000	fixation	nontarget	na	na
127.029703	1.000007	58.000000	scene	nontarget	correct	0.614017
128.029710	1.000011	58.000000	fixation	nontarget	na	na
129.029720	0.999835	59.000000	scene	target	correct	 NaN
130.029556	0.999955	59.000000	fixation	target	na	na
131.029511	1.000000	60.000000	scene	nontarget	correct	0.322896
132.029511	0.999988	60.000000	fixation	nontarget	na	na
133.029499	1.000028	61.000000	scene	nontarget	correct	0.432455
134.029527	1.000025	61.000000	fixation	nontarget	na	na
135.029553	0.999869	62.000000	scene	target	correct	 NaN
136.029422	1.000025	62.000000	fixation	target	na	na
137.029446	0.999979	63.000000	scene	nontarget	correct	0.383405
138.029425	0.999972	63.000000	fixation	nontarget	na	na
139.029398	1.000019	64.000000	scene	nontarget	correct	0.623577
140.029417	1.000046	64.000000	fixation	nontarget	na	na
141.029463	1.000042	65.000000	scene	nontarget	correct	0.488521
142.029505	1.000018	65.000000	fixation	nontarget	na	na
143.029523	0.999998	66.000000	scene	nontarget	correct	0.960511
144.029521	1.000031	66.000000	fixation	nontarget	na	na
145.029553	1.000002	67.000000	scene	nontarget	correct	0.581825
146.029554	1.000010	67.000000	fixation	nontarget	na	na
147.029564	0.999905	68.000000	scene	target	correct	 NaN
148.029469	1.000093	68.000000	fixation	target	na	na
149.029562	0.999992	69.000000	scene	nontarget	correct	0.317738
150.029553	1.000045	69.000000	fixation	nontarget	na	na
151.029598	0.999069	70.000000	scene	nontarget	correct	0.604988
152.028667	1.000760	70.000000	fixation	nontarget	na	na
153.029427	1.000060	71.000000	scene	nontarget	correct	0.559910
154.029487	1.000019	71.000000	fixation	nontarget	na	na
155.029507	1.000042	72.000000	scene	nontarget	correct	0.695057
156.029548	0.999806	72.000000	fixation	nontarget	na	na
157.029354	1.000031	73.000000	scene	nontarget	correct	0.650070
158.029384	1.000064	73.000000	fixation	nontarget	na	na
159.029449	1.000059	74.000000	scene	nontarget	correct	0.566490
160.029507	0.999790	74.000000	fixation	nontarget	na	na
161.029297	1.000038	75.000000	scene	nontarget	correct	0.518256
162.029335	1.000050	75.000000	fixation	nontarget	na	na
163.029385	1.000030	76.000000	scene	nontarget	correct	0.443653
164.029415	1.000057	76.000000	fixation	nontarget	na	na
165.029472	0.999781	77.000000	scene	nontarget	correct	0.502596
166.029253	1.000069	77.000000	fixation	nontarget	na	na
167.029323	1.000061	78.000000	scene	nontarget	correct	0.448857
168.029384	1.000062	78.000000	fixation	nontarget	na	na
169.029446	0.999683	79.000000	scene	nontarget	correct	0.481502
170.029130	1.000006	79.000000	fixation	nontarget	na	na
171.029136	1.000001	80.000000	scene	nontarget	correct	0.345623
172.029137	0.999841	80.000000	fixation	nontarget	na	na
173.028977	0.999969	81.000000	scene	nontarget	correct	0.593575
174.028946	1.000011	81.000000	fixation	nontarget	na	na
175.028957	0.999985	82.000000	scene	nontarget	correct	0.502997
176.028942	1.000009	82.000000	fixation	nontarget	na	na
177.028951	0.999992	83.000000	scene	nontarget	correct	0.527203
178.028943	1.000016	83.000000	fixation	nontarget	na	na
179.028959	0.999998	84.000000	scene	nontarget	correct	0.539056
180.028957	1.000034	84.000000	fixation	nontarget	na	na
181.028991	0.999967	85.000000	scene	nontarget	correct	0.784921
182.028958	1.000042	85.000000	fixation	nontarget	na	na
183.029000	0.999997	86.000000	scene	nontarget	correct	0.663524
184.028997	0.999990	86.000000	fixation	nontarget	na	na
185.028987	0.999995	87.000000	scene	nontarget	correct	0.745078
186.028982	0.999990	87.000000	fixation	nontarget	na	na
187.028973	1.000137	88.000000	scene	target	correct	 NaN
188.029110	0.999070	88.000000	fixation	target	na	na
189.028180	1.000071	89.000000	scene	nontarget	correct	0.299485
190.028251	1.000659	89.000000	fixation	nontarget	na	na
191.028910	1.000055	90.000000	scene	nontarget	correct	0.433497
192.028965	5.999282	90.000000	fixation	nontarget	na	na
198.028247	0.999998	91.000000	face	nontarget	correct	1.017690
199.028245	1.000531	91.000000	fixation	nontarget	na	na
200.028775	1.000043	92.000000	face	nontarget	correct	0.448600
201.028818	1.000053	92.000000	fixation	nontarget	na	na
202.028871	1.000076	93.000000	face	nontarget	correct	0.515804
203.028948	0.999775	93.000000	fixation	nontarget	na	na
204.028723	1.000076	94.000000	face	nontarget	correct	0.545154
205.028799	1.000037	94.000000	fixation	nontarget	na	na
206.028836	1.000059	95.000000	face	nontarget	correct	0.600249
207.028895	0.999779	95.000000	fixation	nontarget	na	na
208.028674	1.000075	96.000000	face	target	incorrect	0.527742
209.028749	1.000075	96.000000	fixation	target	na	na
210.028823	0.998970	97.000000	face	nontarget	correct	0.608678
211.027793	1.001047	97.000000	fixation	nontarget	na	na
212.028840	0.999758	98.000000	face	nontarget	correct	0.481990
213.028598	1.000072	98.000000	fixation	nontarget	na	na
214.028670	1.000073	99.000000	face	nontarget	correct	0.748579
215.028743	1.000078	99.000000	fixation	nontarget	na	na
216.028821	0.998994	100.000000	face	nontarget	correct	0.637502
217.027814	1.000721	100.000000	fixation	nontarget	na	na
218.028536	1.000038	101.000000	face	nontarget	correct	0.746752
219.028574	1.000074	101.000000	fixation	nontarget	na	na
220.028648	1.000058	102.000000	face	nontarget	correct	0.582155
221.028706	0.999707	102.000000	fixation	nontarget	na	na
222.028413	1.000063	103.000000	face	nontarget	correct	0.449936
223.028476	1.000087	103.000000	fixation	nontarget	na	na
224.028563	1.000083	104.000000	face	nontarget	correct	0.685274
225.028645	1.000109	104.000000	fixation	nontarget	na	na
226.028755	0.998979	105.000000	face	nontarget	correct	0.622076
227.027734	1.000729	105.000000	fixation	nontarget	na	na
228.028464	1.000065	106.000000	face	nontarget	correct	0.636667
229.028529	1.000075	106.000000	fixation	nontarget	na	na
230.028604	0.998972	107.000000	face	nontarget	correct	0.567714
231.027576	0.999971	107.000000	fixation	nontarget	na	na
232.027547	0.999959	108.000000	face	nontarget	correct	0.681350
233.027506	1.000866	108.000000	fixation	nontarget	na	na
234.028371	1.000051	109.000000	face	nontarget	correct	0.534179
235.028422	1.000063	109.000000	fixation	nontarget	na	na
236.028485	0.998975	110.000000	face	nontarget	correct	0.789327
237.027460	1.001070	110.000000	fixation	nontarget	na	na
238.028530	0.999726	111.000000	face	nontarget	correct	0.642080
239.028256	1.000089	111.000000	fixation	nontarget	na	na
240.028346	1.000110	112.000000	face	nontarget	correct	0.708880
241.028456	0.999778	112.000000	fixation	nontarget	na	na
242.028234	1.000104	113.000000	face	nontarget	correct	0.699680
243.028339	1.000083	113.000000	fixation	nontarget	na	na
244.028422	0.999758	114.000000	face	nontarget	correct	0.743493
245.028180	0.999312	114.000000	fixation	nontarget	na	na
246.027493	1.000567	115.000000	face	target	correct	 NaN
247.028060	1.000085	115.000000	fixation	target	na	na
248.028145	0.999474	116.000000	face	nontarget	correct	0.347457
249.027619	1.000477	116.000000	fixation	nontarget	na	na
250.028096	1.000063	117.000000	face	nontarget	correct	0.327793
251.028160	1.000090	117.000000	fixation	nontarget	na	na
252.028250	1.000067	118.000000	face	nontarget	correct	0.297097
253.028317	1.000077	118.000000	fixation	nontarget	na	na
254.028394	0.999633	119.000000	face	nontarget	correct	0.522588
255.028027	1.000063	119.000000	fixation	nontarget	na	na
256.028091	1.000043	120.000000	face	nontarget	correct	0.505019
257.028133	1.000099	120.000000	fixation	nontarget	na	na
258.028232	0.999678	121.000000	face	nontarget	correct	0.319064
259.027909	1.000024	121.000000	fixation	nontarget	na	na
260.027933	1.000053	122.000000	face	nontarget	correct	0.447197
261.027986	1.000074	122.000000	fixation	nontarget	na	na
262.028059	1.000040	123.000000	face	nontarget	correct	0.352365
263.028100	1.000013	123.000000	fixation	nontarget	na	na
264.028113	1.000071	124.000000	face	nontarget	correct	0.876867
265.028184	1.000115	124.000000	fixation	nontarget	na	na
266.028299	0.998997	125.000000	face	nontarget	correct	0.505148
267.027297	1.000462	125.000000	fixation	nontarget	na	na
268.027759	1.000230	126.000000	face	nontarget	correct	0.642162
269.027989	1.000028	126.000000	fixation	nontarget	na	na
270.028017	0.999730	127.000000	face	target	correct	 NaN
271.027747	0.999983	127.000000	fixation	target	na	na
272.027731	1.000017	128.000000	face	target	incorrect	0.288842
273.027748	0.999992	128.000000	fixation	target	na	na
274.027740	0.999978	129.000000	face	nontarget	correct	0.268503
275.027718	0.999983	129.000000	fixation	nontarget	na	na
276.027702	0.999984	130.000000	face	nontarget	correct	0.419318
277.027686	0.999995	130.000000	fixation	nontarget	na	na
278.027681	0.999907	131.000000	face	nontarget	correct	0.559422
279.027588	0.999959	131.000000	fixation	nontarget	na	na
280.027547	0.999989	132.000000	face	nontarget	correct	0.676665
281.027536	0.999978	132.000000	fixation	nontarget	na	na
282.027514	0.999976	133.000000	face	nontarget	correct	0.617013
283.027490	0.999993	133.000000	fixation	nontarget	na	na
284.027483	0.999973	134.000000	face	nontarget	correct	0.463697
285.027456	0.999992	134.000000	fixation	nontarget	na	na
286.027448	0.999983	135.000000	face	nontarget	correct	0.626983
287.027431	0.999312	135.000000	fixation	nontarget	na	na
288.026743	1.000891	136.000000	face	nontarget	correct	0.651065
289.027634	1.000006	136.000000	fixation	nontarget	na	na
290.027641	0.999992	137.000000	face	nontarget	correct	0.561957
291.027632	1.000021	137.000000	fixation	nontarget	na	na
292.027653	0.999807	138.000000	face	target	correct	 NaN
293.027460	0.999977	138.000000	fixation	target	na	na
294.027437	0.999977	139.000000	face	nontarget	correct	0.262161
295.027413	0.999331	139.000000	fixation	nontarget	na	na
296.026744	0.999870	140.000000	face	nontarget	correct	0.370459
297.026614	1.000859	140.000000	fixation	nontarget	na	na
298.027473	0.999996	141.000000	face	nontarget	correct	0.557932
299.027469	0.999991	141.000000	fixation	nontarget	na	na
300.027460	0.999980	142.000000	face	nontarget	correct	0.615823
301.027440	0.999989	142.000000	fixation	nontarget	na	na
302.027428	0.999976	143.000000	face	nontarget	correct	0.577631
303.027405	0.999971	143.000000	fixation	nontarget	na	na
304.027376	1.000013	144.000000	face	nontarget	correct	0.522681
305.027389	0.999983	144.000000	fixation	nontarget	na	na
306.027371	0.999993	145.000000	face	target	incorrect	0.540074
307.027364	0.999997	145.000000	fixation	target	na	na
308.027362	0.999390	146.000000	face	nontarget	correct	0.651870
309.026751	1.000493	146.000000	fixation	nontarget	na	na
310.027244	0.999959	147.000000	face	nontarget	correct	0.544063
311.027203	0.999948	147.000000	fixation	nontarget	na	na
312.027151	0.999967	148.000000	face	nontarget	correct	0.619308
313.027118	0.999962	148.000000	fixation	nontarget	na	na
314.027080	0.999967	149.000000	face	nontarget	correct	0.468762
315.027047	0.999995	149.000000	fixation	nontarget	na	na
316.027043	0.999938	150.000000	face	nontarget	correct	0.616759
317.026981	1.000005	150.000000	fixation	nontarget	na	na
318.026986	1.000114	151.000000	face	nontarget	correct	0.685558
319.027100	0.999978	151.000000	fixation	nontarget	na	na
320.027078	0.999976	152.000000	face	nontarget	correct	0.622756
321.027054	0.999998	152.000000	fixation	nontarget	na	na
322.027052	1.000019	153.000000	face	nontarget	correct	0.634296
323.027071	0.999986	153.000000	fixation	nontarget	na	na
324.027057	0.999985	154.000000	face	nontarget	correct	0.562032
325.027042	0.999972	154.000000	fixation	nontarget	na	na
326.027014	0.999963	155.000000	face	nontarget	correct	0.778135
327.026977	0.999946	155.000000	fixation	nontarget	na	na
328.026924	0.999902	156.000000	face	nontarget	correct	0.537176
329.026825	0.999858	156.000000	fixation	nontarget	na	na
330.026683	1.000230	157.000000	face	nontarget	correct	0.508883
331.026914	0.999947	157.000000	fixation	nontarget	na	na
332.026861	0.999910	158.000000	face	nontarget	correct	0.572394
333.026771	1.000149	158.000000	fixation	nontarget	na	na
334.026919	0.999858	159.000000	face	nontarget	correct	0.833146
335.026778	1.000067	159.000000	fixation	nontarget	na	na
336.026844	0.999904	160.000000	face	nontarget	correct	0.624798
337.026749	1.000085	160.000000	fixation	nontarget	na	na
338.026834	1.000035	161.000000	face	target	correct	 NaN
339.026869	1.000002	161.000000	fixation	target	na	na
340.026871	0.999916	162.000000	face	nontarget	correct	0.307630
341.026787	0.999885	162.000000	fixation	nontarget	na	na
342.026672	0.999966	163.000000	face	nontarget	correct	0.558858
343.026638	0.999987	163.000000	fixation	nontarget	na	na
344.026625	1.000055	164.000000	face	nontarget	correct	0.557699
345.026679	0.999980	164.000000	fixation	nontarget	na	na
346.026659	1.000002	165.000000	face	nontarget	correct	0.518038
347.026661	1.000004	165.000000	fixation	nontarget	na	na
348.026665	0.999978	166.000000	face	nontarget	correct	0.561833
349.026643	0.999977	166.000000	fixation	nontarget	na	na
350.026620	1.000030	167.000000	face	target	correct	 NaN
351.026651	0.999965	167.000000	fixation	target	na	na
352.026615	0.999972	168.000000	face	nontarget	correct	0.317356
353.026587	0.999938	168.000000	fixation	nontarget	na	na
354.026525	1.000024	169.000000	face	nontarget	correct	0.491927
355.026549	1.000027	169.000000	fixation	nontarget	na	na
356.026576	1.000010	170.000000	face	nontarget	correct	0.570766
357.026586	1.000016	170.000000	fixation	nontarget	na	na
358.026603	0.999989	171.000000	face	nontarget	correct	0.567558
359.026592	1.000002	171.000000	fixation	nontarget	na	na
360.026594	0.999994	172.000000	face	nontarget	correct	0.521698
361.026588	0.999998	172.000000	fixation	nontarget	na	na
362.026586	1.000000	173.000000	face	nontarget	correct	0.332626
363.026586	1.000011	173.000000	fixation	nontarget	na	na
364.026598	0.999973	174.000000	face	nontarget	correct	0.387395
365.026571	1.000000	174.000000	fixation	nontarget	na	na
366.026571	0.999906	175.000000	face	nontarget	correct	0.518606
367.026477	0.999952	175.000000	fixation	nontarget	na	na
368.026430	0.999896	176.000000	face	nontarget	correct	0.418772
369.026326	1.000165	176.000000	fixation	nontarget	na	na
370.026491	0.999955	177.000000	face	nontarget	correct	0.563371
371.026445	1.000008	177.000000	fixation	nontarget	na	na
372.026454	0.999540	178.000000	face	nontarget	correct	0.464091
373.025993	1.000482	178.000000	fixation	nontarget	na	na
374.026475	0.999986	179.000000	face	target	incorrect	0.561887
375.026461	1.000002	179.000000	fixation	target	na	na
376.026463	0.999852	180.000000	face	nontarget	correct	0.552508
377.026315	0.968180	180.000000	fixation	nontarget	na	na
