onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.017181	0.501000	fixation	1.000000	na	na	na	na	na	na	na	na
8.518181	1.499000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.539000	0.000000
10.017181	0.500000	fixation	2.000000	na	na	na	na	na	na	na	na
10.517181	1.500000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.791000	0.000000
12.017181	0.500000	fixation	3.000000	na	na	na	na	na	na	na	na
12.517181	1.500000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.885000	0.000000
14.017181	0.500000	fixation	4.000000	na	na	na	na	na	na	na	na
14.517181	1.500000	stimulus	4.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.011000	0.000000
16.017181	0.500000	fixation	5.000000	na	na	na	na	na	na	na	na
16.517181	1.500000	stimulus	5.000000	signal	0.550000	0.549000	correct	no_response	no_response	0.000000	0.000000
18.017181	0.500000	fixation	6.000000	na	na	na	na	na	na	na	na
18.517181	1.499000	stimulus	6.000000	signal	0.600000	0.600000	correct	no_response	no_response	0.000000	0.000000
20.016181	0.501000	fixation	7.000000	na	na	na	na	na	na	na	na
20.517181	1.500000	stimulus	7.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.045000	0.000000
22.017181	0.500000	fixation	8.000000	na	na	na	na	na	na	na	na
22.517181	1.499000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.153000	0.000000
24.016181	0.501000	fixation	9.000000	na	na	na	na	na	na	na	na
24.517181	1.500000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.155000	0.000000
26.017181	0.500000	fixation	10.000000	na	na	na	na	na	na	na	na
26.517181	1.499000	stimulus	10.000000	signal	0.650000	0.650000	correct	no_response	no_response	0.000000	0.000000
28.016181	0.501000	fixation	11.000000	na	na	na	na	na	na	na	na
28.517181	1.500000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.370000	0.000000
30.017181	0.500000	fixation	12.000000	na	na	na	na	na	na	na	na
30.517181	1.499000	stimulus	12.000000	signal	0.700000	0.700000	correct	no_response	no_response	0.000000	0.000000
32.016181	0.501000	fixation	13.000000	na	na	na	na	na	na	na	na
32.517181	1.499000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.983000	0.000000
34.016181	0.500000	fixation	14.000000	na	na	na	na	na	na	na	na
34.516181	1.500000	stimulus	14.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.177000	0.000000
36.016181	0.501000	fixation	15.000000	na	na	na	na	na	na	na	na
36.517181	1.499000	stimulus	15.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.104000	0.000000
38.016181	0.501000	fixation	16.000000	na	na	na	na	na	na	na	na
38.517181	1.499000	stimulus	16.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.191000	0.000000
40.016181	0.500000	fixation	17.000000	na	na	na	na	na	na	na	na
40.516181	1.500000	stimulus	17.000000	signal	0.750000	0.750000	correct	no_response	no_response	0.000000	0.000000
42.016181	0.500000	fixation	18.000000	na	na	na	na	na	na	na	na
42.516181	1.500000	stimulus	18.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.012000	0.000000
44.016181	0.501000	fixation	19.000000	na	na	na	na	na	na	na	na
44.517181	1.499000	stimulus	19.000000	signal	0.800000	0.799000	correct	no_response	no_response	0.000000	0.000000
46.016181	0.501000	fixation	20.000000	na	na	na	na	na	na	na	na
46.517181	1.499000	stimulus	20.000000	signal	0.850000	0.849000	signal_respond	right	no_response	1.048000	0.000000
48.016181	0.501000	fixation	21.000000	na	na	na	na	na	na	na	na
48.517181	1.499000	stimulus	21.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.979000	0.000000
50.016181	0.500000	fixation	22.000000	na	na	na	na	na	na	na	na
50.516181	1.500000	stimulus	22.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.178000	0.000000
52.016181	0.500000	fixation	23.000000	na	na	na	na	na	na	na	na
52.516181	1.500000	stimulus	23.000000	signal	0.800000	0.800000	signal_respond	right	no_response	0.966000	0.000000
54.016181	0.500000	fixation	24.000000	na	na	na	na	na	na	na	na
54.516181	1.500000	stimulus	24.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.907000	0.000000
