onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.024729	0.989430	1.000000	scene	nontarget	correct	0.549591
14.014159	0.994158	1.000000	fixation	nontarget	na	na
15.008317	0.991934	2.000000	scene	nontarget	correct	0.490239
16.000250	0.990847	2.000000	fixation	nontarget	na	na
16.991098	0.988747	3.000000	scene	target	incorrect	0.443160
17.979845	0.995497	3.000000	fixation	target	na	na
18.975342	1.000107	4.000000	scene	target	correct	 NaN
19.975449	0.999427	4.000000	fixation	target	na	na
20.974876	1.000672	5.000000	scene	nontarget	correct	0.530532
21.975548	0.999971	5.000000	fixation	nontarget	na	na
22.975519	0.999979	6.000000	scene	nontarget	correct	0.665301
23.975499	1.000355	6.000000	fixation	nontarget	na	na
24.975854	0.999543	7.000000	scene	nontarget	correct	0.879918
25.975397	1.000133	7.000000	fixation	nontarget	na	na
26.975530	0.999506	8.000000	scene	nontarget	correct	0.601374
27.975036	1.000523	8.000000	fixation	nontarget	na	na
28.975559	0.999529	9.000000	scene	nontarget	correct	0.588253
29.975088	1.000489	9.000000	fixation	nontarget	na	na
30.975577	0.999853	10.000000	scene	nontarget	correct	0.559877
31.975430	0.999524	10.000000	fixation	nontarget	na	na
32.974954	1.000480	11.000000	scene	nontarget	correct	0.917829
33.975434	0.999517	11.000000	fixation	nontarget	na	na
34.974951	1.000512	12.000000	scene	nontarget	correct	0.577446
35.975464	1.000001	12.000000	fixation	nontarget	na	na
36.975464	0.999972	13.000000	scene	nontarget	correct	0.683477
37.975437	0.999962	13.000000	fixation	nontarget	na	na
38.975399	1.000059	14.000000	scene	nontarget	correct	0.538292
39.975458	0.999509	14.000000	fixation	nontarget	na	na
40.974966	1.000019	15.000000	scene	nontarget	correct	0.534819
41.974985	1.000482	15.000000	fixation	nontarget	na	na
42.975467	0.999998	16.000000	scene	nontarget	correct	0.656176
43.975464	0.999564	16.000000	fixation	nontarget	na	na
44.975028	1.000412	17.000000	scene	nontarget	correct	0.670649
45.975440	0.999579	17.000000	fixation	nontarget	na	na
46.975019	1.000357	18.000000	scene	nontarget	correct	0.657652
47.975376	0.999569	18.000000	fixation	nontarget	na	na
48.974945	1.000352	19.000000	scene	nontarget	correct	0.644717
49.975297	0.999574	19.000000	fixation	nontarget	na	na
50.974871	1.000449	20.000000	scene	nontarget	correct	0.621494
51.975321	1.000480	20.000000	fixation	nontarget	na	na
52.975800	0.999560	21.000000	scene	nontarget	correct	0.514222
53.975360	1.000089	21.000000	fixation	nontarget	na	na
54.975449	0.999493	22.000000	scene	nontarget	correct	0.462486
55.974942	1.000525	22.000000	fixation	nontarget	na	na
56.975467	0.999488	23.000000	scene	nontarget	correct	0.655074
57.974955	1.000556	23.000000	fixation	nontarget	na	na
58.975511	0.999459	24.000000	scene	nontarget	correct	0.785234
59.974971	1.000328	24.000000	fixation	nontarget	na	na
60.975299	1.000494	25.000000	scene	nontarget	correct	0.669614
