onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.016357	0.500000	fixation	1.000000	na	na	na	na	na	na	na	na
8.516357	1.500000	stimulus	1.000000	signal	0.650000	0.653000	signal_respond	right	no_response	0.838000	0.000000
10.016357	0.500000	fixation	2.000000	na	na	na	na	na	na	na	na
10.516357	1.500000	stimulus	2.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.957000	0.000000
12.016357	0.500000	fixation	3.000000	na	na	na	na	na	na	na	na
12.516357	1.499000	stimulus	3.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.027000	0.000000
14.015357	0.501000	fixation	4.000000	na	na	na	na	na	na	na	na
14.516357	1.499000	stimulus	4.000000	signal	0.600000	0.600000	correct	no_response	no_response	0.000000	0.000000
16.015357	0.501000	fixation	5.000000	na	na	na	na	na	na	na	na
16.516357	1.500000	stimulus	5.000000	signal	0.650000	0.649000	correct	no_response	no_response	0.000000	0.000000
18.016357	0.500000	fixation	6.000000	na	na	na	na	na	na	na	na
18.516357	1.499000	stimulus	6.000000	signal	0.700000	0.700000	signal_respond	right	no_response	0.878000	0.000000
20.015357	0.501000	fixation	7.000000	na	na	na	na	na	na	na	na
20.516357	1.499000	stimulus	7.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.062000	0.000000
22.015357	0.501000	fixation	8.000000	na	na	na	na	na	na	na	na
22.516357	1.500000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.974000	0.000000
24.016357	0.500000	fixation	9.000000	na	na	na	na	na	na	na	na
24.516357	1.500000	stimulus	9.000000	signal	0.650000	0.651000	correct	no_response	no_response	0.000000	0.000000
26.016357	0.500000	fixation	10.000000	na	na	na	na	na	na	na	na
26.516357	1.499000	stimulus	10.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.909000	0.000000
28.015357	0.500000	fixation	11.000000	na	na	na	na	na	na	na	na
28.515357	1.501000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.943000	0.000000
30.016357	0.500000	fixation	12.000000	na	na	na	na	na	na	na	na
30.516357	1.499000	stimulus	12.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.924000	0.000000
32.015357	0.500000	fixation	13.000000	na	na	na	na	na	na	na	na
32.515357	1.501000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.988000	0.000000
34.016357	0.499000	fixation	14.000000	na	na	na	na	na	na	na	na
34.515357	1.501000	stimulus	14.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.178000	0.000000
36.016357	0.499000	fixation	15.000000	na	na	na	na	na	na	na	na
36.515357	1.501000	stimulus	15.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.059000	0.000000
38.016357	0.500000	fixation	16.000000	na	na	na	na	na	na	na	na
38.516357	1.500000	stimulus	16.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.076000	0.000000
40.016357	0.499000	fixation	17.000000	na	na	na	na	na	na	na	na
40.515357	1.501000	stimulus	17.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.095000	0.000000
42.016357	0.500000	fixation	18.000000	na	na	na	na	na	na	na	na
42.516357	1.499000	stimulus	18.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.197000	0.000000
44.015357	0.500000	fixation	19.000000	na	na	na	na	na	na	na	na
44.515357	1.501000	stimulus	19.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.055000	0.000000
46.016357	0.499000	fixation	20.000000	na	na	na	na	na	na	na	na
46.515357	1.501000	stimulus	20.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.081000	0.000000
48.016357	0.499000	fixation	21.000000	na	na	na	na	na	na	na	na
48.515357	1.500000	stimulus	21.000000	signal	0.700000	0.700000	correct	no_response	no_response	0.000000	0.000000
50.015357	0.501000	fixation	22.000000	na	na	na	na	na	na	na	na
50.516357	1.499000	stimulus	22.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.982000	0.000000
52.015357	0.501000	fixation	23.000000	na	na	na	na	na	na	na	na
52.516357	1.500000	stimulus	23.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.065000	0.000000
54.016357	0.500000	fixation	24.000000	na	na	na	na	na	na	na	na
54.516357	1.499000	stimulus	24.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.062000	0.000000
56.015357	0.501000	fixation	25.000000	na	na	na	na	na	na	na	na
56.516357	1.499000	stimulus	25.000000	signal	0.750000	0.750000	correct	no_response	no_response	0.000000	0.000000
58.015357	0.500000	fixation	26.000000	na	na	na	na	na	na	na	na
58.515357	1.501000	stimulus	26.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.708000	0.000000
60.016357	0.499000	fixation	27.000000	na	na	na	na	na	na	na	na
60.515357	1.501000	stimulus	27.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.439000	0.000000
62.016357	0.500000	fixation	28.000000	na	na	na	na	na	na	na	na
62.516357	1.500000	stimulus	28.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.971000	0.000000
64.016357	0.500000	fixation	29.000000	na	na	na	na	na	na	na	na
64.516357	1.500000	stimulus	29.000000	signal	0.800000	0.799000	correct	no_response	no_response	0.000000	0.000000
66.016357	0.500000	fixation	30.000000	na	na	na	na	na	na	na	na
66.516357	1.500000	stimulus	30.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.801000	0.000000
68.016357	0.500000	fixation	31.000000	na	na	na	na	na	na	na	na
68.516357	1.500000	stimulus	31.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.218000	0.000000
70.016357	0.500000	fixation	32.000000	na	na	na	na	na	na	na	na
70.516357	1.500000	stimulus	32.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.029000	0.000000
72.016357	0.500000	fixation	33.000000	na	na	na	na	na	na	na	na
72.516357	1.500000	stimulus	33.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.021000	0.000000
74.016357	0.500000	fixation	34.000000	na	na	na	na	na	na	na	na
74.516357	1.499000	stimulus	34.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.182000	0.000000
76.015357	0.501000	fixation	35.000000	na	na	na	na	na	na	na	na
76.516357	1.500000	stimulus	35.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.399000	0.000000
78.016357	0.500000	fixation	36.000000	na	na	na	na	na	na	na	na
78.516357	1.500000	stimulus	36.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.108000	0.000000
80.016357	0.500000	fixation	37.000000	na	na	na	na	na	na	na	na
80.516357	1.499000	stimulus	37.000000	signal	0.850000	0.850000	signal_respond	right	no_response	0.765000	0.000000
82.015357	0.501000	fixation	38.000000	na	na	na	na	na	na	na	na
82.516357	1.499000	stimulus	38.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.011000	0.000000
84.015357	0.501000	fixation	39.000000	na	na	na	na	na	na	na	na
84.516357	1.500000	stimulus	39.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.168000	0.000000
86.016357	0.500000	fixation	40.000000	na	na	na	na	na	na	na	na
86.516357	1.500000	stimulus	40.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.275000	0.000000
88.016357	0.500000	fixation	41.000000	na	na	na	na	na	na	na	na
88.516357	1.499000	stimulus	41.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.196000	0.000000
90.015357	0.501000	fixation	42.000000	na	na	na	na	na	na	na	na
90.516357	1.499000	stimulus	42.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.210000	0.000000
92.015357	0.501000	fixation	43.000000	na	na	na	na	na	na	na	na
92.516357	1.500000	stimulus	43.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.024000	0.000000
94.016357	0.500000	fixation	44.000000	na	na	na	na	na	na	na	na
94.516357	1.499000	stimulus	44.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.068000	0.000000
96.015357	0.501000	fixation	45.000000	na	na	na	na	na	na	na	na
96.516357	1.499000	stimulus	45.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.343000	0.000000
98.015357	0.501000	fixation	46.000000	na	na	na	na	na	na	na	na
98.516357	1.499000	stimulus	46.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.106000	0.000000
100.015357	0.501000	fixation	47.000000	na	na	na	na	na	na	na	na
100.516357	1.499000	stimulus	47.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.265000	0.000000
102.015357	0.501000	fixation	48.000000	na	na	na	na	na	na	na	na
102.516357	1.500000	stimulus	48.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.121000	0.000000
104.016357	0.500000	fixation	49.000000	na	na	na	na	na	na	na	na
104.516357	1.499000	stimulus	49.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.078000	0.000000
106.015357	0.501000	fixation	50.000000	na	na	na	na	na	na	na	na
106.516357	1.500000	stimulus	50.000000	signal	0.800000	0.800000	signal_respond	left	no_response	1.085000	0.000000
108.016357	0.499000	fixation	51.000000	na	na	na	na	na	na	na	na
108.515357	1.500000	stimulus	51.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.987000	0.000000
110.015357	0.501000	fixation	52.000000	na	na	na	na	na	na	na	na
110.516357	1.500000	stimulus	52.000000	signal	0.750000	0.750000	correct	no_response	no_response	0.000000	0.000000
112.016357	0.500000	fixation	53.000000	na	na	na	na	na	na	na	na
112.516357	1.499000	stimulus	53.000000	signal	0.800000	0.800000	signal_respond	right	no_response	0.926000	0.000000
114.015357	0.501000	fixation	54.000000	na	na	na	na	na	na	na	na
114.516357	1.499000	stimulus	54.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.173000	0.000000
116.015357	0.501000	fixation	55.000000	na	na	na	na	na	na	na	na
116.516357	1.499000	stimulus	55.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.090000	0.000000
118.015357	0.500000	fixation	56.000000	na	na	na	na	na	na	na	na
118.515357	1.501000	stimulus	56.000000	signal	0.750000	0.751000	correct	no_response	no_response	0.000000	0.000000
120.016357	0.500000	fixation	57.000000	na	na	na	na	na	na	na	na
120.516357	1.500000	stimulus	57.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.019000	0.000000
122.016357	0.499000	fixation	58.000000	na	na	na	na	na	na	na	na
122.515357	1.500000	stimulus	58.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.063000	0.000000
124.015357	0.501000	fixation	59.000000	na	na	na	na	na	na	na	na
124.516357	1.500000	stimulus	59.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.311000	0.000000
126.016357	0.500000	fixation	60.000000	na	na	na	na	na	na	na	na
126.516357	1.499000	stimulus	60.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.223000	0.000000
128.015357	0.501000	fixation	61.000000	na	na	na	na	na	na	na	na
128.516357	1.499000	stimulus	61.000000	signal	0.800000	0.800000	correct	no_response	no_response	0.000000	0.000000
130.015357	0.501000	fixation	62.000000	na	na	na	na	na	na	na	na
130.516357	1.499000	stimulus	62.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.044000	0.000000
132.015357	0.501000	fixation	63.000000	na	na	na	na	na	na	na	na
132.516357	1.499000	stimulus	63.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.051000	0.000000
134.015357	0.500000	fixation	64.000000	na	na	na	na	na	na	na	na
134.515357	1.501000	stimulus	64.000000	signal	0.850000	0.851000	signal_respond	right	no_response	0.910000	0.000000
136.016357	0.500000	fixation	65.000000	na	na	na	na	na	na	na	na
