onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.033499	0.989702	1.000000	face	nontarget	correct	0.515653
14.023201	0.993966	1.000000	fixation	nontarget	na	na
15.017167	0.988500	2.000000	face	nontarget	correct	0.479185
16.005667	0.994178	2.000000	fixation	nontarget	na	na
16.999845	0.990000	3.000000	face	nontarget	correct	0.411073
17.989846	0.994164	3.000000	fixation	nontarget	na	na
18.984009	0.988556	4.000000	face	target	incorrect	0.374413
19.972565	0.994198	4.000000	fixation	target	na	na
20.966763	0.989825	5.000000	face	nontarget	correct	0.473581
21.956587	0.993782	5.000000	fixation	nontarget	na	na
22.950370	0.988519	6.000000	face	nontarget	correct	0.559175
23.938888	0.994872	6.000000	fixation	nontarget	na	na
24.933760	0.988554	7.000000	face	nontarget	correct	0.553604
25.922314	0.994809	7.000000	fixation	nontarget	na	na
26.917124	0.988559	8.000000	face	nontarget	correct	0.508100
27.905683	0.994797	8.000000	fixation	nontarget	na	na
28.900480	0.988544	9.000000	face	nontarget	correct	0.531601
29.889023	0.994183	9.000000	fixation	nontarget	na	na
30.883206	0.989768	10.000000	face	nontarget	correct	0.641406
31.872974	0.994219	10.000000	fixation	nontarget	na	na
32.867192	0.988711	11.000000	face	nontarget	correct	0.704070
33.855904	0.994560	11.000000	fixation	nontarget	na	na
34.850463	0.988707	12.000000	face	nontarget	correct	0.560540
35.839170	0.994205	12.000000	fixation	nontarget	na	na
36.833375	0.989831	13.000000	face	nontarget	correct	0.825982
37.823206	0.993922	13.000000	fixation	nontarget	na	na
38.817128	0.988463	14.000000	face	nontarget	correct	0.766820
39.805591	0.994853	14.000000	fixation	nontarget	na	na
40.800444	0.988552	15.000000	face	nontarget	correct	0.609452
41.788995	0.994815	15.000000	fixation	nontarget	na	na
42.783810	0.988147	16.000000	face	nontarget	correct	0.492534
43.771957	0.994430	16.000000	fixation	nontarget	na	na
44.766387	0.989752	17.000000	face	target	incorrect	0.587133
45.756139	0.994105	17.000000	fixation	target	na	na
46.750243	0.988551	18.000000	face	nontarget	correct	0.524030
47.738794	0.994093	18.000000	fixation	nontarget	na	na
48.732887	0.989662	19.000000	face	nontarget	correct	0.566501
49.722549	0.994129	19.000000	fixation	nontarget	na	na
50.716678	0.988538	20.000000	face	nontarget	correct	0.795337
51.705216	0.995347	20.000000	fixation	nontarget	na	na
52.700563	0.988636	21.000000	face	nontarget	correct	0.568193
53.689199	0.994598	21.000000	fixation	nontarget	na	na
54.683798	0.988636	22.000000	face	nontarget	correct	0.692129
55.672433	0.994190	22.000000	fixation	nontarget	na	na
56.666623	0.988528	23.000000	face	nontarget	correct	0.715270
57.655151	0.995326	23.000000	fixation	nontarget	na	na
58.650477	0.988616	24.000000	face	nontarget	correct	0.487399
59.639093	0.994186	24.000000	fixation	nontarget	na	na
60.633279	0.988485	25.000000	face	target	correct	 NaN
61.621764	0.995363	25.000000	fixation	target	na	na
62.617127	0.988566	26.000000	face	nontarget	correct	0.484116
63.605693	0.994782	26.000000	fixation	nontarget	na	na
64.600474	0.988647	27.000000	face	nontarget	correct	0.783546
65.589122	0.994699	27.000000	fixation	nontarget	na	na
66.583821	0.988713	28.000000	face	nontarget	correct	0.665742
67.572534	0.994599	28.000000	fixation	nontarget	na	na
68.567134	0.988728	29.000000	face	nontarget	correct	0.742124
69.555861	0.994673	29.000000	fixation	nontarget	na	na
70.550534	0.988716	30.000000	face	nontarget	correct	0.890152
71.539249	0.994215	30.000000	fixation	nontarget	na	na
72.533464	0.988684	31.000000	face	nontarget	correct	0.729950
73.522148	0.994107	31.000000	fixation	nontarget	na	na
74.516256	0.988549	32.000000	face	nontarget	correct	0.837847
75.504804	0.995590	32.000000	fixation	nontarget	na	na
76.500394	0.987464	33.000000	face	nontarget	incorrect	 NaN
77.487857	0.995961	33.000000	fixation	nontarget	na	na
78.483819	0.987328	34.000000	face	nontarget	correct	0.387772
79.471147	0.995345	34.000000	fixation	nontarget	na	na
80.466492	0.988719	35.000000	face	nontarget	correct	0.702161
81.455211	0.995290	35.000000	fixation	nontarget	na	na
82.450501	0.987412	36.000000	face	nontarget	correct	0.800325
83.437914	0.995889	36.000000	fixation	nontarget	na	na
84.433802	0.987406	37.000000	face	nontarget	correct	0.708079
85.421209	0.995932	37.000000	fixation	nontarget	na	na
86.417141	0.987431	38.000000	face	nontarget	correct	0.762177
87.404572	0.995311	38.000000	fixation	nontarget	na	na
88.399883	0.988726	39.000000	face	nontarget	correct	0.615840
89.388609	0.995315	39.000000	fixation	nontarget	na	na
90.383924	0.987437	40.000000	face	nontarget	correct	0.744514
91.371361	0.995335	40.000000	fixation	nontarget	na	na
92.366696	0.987891	41.000000	face	target	correct	 NaN
93.354587	0.995965	41.000000	fixation	target	na	na
94.350552	0.987412	42.000000	face	nontarget	correct	0.533595
95.337964	0.995876	42.000000	fixation	nontarget	na	na
96.333840	0.987409	43.000000	face	nontarget	correct	0.739731
97.321249	0.995312	43.000000	fixation	nontarget	na	na
98.316561	0.988639	44.000000	face	nontarget	correct	0.643998
99.305201	0.995382	44.000000	fixation	nontarget	na	na
100.300583	0.999915	45.000000	face	target	correct	 NaN
101.300497	0.987417	45.000000	fixation	target	na	na
102.287915	0.995922	46.000000	face	nontarget	correct	0.532234
103.283836	0.987409	46.000000	fixation	nontarget	na	na
104.271245	0.995898	47.000000	face	nontarget	correct	0.730425
105.267144	0.987452	47.000000	fixation	nontarget	na	na
106.254596	0.995906	48.000000	face	nontarget	incorrect	 NaN
107.250502	0.987429	48.000000	fixation	nontarget	na	na
108.237932	0.995327	49.000000	face	nontarget	correct	0.343464
109.233259	0.988707	49.000000	fixation	nontarget	na	na
