onset	duration	trial_number	event	accuracy	response_time
8.010768	4.183157	1.000000	stimulus	correct	4.170095
12.193926	5.817083	1.000000	fixation	na	na
18.011009	4.669734	2.000000	stimulus	correct	4.663991
22.680743	5.331494	2.000000	fixation	na	na
28.012237	2.732594	3.000000	stimulus	correct	2.717478
30.744831	7.267399	3.000000	fixation	na	na
38.012230	2.799520	4.000000	stimulus	correct	2.788378
40.811750	7.200595	4.000000	fixation	na	na
48.012345	3.801246	5.000000	stimulus	correct	3.788352
51.813591	6.198529	5.000000	fixation	na	na
58.012120	4.966653	6.000000	stimulus	incorrect	4.949721
62.978773	5.033381	6.000000	fixation	na	na
68.012154	5.183775	7.000000	stimulus	incorrect	5.165208
73.195929	4.816187	7.000000	fixation	na	na
78.012116	3.417788	8.000000	stimulus	correct	3.406479
81.429904	6.582238	8.000000	fixation	na	na
88.012142	3.083942	9.000000	stimulus	correct	3.068560
91.096084	6.916158	9.000000	fixation	na	na
98.012242	2.466439	10.000000	stimulus	correct	2.452983
100.478681	7.533690	10.000000	fixation	na	na
108.012371	2.650314	11.000000	stimulus	correct	2.643179
110.662686	7.349535	11.000000	fixation	na	na
118.012220	5.022001	12.000000	stimulus	correct	5.013901
123.034221	4.977811	12.000000	fixation	na	na
128.012032	2.533101	13.000000	stimulus	correct	2.521784
130.545134	7.467192	13.000000	fixation	na	na
138.012326	4.234783	14.000000	stimulus	incorrect	4.224690
142.247109	5.765188	14.000000	fixation	na	na
148.012297	3.818547	15.000000	stimulus	correct	3.807362
151.830844	6.180182	15.000000	fixation	na	na
158.011026	6.190749	16.000000	stimulus	correct	6.180532
164.201775	3.809212	16.000000	fixation	na	na
168.010987	2.973606	17.000000	stimulus	correct	2.963753
170.984593	7.026443	17.000000	fixation	na	na
178.011036	4.407382	18.000000	stimulus	incorrect	4.397727
182.418418	5.592688	18.000000	fixation	na	na
188.011106	3.756715	19.000000	stimulus	incorrect	3.746192
191.767821	6.243186	19.000000	fixation	na	na
198.011007	4.302113	20.000000	stimulus	incorrect	4.292167
202.313119	5.697919	20.000000	fixation	na	na
208.011038	4.572554	21.000000	stimulus	correct	4.562472
212.583592	5.427440	21.000000	fixation	na	na
218.011032	4.401787	22.000000	stimulus	correct	4.390915
222.412819	5.598145	22.000000	fixation	na	na
228.010964	4.067281	23.000000	stimulus	correct	4.057552
232.078245	5.932789	23.000000	fixation	na	na
238.011033	5.051129	24.000000	stimulus	incorrect	5.041868
243.062162	4.947406	24.000000	fixation	na	na
248.009569	5.386520	25.000000	stimulus	correct	5.375247
253.396088	4.613430	25.000000	fixation	na	na
258.009518	4.635898	26.000000	stimulus	correct	4.626247
262.645416	5.364005	26.000000	fixation	na	na
268.009421	3.054309	27.000000	stimulus	correct	3.043665
271.063730	6.945465	27.000000	fixation	na	na
278.009196	4.510444	28.000000	stimulus	correct	4.496208
282.519639	5.489262	28.000000	fixation	na	na
288.008901	4.368757	29.000000	stimulus	correct	4.357168
292.377658	5.625547	29.000000	fixation	na	na
298.003205	3.133333	30.000000	stimulus	correct	3.120617
301.136538	6.866117	30.000000	fixation	na	na
308.002654	5.307947	31.000000	stimulus	incorrect	5.301930
313.310602	4.693123	31.000000	fixation	na	na
318.003725	3.849476	32.000000	stimulus	incorrect	3.836022
321.853201	6.150541	32.000000	fixation	na	na
328.003742	6.040000	33.000000	stimulus	correct	6.030047
334.043742	3.959887	33.000000	fixation	na	na
338.003629	2.683226	34.000000	stimulus	correct	2.672407
340.686855	7.317956	34.000000	fixation	na	na
348.004811	3.801767	35.000000	stimulus	correct	3.791232
351.806577	6.198351	35.000000	fixation	na	na
358.004928	4.518586	36.000000	stimulus	correct	4.506547
362.523514	0.718382	36.000000	fixation	na	na
