onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.031313	1.000965	1.000000	scene	nontarget	correct	0.542017
14.032278	0.999970	1.000000	fixation	nontarget	na	na
15.032248	0.999997	2.000000	scene	nontarget	correct	0.422750
16.032246	0.999142	2.000000	fixation	nontarget	na	na
17.031388	1.000488	3.000000	scene	nontarget	correct	0.458221
18.031875	0.999972	3.000000	fixation	nontarget	na	na
19.031847	0.999952	4.000000	scene	nontarget	correct	0.367182
20.031799	1.000140	4.000000	fixation	nontarget	na	na
21.031939	0.999974	5.000000	scene	nontarget	correct	0.458319
22.031913	0.999994	5.000000	fixation	nontarget	na	na
23.031908	0.999942	6.000000	scene	nontarget	correct	0.448839
24.031849	0.999779	6.000000	fixation	nontarget	na	na
25.031629	0.999990	7.000000	scene	nontarget	correct	0.469360
26.031618	1.000048	7.000000	fixation	nontarget	na	na
27.031667	0.999976	8.000000	scene	nontarget	correct	0.563919
28.031642	1.000086	8.000000	fixation	nontarget	na	na
29.031728	0.999981	9.000000	scene	nontarget	correct	0.591167
30.031710	0.999992	9.000000	fixation	nontarget	na	na
31.031701	0.999988	10.000000	scene	nontarget	correct	0.675215
32.031689	1.000153	10.000000	fixation	nontarget	na	na
33.031842	0.999975	11.000000	scene	nontarget	correct	0.632751
34.031818	0.999980	11.000000	fixation	nontarget	na	na
35.031797	0.999993	12.000000	scene	nontarget	correct	0.548442
36.031790	1.000015	12.000000	fixation	nontarget	na	na
37.031805	0.999984	13.000000	scene	nontarget	correct	0.541098
38.031789	0.999997	13.000000	fixation	nontarget	na	na
39.031785	1.000097	14.000000	scene	target	correct	 NaN
40.031883	0.999737	14.000000	fixation	target	na	na
41.031620	0.999977	15.000000	scene	nontarget	correct	0.447760
42.031597	0.999997	15.000000	fixation	nontarget	na	na
43.031595	0.999966	16.000000	scene	nontarget	correct	0.624206
44.031561	1.000278	16.000000	fixation	nontarget	na	na
45.031839	0.999661	17.000000	scene	nontarget	correct	0.637908
46.031500	0.999989	17.000000	fixation	nontarget	na	na
47.031489	0.999983	18.000000	scene	nontarget	correct	0.600770
48.031472	1.000318	18.000000	fixation	nontarget	na	na
49.031790	0.998983	19.000000	scene	nontarget	correct	0.484729
50.030774	1.000684	19.000000	fixation	nontarget	na	na
51.031458	0.999982	20.000000	scene	nontarget	correct	0.460061
52.031440	0.998996	20.000000	fixation	nontarget	na	na
53.030436	1.000943	21.000000	scene	nontarget	correct	0.656271
54.031379	0.999981	21.000000	fixation	nontarget	na	na
55.031360	0.999989	22.000000	scene	nontarget	correct	0.550685
56.031348	0.999033	22.000000	fixation	nontarget	na	na
57.030381	1.000941	23.000000	scene	nontarget	correct	0.507065
58.031322	0.999975	23.000000	fixation	nontarget	na	na
59.031297	1.000050	24.000000	scene	target	correct	 NaN
60.031347	1.000345	24.000000	fixation	target	na	na
61.031692	0.999560	25.000000	scene	nontarget	correct	0.337233
62.031252	0.999959	25.000000	fixation	nontarget	na	na
63.031211	0.999969	26.000000	scene	target	incorrect	0.561816
64.031180	0.999205	26.000000	fixation	target	na	na
65.030385	1.001060	27.000000	scene	target	correct	 NaN
66.031445	0.999944	27.000000	fixation	target	na	na
67.031389	0.999969	28.000000	scene	nontarget	correct	0.350222
68.031359	0.999044	28.000000	fixation	nontarget	na	na
69.030402	1.000934	29.000000	scene	nontarget	correct	0.623650
70.031337	0.999977	29.000000	fixation	nontarget	na	na
71.031313	1.000005	30.000000	scene	nontarget	correct	0.677509
72.031318	0.999019	30.000000	fixation	nontarget	na	na
73.030337	1.000794	31.000000	scene	target	correct	 NaN
