onset	duration	trial_number	stim_type	trial_type	accuracy	response_time
13.031413	1.000051	1.000000	scene	nontarget	correct	0.788702
14.031464	1.000049	1.000000	fixation	nontarget	na	na
15.031513	0.999026	2.000000	scene	nontarget	correct	0.426398
16.030539	1.000004	2.000000	fixation	nontarget	na	na
17.030542	0.999982	3.000000	scene	nontarget	correct	0.564194
18.030525	0.999991	3.000000	fixation	nontarget	na	na
19.030515	1.000033	4.000000	scene	nontarget	correct	0.745118
20.030549	1.000014	4.000000	fixation	nontarget	na	na
21.030563	0.999965	5.000000	scene	nontarget	correct	0.546270
22.030528	1.000038	5.000000	fixation	nontarget	na	na
23.030566	1.000420	6.000000	scene	nontarget	correct	0.634514
24.030986	1.000038	6.000000	fixation	nontarget	na	na
25.031024	1.000040	7.000000	scene	nontarget	correct	0.515664
26.031064	1.000017	7.000000	fixation	nontarget	na	na
27.031081	1.000038	8.000000	scene	nontarget	correct	0.697522
28.031119	1.000046	8.000000	fixation	nontarget	na	na
29.031165	0.999043	9.000000	scene	nontarget	correct	0.612736
30.030208	1.000971	9.000000	fixation	nontarget	na	na
31.031179	0.999100	10.000000	scene	nontarget	correct	0.491379
32.030279	1.000045	10.000000	fixation	nontarget	na	na
33.030324	0.999949	11.000000	scene	nontarget	correct	0.541501
34.030273	1.000167	11.000000	fixation	nontarget	na	na
35.030440	1.000419	12.000000	scene	nontarget	correct	0.747908
36.030859	1.000065	12.000000	fixation	nontarget	na	na
37.030924	0.999997	13.000000	scene	nontarget	correct	0.783583
38.030921	1.000037	13.000000	fixation	nontarget	na	na
39.030958	0.999917	14.000000	scene	target	correct	 NaN
40.030875	1.000039	14.000000	fixation	target	na	na
41.030914	1.000037	15.000000	scene	nontarget	correct	0.325052
42.030951	1.000049	15.000000	fixation	nontarget	na	na
43.031000	0.999122	16.000000	scene	nontarget	correct	0.493578
44.030123	1.000045	16.000000	fixation	nontarget	na	na
45.030168	1.000020	17.000000	scene	nontarget	correct	0.793943
46.030188	1.000145	17.000000	fixation	nontarget	na	na
47.030333	1.000533	18.000000	scene	nontarget	correct	1.012356
48.030867	0.999882	18.000000	fixation	nontarget	na	na
49.030749	1.000044	19.000000	scene	nontarget	correct	0.539194
50.030793	1.000050	19.000000	fixation	nontarget	na	na
51.030843	1.000029	20.000000	scene	nontarget	correct	0.443805
52.030872	0.999128	20.000000	fixation	nontarget	na	na
53.030000	1.000056	21.000000	scene	nontarget	correct	0.508902
54.030056	1.000061	21.000000	fixation	nontarget	na	na
55.030117	1.000052	22.000000	scene	nontarget	correct	0.591667
56.030169	0.999997	22.000000	fixation	nontarget	na	na
57.030166	1.000022	23.000000	scene	nontarget	correct	0.515002
58.030189	1.000107	23.000000	fixation	nontarget	na	na
59.030296	1.000020	24.000000	scene	target	incorrect	0.486994
60.030316	1.000005	24.000000	fixation	target	na	na
61.030321	1.000000	25.000000	scene	nontarget	correct	0.673594
62.030322	1.000001	25.000000	fixation	nontarget	na	na
63.030323	1.000418	26.000000	scene	target	correct	 NaN
64.030741	0.999115	26.000000	fixation	target	na	na
65.029856	0.999988	27.000000	scene	target	incorrect	0.518673
66.029844	1.000054	27.000000	fixation	target	na	na
67.029899	1.000970	28.000000	scene	nontarget	correct	0.648983
68.030869	0.999116	28.000000	fixation	nontarget	na	na
69.029986	1.000033	29.000000	scene	nontarget	correct	0.798088
70.030018	1.000039	29.000000	fixation	nontarget	na	na
71.030057	0.999898	30.000000	scene	nontarget	correct	0.707838
72.029955	1.000396	30.000000	fixation	nontarget	na	na
73.030351	0.999985	31.000000	scene	target	incorrect	1.115651
74.030336	0.999986	31.000000	fixation	target	na	na
75.030322	1.000135	32.000000	scene	nontarget	correct	0.641490
76.030457	0.999996	32.000000	fixation	nontarget	na	na
77.030454	0.999065	33.000000	scene	nontarget	correct	0.843072
78.029518	1.000931	33.000000	fixation	nontarget	na	na
79.030449	0.999913	34.000000	scene	nontarget	correct	0.832986
80.030362	0.999973	34.000000	fixation	nontarget	na	na
81.030335	0.999999	35.000000	scene	nontarget	correct	0.797483
82.030334	1.000028	35.000000	fixation	nontarget	na	na
83.030362	0.999963	36.000000	scene	nontarget	correct	1.106843
84.030325	1.000013	36.000000	fixation	nontarget	na	na
85.030339	1.000000	37.000000	scene	nontarget	correct	0.688309
86.030339	0.999959	37.000000	fixation	nontarget	na	na
87.030298	1.000047	38.000000	scene	nontarget	correct	0.843429
88.030345	1.000002	38.000000	fixation	nontarget	na	na
89.030348	0.999998	39.000000	scene	nontarget	correct	0.779758
90.030346	1.000001	39.000000	fixation	nontarget	na	na
91.030347	1.000005	40.000000	scene	nontarget	correct	0.625704
92.030352	0.999552	40.000000	fixation	nontarget	na	na
93.029904	1.000003	41.000000	scene	nontarget	correct	0.622846
94.029907	1.000287	41.000000	fixation	nontarget	na	na
95.030194	1.000056	42.000000	scene	nontarget	correct	0.499390
96.030250	1.000054	42.000000	fixation	nontarget	na	na
97.030304	1.000022	43.000000	scene	nontarget	correct	0.743445
98.030326	1.000006	43.000000	fixation	nontarget	na	na
99.030332	1.000041	44.000000	scene	nontarget	correct	0.769167
100.030374	0.999999	44.000000	fixation	nontarget	na	na
101.030373	1.000000	45.000000	scene	nontarget	correct	0.857646
102.030372	0.999008	45.000000	fixation	nontarget	na	na
103.029380	1.000010	46.000000	scene	nontarget	correct	0.662763
104.029390	1.000680	46.000000	fixation	nontarget	na	na
105.030070	1.000051	47.000000	scene	nontarget	correct	0.711568
106.030121	1.000056	47.000000	fixation	nontarget	na	na
107.030176	1.000061	48.000000	scene	nontarget	correct	0.532801
108.030238	0.999961	48.000000	fixation	nontarget	na	na
109.030199	1.000063	49.000000	scene	nontarget	correct	0.716646
110.030262	1.000058	49.000000	fixation	nontarget	na	na
111.030320	0.999586	50.000000	scene	nontarget	correct	1.127746
112.029906	0.999234	50.000000	fixation	nontarget	na	na
113.029140	0.999979	51.000000	scene	nontarget	correct	0.662474
114.029120	1.001159	51.000000	fixation	nontarget	na	na
115.030278	0.999653	52.000000	scene	target	correct	 NaN
116.029931	0.999999	52.000000	fixation	target	na	na
117.029930	1.000026	53.000000	scene	nontarget	correct	0.491695
118.029956	1.000007	53.000000	fixation	nontarget	na	na
119.029963	0.999990	54.000000	scene	nontarget	correct	0.541934
120.029953	1.000017	54.000000	fixation	nontarget	na	na
121.029969	1.000290	55.000000	scene	nontarget	correct	0.563101
122.030259	0.999053	55.000000	fixation	nontarget	na	na
123.029312	0.999824	56.000000	scene	target	incorrect	0.596249
124.029136	1.000002	56.000000	fixation	target	na	na
125.029138	0.999997	57.000000	scene	nontarget	correct	0.594434
126.029134	1.000029	57.000000	fixation	nontarget	na	na
127.029164	1.001286	58.000000	scene	nontarget	correct	0.986783
128.030450	0.999057	58.000000	fixation	nontarget	na	na
129.029507	0.999537	59.000000	scene	nontarget	correct	1.003892
130.029044	1.000159	59.000000	fixation	nontarget	na	na
131.029202	1.000447	60.000000	scene	nontarget	correct	0.825364
132.029649	1.000037	60.000000	fixation	nontarget	na	na
133.029686	0.999979	61.000000	scene	nontarget	correct	0.797173
134.029665	1.000016	61.000000	fixation	nontarget	na	na
135.029681	0.999986	62.000000	scene	nontarget	correct	0.680080
136.029668	0.999453	62.000000	fixation	nontarget	na	na
137.029121	0.999977	63.000000	scene	nontarget	correct	0.744520
138.029098	1.000027	63.000000	fixation	nontarget	na	na
139.029125	1.000040	64.000000	scene	nontarget	correct	0.842993
140.029165	1.000456	64.000000	fixation	nontarget	na	na
141.029621	1.000052	65.000000	scene	nontarget	correct	0.734824
142.029673	1.000008	65.000000	fixation	nontarget	na	na
143.029681	0.999866	66.000000	scene	nontarget	correct	0.814255
144.029548	1.000075	66.000000	fixation	nontarget	na	na
145.029622	0.999625	67.000000	scene	nontarget	correct	1.407186
146.029248	1.000279	67.000000	fixation	nontarget	na	na
147.029526	1.000061	68.000000	scene	nontarget	correct	0.504918
148.029588	1.000069	68.000000	fixation	nontarget	na	na
149.029657	0.999477	69.000000	scene	nontarget	correct	0.410907
150.029134	1.000120	69.000000	fixation	nontarget	na	na
151.029254	0.999831	70.000000	scene	nontarget	correct	0.520404
152.029085	0.989246	70.000000	fixation	nontarget	na	na
153.018331	0.994239	71.000000	scene	nontarget	correct	0.487691
154.012570	1.000247	71.000000	fixation	nontarget	na	na
155.012818	0.999908	72.000000	scene	nontarget	correct	0.619871
156.012726	1.000071	72.000000	fixation	nontarget	na	na
157.012797	0.999974	73.000000	scene	nontarget	correct	0.655900
158.012771	0.999993	73.000000	fixation	nontarget	na	na
159.012765	1.000014	74.000000	scene	nontarget	correct	0.617708
160.012778	0.999950	74.000000	fixation	nontarget	na	na
161.012728	0.999949	75.000000	scene	target	correct	 NaN
162.012677	1.000055	75.000000	fixation	target	na	na
163.012732	0.988998	76.000000	scene	nontarget	correct	0.321672
164.001730	0.997696	76.000000	fixation	nontarget	na	na
164.999426	0.999715	77.000000	scene	nontarget	correct	0.582356
165.999141	1.000169	77.000000	fixation	nontarget	na	na
166.999311	0.999818	78.000000	scene	nontarget	correct	0.807717
167.999129	1.000171	78.000000	fixation	nontarget	na	na
168.999300	0.999915	79.000000	scene	nontarget	correct	0.625223
169.999215	1.000203	79.000000	fixation	nontarget	na	na
170.999418	0.999663	80.000000	scene	nontarget	correct	0.786044
171.999081	1.000258	80.000000	fixation	nontarget	na	na
172.999339	0.999722	81.000000	scene	nontarget	correct	0.914727
173.999060	1.000085	81.000000	fixation	nontarget	na	na
174.999145	1.000311	82.000000	scene	target	incorrect	1.111107
175.999456	0.999295	82.000000	fixation	target	na	na
176.998751	0.999843	83.000000	scene	nontarget	correct	1.129643
177.998594	1.000309	83.000000	fixation	nontarget	na	na
178.998903	1.000131	84.000000	scene	nontarget	correct	0.590804
179.999034	1.000158	84.000000	fixation	nontarget	na	na
180.999192	0.997337	85.000000	scene	nontarget	correct	0.566811
181.996529	1.002631	85.000000	fixation	nontarget	na	na
182.999160	0.999798	86.000000	scene	nontarget	correct	0.455477
183.998959	1.000136	86.000000	fixation	nontarget	na	na
184.999095	0.999866	87.000000	scene	nontarget	correct	0.703576
185.998961	1.000326	87.000000	fixation	nontarget	na	na
186.999288	0.999993	88.000000	scene	nontarget	correct	0.683513
187.999280	1.000141	88.000000	fixation	nontarget	na	na
188.999421	0.999652	89.000000	scene	nontarget	correct	0.768565
189.999073	1.000243	89.000000	fixation	nontarget	na	na
190.999316	0.999820	90.000000	scene	nontarget	correct	0.801190
191.999136	5.985213	90.000000	fixation	nontarget	na	na
197.984349	0.994543	91.000000	face	nontarget	incorrect	 NaN
198.978892	0.989285	91.000000	fixation	nontarget	na	na
199.968177	0.993761	92.000000	face	nontarget	correct	0.452408
200.961938	0.989256	92.000000	fixation	nontarget	na	na
201.951194	0.994268	93.000000	face	nontarget	correct	0.692351
202.945462	0.989238	93.000000	fixation	nontarget	na	na
203.934700	0.993728	94.000000	face	nontarget	correct	0.626799
204.928428	0.989184	94.000000	fixation	nontarget	na	na
205.917612	0.993717	95.000000	face	nontarget	correct	0.550051
206.911329	0.990562	95.000000	fixation	nontarget	na	na
207.901891	0.993450	96.000000	face	nontarget	correct	0.589318
208.895340	0.989226	96.000000	fixation	nontarget	na	na
209.884566	0.993738	97.000000	face	nontarget	correct	0.747015
210.878304	0.990549	97.000000	fixation	nontarget	na	na
