onset	duration	event	trial_number	trial_type	requested_SOA	actual_SOA	accuracy	resp1	resp2	rt1	rt2
8.015961	0.489000	fixation	1.000000	na	na	na	na	na	na	na	na
8.504961	1.495000	stimulus	1.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.743000	0.000000
9.999961	0.500000	fixation	2.000000	na	na	na	na	na	na	na	na
10.499961	1.499000	stimulus	2.000000	signal	0.650000	0.650000	correct	no_response	no_response	0.000000	0.000000
11.998961	0.489000	fixation	3.000000	na	na	na	na	na	na	na	na
12.487961	1.494000	stimulus	3.000000	signal	0.700000	0.701000	signal_respond	right	no_response	0.775000	0.000000
13.981961	0.489000	fixation	4.000000	na	na	na	na	na	na	na	na
14.470961	1.495000	stimulus	4.000000	signal	0.650000	0.645000	correct	no_response	no_response	0.000000	0.000000
15.965961	0.489000	fixation	5.000000	na	na	na	na	na	na	na	na
16.454961	1.493000	stimulus	5.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.069000	0.000000
17.947961	0.491000	fixation	6.000000	na	na	na	na	na	na	na	na
18.438961	1.494000	stimulus	6.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.122000	0.000000
19.932961	0.488000	fixation	7.000000	na	na	na	na	na	na	na	na
20.420961	1.495000	stimulus	7.000000	signal	0.700000	0.695000	correct	no_response	no_response	0.000000	0.000000
21.915961	0.500000	fixation	8.000000	na	na	na	na	na	na	na	na
22.415961	1.500000	stimulus	8.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.684000	0.000000
23.915961	0.500000	fixation	9.000000	na	na	na	na	na	na	na	na
24.415961	1.500000	stimulus	9.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.118000	0.000000
25.915961	0.500000	fixation	10.000000	na	na	na	na	na	na	na	na
26.415961	1.500000	stimulus	10.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.991000	0.000000
27.915961	0.489000	fixation	11.000000	na	na	na	na	na	na	na	na
28.404961	1.494000	stimulus	11.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.084000	0.000000
29.898961	0.489000	fixation	12.000000	na	na	na	na	na	na	na	na
30.387961	1.495000	stimulus	12.000000	signal	0.750000	0.750000	signal_respond	left	no_response	1.021000	0.000000
31.882961	0.488000	fixation	13.000000	na	na	na	na	na	na	na	na
32.370961	1.495000	stimulus	13.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.041000	0.000000
33.865961	0.489000	fixation	14.000000	na	na	na	na	na	na	na	na
34.354961	1.493000	stimulus	14.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.218000	0.000000
35.847961	0.491000	fixation	15.000000	na	na	na	na	na	na	na	na
36.338961	1.493000	stimulus	15.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.031000	0.000000
37.831961	0.489000	fixation	16.000000	na	na	na	na	na	na	na	na
38.320961	1.495000	stimulus	16.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.808000	0.000000
39.815961	0.489000	fixation	17.000000	na	na	na	na	na	na	na	na
40.304961	1.493000	stimulus	17.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.971000	0.000000
41.797961	0.491000	fixation	18.000000	na	na	na	na	na	na	na	na
42.288961	1.493000	stimulus	18.000000	signal	0.700000	0.694000	correct	no_response	no_response	0.000000	0.000000
43.781961	0.489000	fixation	19.000000	na	na	na	na	na	na	na	na
44.270961	1.495000	stimulus	19.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.095000	0.000000
45.765961	0.489000	fixation	20.000000	na	na	na	na	na	na	na	na
46.254961	1.493000	stimulus	20.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.245000	0.000000
47.747961	0.490000	fixation	21.000000	na	na	na	na	na	na	na	na
48.237961	1.500000	stimulus	21.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.188000	0.000000
49.737961	0.494000	fixation	22.000000	na	na	na	na	na	na	na	na
50.231961	1.500000	stimulus	22.000000	signal	0.750000	0.751000	correct	no_response	no_response	0.000000	0.000000
51.731961	0.489000	fixation	23.000000	na	na	na	na	na	na	na	na
52.220961	1.495000	stimulus	23.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.994000	0.000000
53.715961	0.489000	fixation	24.000000	na	na	na	na	na	na	na	na
54.204961	1.494000	stimulus	24.000000	signal	0.800000	0.794000	signal_respond	left	no_response	0.990000	0.000000
55.698961	0.489000	fixation	25.000000	na	na	na	na	na	na	na	na
56.187961	1.494000	stimulus	25.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.311000	0.000000
57.681961	0.490000	fixation	26.000000	na	na	na	na	na	na	na	na
58.171961	1.499000	stimulus	26.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.407000	0.000000
59.670961	0.494000	fixation	27.000000	na	na	na	na	na	na	na	na
60.164961	1.500000	stimulus	27.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.942000	0.000000
61.664961	0.489000	fixation	28.000000	na	na	na	na	na	na	na	na
62.153961	1.495000	stimulus	28.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.828000	0.000000
63.648961	0.489000	fixation	29.000000	na	na	na	na	na	na	na	na
64.137961	1.494000	stimulus	29.000000	no_signal	0.000000	0.000000	correct	left	no_response	1.011000	0.000000
65.631961	0.490000	fixation	30.000000	na	na	na	na	na	na	na	na
66.121961	1.493000	stimulus	30.000000	signal	0.750000	0.742000	correct	no_response	no_response	0.000000	0.000000
67.614961	0.490000	fixation	31.000000	na	na	na	na	na	na	na	na
68.104961	1.493000	stimulus	31.000000	no_signal	0.000000	0.000000	correct	left	no_response	0.897000	0.000000
69.597961	0.490000	fixation	32.000000	na	na	na	na	na	na	na	na
70.087961	1.494000	stimulus	32.000000	signal	0.800000	0.800000	correct	no_response	no_response	0.000000	0.000000
71.581961	0.489000	fixation	33.000000	na	na	na	na	na	na	na	na
72.070961	1.494000	stimulus	33.000000	no_signal	0.000000	0.000000	correct	right	no_response	0.838000	0.000000
73.564961	0.489000	fixation	34.000000	na	na	na	na	na	na	na	na
74.053961	1.495000	stimulus	34.000000	signal	0.850000	0.850000	correct	no_response	no_response	0.000000	0.000000
75.548961	0.489000	fixation	35.000000	na	na	na	na	na	na	na	na
76.037961	1.494000	stimulus	35.000000	no_signal	0.000000	0.000000	correct	right	no_response	1.179000	0.000000
77.531961	0.489000	fixation	36.000000	na	na	na	na	na	na	na	na
